,proband_id,test_name,phase,trialn,f,ans,rsp,rt
7,4379,face_memory_delay,test,7,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,Yes,970
8,4379,face_memory_delay,test,8,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,780
9,4379,face_memory_delay,test,9,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,1260
10,4379,face_memory_delay,test,10,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,No,980
11,4379,face_memory_delay,test,11,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,980
12,4379,face_memory_delay,test,12,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,1760
13,4379,face_memory_delay,test,13,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,Yes,840
14,4379,face_memory_delay,test,14,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,Yes,950
15,4379,face_memory_delay,test,15,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,1080
16,4379,face_memory_delay,test,16,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,990
17,4379,face_memory_delay,test,17,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,Yes,960
18,4379,face_memory_delay,test,18,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis07.bmp,No,No,950
19,4379,face_memory_delay,test,19,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis08.bmp,No,No,940
20,4379,face_memory_delay,test,20,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar12.bmp,Yes,Yes,891
21,4379,face_memory_delay,test,21,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis17.bmp,No,No,1050
22,4379,face_memory_delay,test,22,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar05.bmp,Yes,Yes,880
23,4379,face_memory_delay,test,23,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar10.bmp,Yes,Yes,970
24,4379,face_memory_delay,test,24,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis02.bmp,No,No,960
25,4379,face_memory_delay,test,25,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis20.bmp,No,Yes,1580
26,4379,face_memory_delay,test,26,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar17.bmp,Yes,Yes,1000
27,4379,face_memory_delay,test,27,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis15.bmp,No,Yes,1200
28,4379,face_memory_delay,test,28,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar03.bmp,Yes,Yes,910
29,4379,face_memory_delay,test,29,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis19.bmp,No,No,900
30,4379,face_memory_delay,test,30,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis12.bmp,No,No,1530
31,4379,face_memory_delay,test,31,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar16.bmp,Yes,Yes,940
32,4379,face_memory_delay,test,32,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar09.bmp,Yes,Yes,1200
33,4379,face_memory_delay,test,33,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis09.bmp,No,No,730
34,4379,face_memory_delay,test,34,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar01.bmp,Yes,Yes,1731
35,4379,face_memory_delay,test,35,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis11.bmp,No,No,1370
36,4379,face_memory_delay,test,36,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis03.bmp,No,No,1020
37,4379,face_memory_delay,test,37,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar04.bmp,Yes,Yes,1320
38,4379,face_memory_delay,test,38,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar14.bmp,Yes,Yes,1380
39,4379,face_memory_delay,test,39,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis06.bmp,No,No,1040
0,4380,face_memory_delay,test,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,No,1240
1,4380,face_memory_delay,test,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,Yes,870
2,4380,face_memory_delay,test,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,Yes,1180
3,4380,face_memory_delay,test,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,890
4,4380,face_memory_delay,test,4,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis14.bmp,No,Yes,1340
5,4380,face_memory_delay,test,5,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar19.bmp,Yes,Yes,1640
6,4380,face_memory_delay,test,6,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis13.bmp,No,No,1151
7,4380,face_memory_delay,test,7,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,Yes,780
8,4380,face_memory_delay,test,8,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,950
9,4380,face_memory_delay,test,9,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,1130
10,4380,face_memory_delay,test,10,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,No,1400
11,4380,face_memory_delay,test,11,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,1000
12,4380,face_memory_delay,test,12,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,940
13,4380,face_memory_delay,test,13,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,Yes,1280
14,4380,face_memory_delay,test,14,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,Yes,1380
15,4380,face_memory_delay,test,15,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,1190
16,4380,face_memory_delay,test,16,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,1460
17,4380,face_memory_delay,test,17,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,Yes,1310
18,4380,face_memory_delay,test,18,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis07.bmp,No,No,2391
19,4380,face_memory_delay,test,19,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis08.bmp,No,Yes,11840
20,4380,face_memory_delay,test,20,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar12.bmp,Yes,Yes,2810
21,4380,face_memory_delay,test,21,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis17.bmp,No,Yes,3651
22,4380,face_memory_delay,test,22,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar05.bmp,Yes,Yes,1960
23,4380,face_memory_delay,test,23,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar10.bmp,Yes,Yes,1270
24,4380,face_memory_delay,test,24,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis02.bmp,No,No,2080
25,4380,face_memory_delay,test,25,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis20.bmp,No,Yes,960
26,4380,face_memory_delay,test,26,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar17.bmp,Yes,Yes,790
27,4380,face_memory_delay,test,27,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis15.bmp,No,Yes,1360
28,4380,face_memory_delay,test,28,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar03.bmp,Yes,Yes,1020
29,4380,face_memory_delay,test,29,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis19.bmp,No,No,1230
30,4380,face_memory_delay,test,30,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis12.bmp,No,No,1530
31,4380,face_memory_delay,test,31,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar16.bmp,Yes,Yes,900
32,4380,face_memory_delay,test,32,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar09.bmp,Yes,Yes,870
33,4380,face_memory_delay,test,33,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis09.bmp,No,Yes,1111
34,4380,face_memory_delay,test,34,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar01.bmp,Yes,Yes,1170
35,4380,face_memory_delay,test,35,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis11.bmp,No,No,2550
36,4380,face_memory_delay,test,36,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis03.bmp,No,Yes,870
37,4380,face_memory_delay,test,37,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar04.bmp,Yes,Yes,790
38,4380,face_memory_delay,test,38,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar14.bmp,Yes,Yes,1130
39,4380,face_memory_delay,test,39,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis06.bmp,No,Yes,2090
0,4381,face_memory_delay,test,0,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,No,790
1,4381,face_memory_delay,test,1,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,No,760
2,4381,face_memory_delay,test,2,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,Yes,800
3,4381,face_memory_delay,test,3,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,880
4,4381,face_memory_delay,test,4,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis14.bmp,No,No,1160
5,4381,face_memory_delay,test,5,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar19.bmp,Yes,Yes,970
6,4381,face_memory_delay,test,6,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis13.bmp,No,No,710
7,4381,face_memory_delay,test,7,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,Yes,890
8,4381,face_memory_delay,test,8,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,840
9,4381,face_memory_delay,test,9,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,990
10,4381,face_memory_delay,test,10,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,No,840
11,4381,face_memory_delay,test,11,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,770
12,4381,face_memory_delay,test,12,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,1640
13,4381,face_memory_delay,test,13,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,Yes,1070
14,4381,face_memory_delay,test,14,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,Yes,691
15,4381,face_memory_delay,test,15,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,3480
16,4381,face_memory_delay,test,16,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,620
17,4381,face_memory_delay,test,17,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,Yes,3460
18,4381,face_memory_delay,test,18,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis07.bmp,No,No,880
19,4381,face_memory_delay,test,19,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis08.bmp,No,No,1750
20,4381,face_memory_delay,test,20,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar12.bmp,Yes,Yes,900
21,4381,face_memory_delay,test,21,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis17.bmp,No,No,3810
22,4381,face_memory_delay,test,22,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar05.bmp,Yes,Yes,871
23,4381,face_memory_delay,test,23,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar10.bmp,Yes,Yes,4760
24,4381,face_memory_delay,test,24,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis02.bmp,No,No,940
25,4381,face_memory_delay,test,25,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis20.bmp,No,No,940
26,4381,face_memory_delay,test,26,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar17.bmp,Yes,Yes,770
27,4381,face_memory_delay,test,27,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis15.bmp,No,No,1660
28,4381,face_memory_delay,test,28,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar03.bmp,Yes,Yes,790
29,4381,face_memory_delay,test,29,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis19.bmp,No,No,1080
30,4381,face_memory_delay,test,30,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis12.bmp,No,No,920
31,4381,face_memory_delay,test,31,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar16.bmp,Yes,Yes,1750
32,4381,face_memory_delay,test,32,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar09.bmp,Yes,Yes,1100
33,4381,face_memory_delay,test,33,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis09.bmp,No,No,3381
34,4381,face_memory_delay,test,34,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar01.bmp,Yes,Yes,1050
35,4381,face_memory_delay,test,35,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis11.bmp,No,No,1170
36,4381,face_memory_delay,test,36,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis03.bmp,No,No,1290
37,4381,face_memory_delay,test,37,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar04.bmp,Yes,Yes,890
38,4381,face_memory_delay,test,38,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar14.bmp,Yes,Yes,8240
39,4381,face_memory_delay,test,39,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis06.bmp,No,No,850
0,4382,face_memory_delay,test,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,Yes,2710
1,4382,face_memory_delay,test,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,No,3440
2,4382,face_memory_delay,test,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,Yes,1150
3,4382,face_memory_delay,test,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,1141
4,4382,face_memory_delay,test,4,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis14.bmp,No,Yes,1140
5,4382,face_memory_delay,test,5,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar19.bmp,Yes,Yes,1290
6,4382,face_memory_delay,test,6,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis13.bmp,No,No,1230
7,4382,face_memory_delay,test,7,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,Yes,2170
8,4382,face_memory_delay,test,8,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,1100
9,4382,face_memory_delay,test,9,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,1340
10,4382,face_memory_delay,test,10,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,No,1130
11,4382,face_memory_delay,test,11,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,1140
12,4382,face_memory_delay,test,12,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,970
13,4382,face_memory_delay,test,13,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,Yes,1420
14,4382,face_memory_delay,test,14,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,Yes,2171
15,4382,face_memory_delay,test,15,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,880
16,4382,face_memory_delay,test,16,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,1100
17,4382,face_memory_delay,test,17,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,Yes,890
18,4382,face_memory_delay,test,18,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis07.bmp,No,No,1640
19,4382,face_memory_delay,test,19,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis08.bmp,No,No,2620
20,4382,face_memory_delay,test,20,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar12.bmp,Yes,Yes,1000
21,4382,face_memory_delay,test,21,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis17.bmp,No,No,1320
22,4382,face_memory_delay,test,22,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar05.bmp,Yes,Yes,1030
23,4382,face_memory_delay,test,23,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar10.bmp,Yes,Yes,1020
24,4382,face_memory_delay,test,24,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis02.bmp,No,No,790
25,4382,face_memory_delay,test,25,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis20.bmp,No,No,1120
26,4382,face_memory_delay,test,26,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar17.bmp,Yes,Yes,990
27,4382,face_memory_delay,test,27,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis15.bmp,No,No,940
28,4382,face_memory_delay,test,28,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar03.bmp,Yes,Yes,921
29,4382,face_memory_delay,test,29,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis19.bmp,No,No,1000
30,4382,face_memory_delay,test,30,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis12.bmp,No,No,1420
31,4382,face_memory_delay,test,31,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar16.bmp,Yes,Yes,970
32,4382,face_memory_delay,test,32,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar09.bmp,Yes,Yes,1090
33,4382,face_memory_delay,test,33,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis09.bmp,No,No,870
34,4382,face_memory_delay,test,34,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar01.bmp,Yes,No,980
35,4382,face_memory_delay,test,35,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis11.bmp,No,No,1070
36,4382,face_memory_delay,test,36,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis03.bmp,No,No,1020
37,4382,face_memory_delay,test,37,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar04.bmp,Yes,Yes,1280
38,4382,face_memory_delay,test,38,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\tar14.bmp,Yes,Yes,1050
39,4382,face_memory_delay,test,39,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\face_memory_delay\ddis06.bmp,No,No,1010
0,4383,face_memory_delay,test,0,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,No,1680
1,4383,face_memory_delay,test,1,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,Yes,1160
2,4383,face_memory_delay,test,2,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,Yes,1790
3,4383,face_memory_delay,test,3,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,1870
4,4383,face_memory_delay,test,4,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis14.bmp,No,No,1060
5,4383,face_memory_delay,test,5,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar19.bmp,Yes,Yes,1960
6,4383,face_memory_delay,test,6,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis13.bmp,No,No,1160
7,4383,face_memory_delay,test,7,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,No,650
8,4383,face_memory_delay,test,8,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,1141
9,4383,face_memory_delay,test,9,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,1150
10,4383,face_memory_delay,test,10,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,No,1150
11,4383,face_memory_delay,test,11,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,850
12,4383,face_memory_delay,test,12,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,1290
13,4383,face_memory_delay,test,13,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,No,850
14,4383,face_memory_delay,test,14,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,Yes,1180
15,4383,face_memory_delay,test,15,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,1750
16,4383,face_memory_delay,test,16,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,770
17,4383,face_memory_delay,test,17,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,Yes,1930
18,4383,face_memory_delay,test,18,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis07.bmp,No,No,710
19,4383,face_memory_delay,test,19,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis08.bmp,No,No,940
20,4383,face_memory_delay,test,20,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar12.bmp,Yes,No,1290
21,4383,face_memory_delay,test,21,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis17.bmp,No,No,1160
22,4383,face_memory_delay,test,22,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar05.bmp,Yes,No,1221
23,4383,face_memory_delay,test,23,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar10.bmp,Yes,Yes,920
24,4383,face_memory_delay,test,24,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis02.bmp,No,No,1000
25,4383,face_memory_delay,test,25,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis20.bmp,No,Yes,1410
26,4383,face_memory_delay,test,26,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar17.bmp,Yes,No,680
27,4383,face_memory_delay,test,27,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis15.bmp,No,No,810
28,4383,face_memory_delay,test,28,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar03.bmp,Yes,Yes,1100
29,4383,face_memory_delay,test,29,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis19.bmp,No,No,750
30,4383,face_memory_delay,test,30,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis12.bmp,No,No,610
31,4383,face_memory_delay,test,31,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar16.bmp,Yes,Yes,1020
32,4383,face_memory_delay,test,32,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar09.bmp,Yes,No,1190
33,4383,face_memory_delay,test,33,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis09.bmp,No,No,790
34,4383,face_memory_delay,test,34,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar01.bmp,Yes,No,920
35,4383,face_memory_delay,test,35,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis11.bmp,No,No,1330
36,4383,face_memory_delay,test,36,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis03.bmp,No,No,1060
37,4383,face_memory_delay,test,37,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar04.bmp,Yes,Yes,1141
38,4383,face_memory_delay,test,38,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar14.bmp,Yes,No,900
39,4383,face_memory_delay,test,39,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis06.bmp,No,No,940
0,4384,face_memory_delay,test,0,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis10.bmp,No,No,1460
1,4384,face_memory_delay,test,1,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis04.bmp,No,No,1070
2,4384,face_memory_delay,test,2,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar07.bmp,Yes,Yes,1100
3,4384,face_memory_delay,test,3,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar18.bmp,Yes,Yes,1030
4,4384,face_memory_delay,test,4,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis14.bmp,No,No,1170
5,4384,face_memory_delay,test,5,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar19.bmp,Yes,Yes,1500
6,4384,face_memory_delay,test,6,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis13.bmp,No,No,940
7,4384,face_memory_delay,test,7,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar15.bmp,Yes,No,1180
8,4384,face_memory_delay,test,8,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar11.bmp,Yes,Yes,1910
9,4384,face_memory_delay,test,9,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis05.bmp,No,No,901
10,4384,face_memory_delay,test,10,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis01.bmp,No,No,990
11,4384,face_memory_delay,test,11,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis16.bmp,No,No,940
12,4384,face_memory_delay,test,12,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar02.bmp,Yes,Yes,1390
13,4384,face_memory_delay,test,13,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar08.bmp,Yes,No,1630
14,4384,face_memory_delay,test,14,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar13.bmp,Yes,Yes,2190
15,4384,face_memory_delay,test,15,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar20.bmp,Yes,Yes,1080
16,4384,face_memory_delay,test,16,c:\Charlie\charlie\stimuli\visual\face_memory_delay\ddis18.bmp,No,No,820
17,4384,face_memory_delay,test,17,c:\Charlie\charlie\stimuli\visual\face_memory_delay\tar06.bmp,Yes,Yes,1020
