,proband_id,test_name,trialn,word,rsp
18,4381,wtar,18,Lieu,False
19,4381,wtar,19,Grotesque,True
20,4381,wtar,20,Iridescent,True
21,4381,wtar,21,Ballet,False
22,4381,wtar,22,Equestrian,True
23,4381,wtar,23,Porpoise,False
24,4381,wtar,24,Aesthetic,True
25,4381,wtar,25,Conscientious,False
26,4381,wtar,26,Homily,True
27,4381,wtar,27,Malady,True
28,4381,wtar,28,Subtle,True
29,4381,wtar,29,Fecund,True
30,4381,wtar,30,Palatable,True
31,4381,wtar,31,Menagerie,False
32,4381,wtar,32,Obfuscate,True
33,4381,wtar,33,Liaison,False
34,4381,wtar,34,Exigency,True
35,4381,wtar,35,Xenophobia,True
36,4381,wtar,36,Ogre,False
37,4381,wtar,37,Scurrilous,True
38,4381,wtar,38,Ethereal,False
39,4381,wtar,39,Paradigm,True
40,4381,wtar,40,Perspicuity,False
41,4381,wtar,41,Plethora,True
42,4381,wtar,42,Lugubrious,True
43,4381,wtar,43,Treatise,False
44,4381,wtar,44,Dilettante,False
45,4381,wtar,45,Vertiginous,True
46,4381,wtar,46,Ubiquitous,True
47,4381,wtar,47,Hyperbole,False
48,4381,wtar,48,Insouciant,True
0,4382,wtar,0,Again,True
1,4382,wtar,1,Address,True
2,4382,wtar,2,Cough,True
3,4382,wtar,3,Preview,True
4,4382,wtar,4,Although,True
5,4382,wtar,5,Most,True
6,4382,wtar,6,Excitement,True
7,4382,wtar,7,Know,True
8,4382,wtar,8,Plumb,False
9,4382,wtar,9,Decorate,True
10,4382,wtar,10,Fierce,True
11,4382,wtar,11,Knead,True
12,4382,wtar,12,Aisle,True
13,4382,wtar,13,Vengeance,False
14,4382,wtar,14,Prestigious,False
15,4382,wtar,15,Wreathe,True
16,4382,wtar,16,Gnat,True
17,4382,wtar,17,Amphitheater,False
18,4382,wtar,18,Lieu,True
19,4382,wtar,19,Grotesque,True
20,4382,wtar,20,Iridescent,True
21,4382,wtar,21,Ballet,True
22,4382,wtar,22,Equestrian,True
23,4382,wtar,23,Porpoise,False
24,4382,wtar,24,Aesthetic,False
25,4382,wtar,25,Conscientious,False
26,4382,wtar,26,Homily,False
27,4382,wtar,27,Malady,True
28,4382,wtar,28,Subtle,False
29,4382,wtar,29,Fecund,True
30,4382,wtar,30,Palatable,False
31,4382,wtar,31,Menagerie,False
32,4382,wtar,32,Obfuscate,False
33,4382,wtar,33,Liaison,False
0,4383,wtar,0,Again,True
1,4383,wtar,1,Address,True
2,4383,wtar,2,Cough,True
3,4383,wtar,3,Preview,True
4,4383,wtar,4,Although,True
5,4383,wtar,5,Most,True
6,4383,wtar,6,Excitement,True
7,4383,wtar,7,Know,True
8,4383,wtar,8,Plumb,True
9,4383,wtar,9,Decorate,True
10,4383,wtar,10,Fierce,True
11,4383,wtar,11,Knead,False
12,4383,wtar,12,Aisle,True
13,4383,wtar,13,Vengeance,False
14,4383,wtar,14,Prestigious,True
15,4383,wtar,15,Wreathe,True
16,4383,wtar,16,Gnat,True
17,4383,wtar,17,Amphitheater,True
18,4383,wtar,18,Lieu,False
19,4383,wtar,19,Grotesque,True
20,4383,wtar,20,Iridescent,False
21,4383,wtar,21,Ballet,True
22,4383,wtar,22,Equestrian,True
23,4383,wtar,23,Porpoise,True
24,4383,wtar,24,Aesthetic,True
25,4383,wtar,25,Conscientious,True
26,4383,wtar,26,Homily,False
27,4383,wtar,27,Malady,True
28,4383,wtar,28,Subtle,True
29,4383,wtar,29,Fecund,True
30,4383,wtar,30,Palatable,True
31,4383,wtar,31,Menagerie,True
32,4383,wtar,32,Obfuscate,True
33,4383,wtar,33,Liaison,True
34,4383,wtar,34,Exigency,True
35,4383,wtar,35,Xenophobia,True
36,4383,wtar,36,Ogre,False
37,4383,wtar,37,Scurrilous,False
38,4383,wtar,38,Ethereal,True
39,4383,wtar,39,Paradigm,False
40,4383,wtar,40,Perspicuity,False
41,4383,wtar,41,Plethora,True
42,4383,wtar,42,Lugubrious,True
43,4383,wtar,43,Treatise,False
44,4383,wtar,44,Dilettante,False
45,4383,wtar,45,Vertiginous,False
46,4383,wtar,46,Ubiquitous,True
0,4384,wtar,0,Again,True
1,4384,wtar,1,Address,True
2,4384,wtar,2,Cough,True
3,4384,wtar,3,Preview,True
4,4384,wtar,4,Although,True
5,4384,wtar,5,Most,True
6,4384,wtar,6,Excitement,True
7,4384,wtar,7,Know,True
8,4384,wtar,8,Plumb,False
9,4384,wtar,9,Decorate,True
10,4384,wtar,10,Fierce,True
11,4384,wtar,11,Knead,False
12,4384,wtar,12,Aisle,True
13,4384,wtar,13,Vengeance,True
14,4384,wtar,14,Prestigious,True
15,4384,wtar,15,Wreathe,True
16,4384,wtar,16,Gnat,False
17,4384,wtar,17,Amphitheater,False
18,4384,wtar,18,Lieu,True
19,4384,wtar,19,Grotesque,True
20,4384,wtar,20,Iridescent,False
21,4384,wtar,21,Ballet,True
22,4384,wtar,22,Equestrian,False
23,4384,wtar,23,Porpoise,False
24,4384,wtar,24,Aesthetic,False
25,4384,wtar,25,Conscientious,True
26,4384,wtar,26,Homily,False
27,4384,wtar,27,Malady,False
28,4384,wtar,28,Subtle,False
29,4384,wtar,29,Fecund,False
30,4384,wtar,30,Palatable,False
0,4385,wtar,0,Again,True
1,4385,wtar,1,Address,True
2,4385,wtar,2,Cough,True
3,4385,wtar,3,Preview,True
4,4385,wtar,4,Although,True
5,4385,wtar,5,Most,True
6,4385,wtar,6,Excitement,True
7,4385,wtar,7,Know,True
8,4385,wtar,8,Plumb,True
9,4385,wtar,9,Decorate,True
10,4385,wtar,10,Fierce,True
11,4385,wtar,11,Knead,True
12,4385,wtar,12,Aisle,True
13,4385,wtar,13,Vengeance,True
14,4385,wtar,14,Prestigious,True
15,4385,wtar,15,Wreathe,True
16,4385,wtar,16,Gnat,True
17,4385,wtar,17,Amphitheater,True
18,4385,wtar,18,Lieu,True
19,4385,wtar,19,Grotesque,False
20,4385,wtar,20,Iridescent,True
21,4385,wtar,21,Ballet,True
22,4385,wtar,22,Equestrian,True
23,4385,wtar,23,Porpoise,False
24,4385,wtar,24,Aesthetic,True
25,4385,wtar,25,Conscientious,True
26,4385,wtar,26,Homily,False
27,4385,wtar,27,Malady,False
28,4385,wtar,28,Subtle,False
29,4385,wtar,29,Fecund,True
30,4385,wtar,30,Palatable,False
31,4385,wtar,31,Menagerie,True
32,4385,wtar,32,Obfuscate,True
33,4385,wtar,33,Liaison,False
34,4385,wtar,34,Exigency,True
35,4385,wtar,35,Xenophobia,True
36,4385,wtar,36,Ogre,False
37,4385,wtar,37,Scurrilous,False
38,4385,wtar,38,Ethereal,True
39,4385,wtar,39,Paradigm,False
40,4385,wtar,40,Perspicuity,False
41,4385,wtar,41,Plethora,False
42,4385,wtar,42,Lugubrious,False
0,4386,wtar,0,Again,True
1,4386,wtar,1,Address,True
2,4386,wtar,2,Cough,True
3,4386,wtar,3,Preview,True
4,4386,wtar,4,Although,True
5,4386,wtar,5,Most,False
6,4386,wtar,6,Excitement,False
7,4386,wtar,7,Know,True
8,4386,wtar,8,Plumb,False
9,4386,wtar,9,Decorate,False
10,4386,wtar,10,Fierce,False
11,4386,wtar,11,Knead,False
12,4386,wtar,12,Aisle,False
13,4386,wtar,13,Vengeance,False
14,4386,wtar,14,Prestigious,False
15,4386,wtar,15,Wreathe,False
16,4386,wtar,16,Gnat,False
17,4386,wtar,17,Amphitheater,False
18,4386,wtar,18,Lieu,False
0,4387,wtar,0,Again,True
1,4387,wtar,1,Address,True
2,4387,wtar,2,Cough,True
3,4387,wtar,3,Preview,True
4,4387,wtar,4,Although,True
5,4387,wtar,5,Most,True
6,4387,wtar,6,Excitement,True
7,4387,wtar,7,Know,True
8,4387,wtar,8,Plumb,True
9,4387,wtar,9,Decorate,False
10,4387,wtar,10,Fierce,True
11,4387,wtar,11,Knead,False
12,4387,wtar,12,Aisle,False
13,4387,wtar,13,Vengeance,False
14,4387,wtar,14,Prestigious,True
15,4387,wtar,15,Wreathe,False
16,4387,wtar,16,Gnat,False
17,4387,wtar,17,Amphitheater,True
18,4387,wtar,18,Lieu,False
19,4387,wtar,19,Grotesque,False
20,4387,wtar,20,Iridescent,False
21,4387,wtar,21,Ballet,False
22,4387,wtar,22,Equestrian,False
23,4387,wtar,23,Porpoise,False
24,4387,wtar,24,Aesthetic,False
0,4388,wtar,0,Again,True
1,4388,wtar,1,Address,True
2,4388,wtar,2,Cough,True
3,4388,wtar,3,Preview,True
4,4388,wtar,4,Although,True
5,4388,wtar,5,Most,True
6,4388,wtar,6,Excitement,True
7,4388,wtar,7,Know,True
8,4388,wtar,8,Plumb,True
9,4388,wtar,9,Decorate,True
10,4388,wtar,10,Fierce,True
11,4388,wtar,11,Knead,True
12,4388,wtar,12,Aisle,True
13,4388,wtar,13,Vengeance,True
14,4388,wtar,14,Prestigious,True
15,4388,wtar,15,Wreathe,True
16,4388,wtar,16,Gnat,True
17,4388,wtar,17,Amphitheater,True
18,4388,wtar,18,Lieu,True
19,4388,wtar,19,Grotesque,False
20,4388,wtar,20,Iridescent,True
21,4388,wtar,21,Ballet,True
22,4388,wtar,22,Equestrian,False
23,4388,wtar,23,Porpoise,False
24,4388,wtar,24,Aesthetic,False
25,4388,wtar,25,Conscientious,False
26,4388,wtar,26,Homily,True
27,4388,wtar,27,Malady,False
28,4388,wtar,28,Subtle,True
29,4388,wtar,29,Fecund,False
30,4388,wtar,30,Palatable,False
31,4388,wtar,31,Menagerie,False
32,4388,wtar,32,Obfuscate,False
33,4388,wtar,33,Liaison,False
34,4388,wtar,34,Exigency,False
35,4388,wtar,35,Xenophobia,False
0,4389,wtar,0,Again,True
1,4389,wtar,1,Address,True
2,4389,wtar,2,Cough,True
3,4389,wtar,3,Preview,True
4,4389,wtar,4,Although,True
5,4389,wtar,5,Most,True
6,4389,wtar,6,Excitement,True
7,4389,wtar,7,Know,True
8,4389,wtar,8,Plumb,True
9,4389,wtar,9,Decorate,True
10,4389,wtar,10,Fierce,True
11,4389,wtar,11,Knead,True
12,4389,wtar,12,Aisle,True
13,4389,wtar,13,Vengeance,True
14,4389,wtar,14,Prestigious,True
15,4389,wtar,15,Wreathe,True
16,4389,wtar,16,Gnat,True
17,4389,wtar,17,Amphitheater,True
18,4389,wtar,18,Lieu,True
19,4389,wtar,19,Grotesque,True
20,4389,wtar,20,Iridescent,True
21,4389,wtar,21,Ballet,True
22,4389,wtar,22,Equestrian,True
23,4389,wtar,23,Porpoise,False
24,4389,wtar,24,Aesthetic,True
25,4389,wtar,25,Conscientious,False
26,4389,wtar,26,Homily,True
27,4389,wtar,27,Malady,True
28,4389,wtar,28,Subtle,True
29,4389,wtar,29,Fecund,True
30,4389,wtar,30,Palatable,True
31,4389,wtar,31,Menagerie,True
32,4389,wtar,32,Obfuscate,True
33,4389,wtar,33,Liaison,True
34,4389,wtar,34,Exigency,True
35,4389,wtar,35,Xenophobia,True
36,4389,wtar,36,Ogre,True
37,4389,wtar,37,Scurrilous,True
38,4389,wtar,38,Ethereal,True
39,4389,wtar,39,Paradigm,True
40,4389,wtar,40,Perspicuity,True
41,4389,wtar,41,Plethora,True
42,4389,wtar,42,Lugubrious,True
43,4389,wtar,43,Treatise,False
44,4389,wtar,44,Dilettante,False
45,4389,wtar,45,Vertiginous,False
46,4389,wtar,46,Ubiquitous,False
47,4389,wtar,47,Hyperbole,True
48,4389,wtar,48,Insouciant,True
49,4389,wtar,49,Hegemony,False
0,4390,wtar,0,Again,True
1,4390,wtar,1,Address,True
2,4390,wtar,2,Cough,True
3,4390,wtar,3,Preview,True
4,4390,wtar,4,Although,True
5,4390,wtar,5,Most,True
6,4390,wtar,6,Excitement,True
7,4390,wtar,7,Know,True
8,4390,wtar,8,Plumb,True
9,4390,wtar,9,Decorate,True
10,4390,wtar,10,Fierce,True
11,4390,wtar,11,Knead,True
12,4390,wtar,12,Aisle,True
13,4390,wtar,13,Vengeance,True
14,4390,wtar,14,Prestigious,True
15,4390,wtar,15,Wreathe,True
16,4390,wtar,16,Gnat,True
17,4390,wtar,17,Amphitheater,True
18,4390,wtar,18,Lieu,True
19,4390,wtar,19,Grotesque,True
20,4390,wtar,20,Iridescent,True
21,4390,wtar,21,Ballet,True
22,4390,wtar,22,Equestrian,True
23,4390,wtar,23,Porpoise,True
24,4390,wtar,24,Aesthetic,True
25,4390,wtar,25,Conscientious,True
26,4390,wtar,26,Homily,True
27,4390,wtar,27,Malady,True
28,4390,wtar,28,Subtle,True
29,4390,wtar,29,Fecund,True
30,4390,wtar,30,Palatable,True
31,4390,wtar,31,Menagerie,True
32,4390,wtar,32,Obfuscate,True
33,4390,wtar,33,Liaison,True
34,4390,wtar,34,Exigency,True
35,4390,wtar,35,Xenophobia,True
36,4390,wtar,36,Ogre,True
37,4390,wtar,37,Scurrilous,True
38,4390,wtar,38,Ethereal,True
39,4390,wtar,39,Paradigm,True
40,4390,wtar,40,Perspicuity,True
41,4390,wtar,41,Plethora,True
42,4390,wtar,42,Lugubrious,True
43,4390,wtar,43,Treatise,True
44,4390,wtar,44,Dilettante,True
45,4390,wtar,45,Vertiginous,True
46,4390,wtar,46,Ubiquitous,True
47,4390,wtar,47,Hyperbole,True
48,4390,wtar,48,Insouciant,True
49,4390,wtar,49,Hegemony,True
0,4391,wtar,0,Again,True
1,4391,wtar,1,Address,True
2,4391,wtar,2,Cough,True
3,4391,wtar,3,Preview,True
4,4391,wtar,4,Although,True
5,4391,wtar,5,Most,True
6,4391,wtar,6,Excitement,True
7,4391,wtar,7,Know,True
8,4391,wtar,8,Plumb,True
9,4391,wtar,9,Decorate,True
10,4391,wtar,10,Fierce,True
11,4391,wtar,11,Knead,True
12,4391,wtar,12,Aisle,True
13,4391,wtar,13,Vengeance,True
14,4391,wtar,14,Prestigious,True
15,4391,wtar,15,Wreathe,True
16,4391,wtar,16,Gnat,True
17,4391,wtar,17,Amphitheater,True
18,4391,wtar,18,Lieu,True
19,4391,wtar,19,Grotesque,True
20,4391,wtar,20,Iridescent,True
21,4391,wtar,21,Ballet,True
22,4391,wtar,22,Equestrian,True
23,4391,wtar,23,Porpoise,False
24,4391,wtar,24,Aesthetic,True
25,4391,wtar,25,Conscientious,True
26,4391,wtar,26,Homily,False
27,4391,wtar,27,Malady,True
28,4391,wtar,28,Subtle,True
29,4391,wtar,29,Fecund,False
30,4391,wtar,30,Palatable,False
31,4391,wtar,31,Menagerie,True
32,4391,wtar,32,Obfuscate,False
33,4391,wtar,33,Liaison,True
34,4391,wtar,34,Exigency,True
35,4391,wtar,35,Xenophobia,True
36,4391,wtar,36,Ogre,False
37,4391,wtar,37,Scurrilous,False
38,4391,wtar,38,Ethereal,False
39,4391,wtar,39,Paradigm,False
40,4391,wtar,40,Perspicuity,False
41,4391,wtar,41,Plethora,True
42,4391,wtar,42,Lugubrious,False
43,4391,wtar,43,Treatise,False
44,4391,wtar,44,Dilettante,False
0,4392,wtar,0,Again,True
1,4392,wtar,1,Address,True
2,4392,wtar,2,Cough,True
3,4392,wtar,3,Preview,True
4,4392,wtar,4,Although,True
5,4392,wtar,5,Most,True
6,4392,wtar,6,Excitement,True
7,4392,wtar,7,Know,True
8,4392,wtar,8,Plumb,True
9,4392,wtar,9,Decorate,True
10,4392,wtar,10,Fierce,True
11,4392,wtar,11,Knead,True
12,4392,wtar,12,Aisle,True
13,4392,wtar,13,Vengeance,True
14,4392,wtar,14,Prestigious,True
15,4392,wtar,15,Wreathe,True
16,4392,wtar,16,Gnat,True
17,4392,wtar,17,Amphitheater,True
18,4392,wtar,18,Lieu,True
19,4392,wtar,19,Grotesque,True
20,4392,wtar,20,Iridescent,True
21,4392,wtar,21,Ballet,False
22,4392,wtar,22,Equestrian,True
23,4392,wtar,23,Porpoise,True
24,4392,wtar,24,Aesthetic,False
25,4392,wtar,25,Conscientious,False
26,4392,wtar,26,Homily,True
27,4392,wtar,27,Malady,True
28,4392,wtar,28,Subtle,False
29,4392,wtar,29,Fecund,True
30,4392,wtar,30,Palatable,False
31,4392,wtar,31,Menagerie,False
32,4392,wtar,32,Obfuscate,False
33,4392,wtar,33,Liaison,False
34,4392,wtar,34,Exigency,False
35,4392,wtar,35,Xenophobia,False
36,4392,wtar,36,Ogre,True
37,4392,wtar,37,Scurrilous,False
38,4392,wtar,38,Ethereal,False
39,4392,wtar,39,Paradigm,False
0,4393,wtar,0,Again,True
1,4393,wtar,1,Address,True
2,4393,wtar,2,Cough,True
3,4393,wtar,3,Preview,True
4,4393,wtar,4,Although,True
5,4393,wtar,5,Most,True
6,4393,wtar,6,Excitement,True
7,4393,wtar,7,Know,True
8,4393,wtar,8,Plumb,True
9,4393,wtar,9,Decorate,True
10,4393,wtar,10,Fierce,True
11,4393,wtar,11,Knead,True
12,4393,wtar,12,Aisle,False
13,4393,wtar,13,Vengeance,True
14,4393,wtar,14,Prestigious,True
15,4393,wtar,15,Wreathe,True
16,4393,wtar,16,Gnat,True
17,4393,wtar,17,Amphitheater,False
18,4393,wtar,18,Lieu,True
19,4393,wtar,19,Grotesque,True
20,4393,wtar,20,Iridescent,True
21,4393,wtar,21,Ballet,True
22,4393,wtar,22,Equestrian,False
23,4393,wtar,23,Porpoise,True
24,4393,wtar,24,Aesthetic,True
25,4393,wtar,25,Conscientious,False
26,4393,wtar,26,Homily,False
27,4393,wtar,27,Malady,True
28,4393,wtar,28,Subtle,False
29,4393,wtar,29,Fecund,True
30,4393,wtar,30,Palatable,True
31,4393,wtar,31,Menagerie,True
32,4393,wtar,32,Obfuscate,True
33,4393,wtar,33,Liaison,True
34,4393,wtar,34,Exigency,False
35,4393,wtar,35,Xenophobia,True
36,4393,wtar,36,Ogre,False
37,4393,wtar,37,Scurrilous,False
38,4393,wtar,38,Ethereal,False
39,4393,wtar,39,Paradigm,True
40,4393,wtar,40,Perspicuity,True
41,4393,wtar,41,Plethora,True
42,4393,wtar,42,Lugubrious,True
43,4393,wtar,43,Treatise,False
44,4393,wtar,44,Dilettante,True
45,4393,wtar,45,Vertiginous,True
46,4393,wtar,46,Ubiquitous,True
47,4393,wtar,47,Hyperbole,True
48,4393,wtar,48,Insouciant,False
49,4393,wtar,49,Hegemony,False
0,4394,wtar,0,Again,True
1,4394,wtar,1,Address,True
2,4394,wtar,2,Cough,True
3,4394,wtar,3,Preview,True
4,4394,wtar,4,Although,True
5,4394,wtar,5,Most,True
6,4394,wtar,6,Excitement,True
7,4394,wtar,7,Know,True
8,4394,wtar,8,Plumb,True
9,4394,wtar,9,Decorate,True
10,4394,wtar,10,Fierce,True
11,4394,wtar,11,Knead,True
12,4394,wtar,12,Aisle,True
13,4394,wtar,13,Vengeance,True
14,4394,wtar,14,Prestigious,True
15,4394,wtar,15,Wreathe,True
16,4394,wtar,16,Gnat,True
17,4394,wtar,17,Amphitheater,True
18,4394,wtar,18,Lieu,True
19,4394,wtar,19,Grotesque,True
20,4394,wtar,20,Iridescent,True
21,4394,wtar,21,Ballet,True
22,4394,wtar,22,Equestrian,False
23,4394,wtar,23,Porpoise,False
24,4394,wtar,24,Aesthetic,True
25,4394,wtar,25,Conscientious,True
26,4394,wtar,26,Homily,False
27,4394,wtar,27,Malady,True
28,4394,wtar,28,Subtle,True
29,4394,wtar,29,Fecund,True
30,4394,wtar,30,Palatable,True
31,4394,wtar,31,Menagerie,True
32,4394,wtar,32,Obfuscate,True
33,4394,wtar,33,Liaison,True
34,4394,wtar,34,Exigency,False
35,4394,wtar,35,Xenophobia,True
36,4394,wtar,36,Ogre,False
37,4394,wtar,37,Scurrilous,True
38,4394,wtar,38,Ethereal,True
39,4394,wtar,39,Paradigm,True
40,4394,wtar,40,Perspicuity,True
41,4394,wtar,41,Plethora,True
42,4394,wtar,42,Lugubrious,True
43,4394,wtar,43,Treatise,True
44,4394,wtar,44,Dilettante,False
45,4394,wtar,45,Vertiginous,True
46,4394,wtar,46,Ubiquitous,True
47,4394,wtar,47,Hyperbole,True
48,4394,wtar,48,Insouciant,False
49,4394,wtar,49,Hegemony,True
0,4395,wtar,0,Again,True
1,4395,wtar,1,Address,True
2,4395,wtar,2,Cough,True
3,4395,wtar,3,Preview,True
4,4395,wtar,4,Although,True
5,4395,wtar,5,Most,True
6,4395,wtar,6,Excitement,True
7,4395,wtar,7,Know,True
8,4395,wtar,8,Plumb,True
9,4395,wtar,9,Decorate,True
10,4395,wtar,10,Fierce,True
11,4395,wtar,11,Knead,True
12,4395,wtar,12,Aisle,True
13,4395,wtar,13,Vengeance,True
14,4395,wtar,14,Prestigious,True
15,4395,wtar,15,Wreathe,True
16,4395,wtar,16,Gnat,True
17,4395,wtar,17,Amphitheater,True
18,4395,wtar,18,Lieu,True
19,4395,wtar,19,Grotesque,True
20,4395,wtar,20,Iridescent,True
21,4395,wtar,21,Ballet,True
22,4395,wtar,22,Equestrian,True
23,4395,wtar,23,Porpoise,True
24,4395,wtar,24,Aesthetic,False
25,4395,wtar,25,Conscientious,True
26,4395,wtar,26,Homily,False
27,4395,wtar,27,Malady,False
28,4395,wtar,28,Subtle,True
29,4395,wtar,29,Fecund,False
30,4395,wtar,30,Palatable,False
31,4395,wtar,31,Menagerie,False
32,4395,wtar,32,Obfuscate,False
33,4395,wtar,33,Liaison,True
34,4395,wtar,34,Exigency,True
35,4395,wtar,35,Xenophobia,False
36,4395,wtar,36,Ogre,False
37,4395,wtar,37,Scurrilous,False
38,4395,wtar,38,Ethereal,True
39,4395,wtar,39,Paradigm,False
40,4395,wtar,40,Perspicuity,False
41,4395,wtar,41,Plethora,True
0,4396,wtar,0,Again,True
1,4396,wtar,1,Address,True
2,4396,wtar,2,Cough,True
3,4396,wtar,3,Preview,True
4,4396,wtar,4,Although,True
5,4396,wtar,5,Most,True
6,4396,wtar,6,Excitement,True
7,4396,wtar,7,Know,True
8,4396,wtar,8,Plumb,True
9,4396,wtar,9,Decorate,True
10,4396,wtar,10,Fierce,True
11,4396,wtar,11,Knead,True
12,4396,wtar,12,Aisle,True
13,4396,wtar,13,Vengeance,True
14,4396,wtar,14,Prestigious,True
15,4396,wtar,15,Wreathe,False
16,4396,wtar,16,Gnat,True
17,4396,wtar,17,Amphitheater,True
18,4396,wtar,18,Lieu,False
19,4396,wtar,19,Grotesque,True
20,4396,wtar,20,Iridescent,False
21,4396,wtar,21,Ballet,True
22,4396,wtar,22,Equestrian,False
23,4396,wtar,23,Porpoise,True
24,4396,wtar,24,Aesthetic,False
25,4396,wtar,25,Conscientious,True
26,4396,wtar,26,Homily,False
27,4396,wtar,27,Malady,False
28,4396,wtar,28,Subtle,True
29,4396,wtar,29,Fecund,False
30,4396,wtar,30,Palatable,True
31,4396,wtar,31,Menagerie,False
32,4396,wtar,32,Obfuscate,True
33,4396,wtar,33,Liaison,True
34,4396,wtar,34,Exigency,False
35,4396,wtar,35,Xenophobia,False
36,4396,wtar,36,Ogre,False
37,4396,wtar,37,Scurrilous,False
0,4397,wtar,0,Again,True
1,4397,wtar,1,Address,True
2,4397,wtar,2,Cough,True
3,4397,wtar,3,Preview,True
4,4397,wtar,4,Although,True
5,4397,wtar,5,Most,True
6,4397,wtar,6,Excitement,True
7,4397,wtar,7,Know,True
8,4397,wtar,8,Plumb,True
9,4397,wtar,9,Decorate,True
10,4397,wtar,10,Fierce,True
11,4397,wtar,11,Knead,True
12,4397,wtar,12,Aisle,True
13,4397,wtar,13,Vengeance,True
14,4397,wtar,14,Prestigious,True
15,4397,wtar,15,Wreathe,True
16,4397,wtar,16,Gnat,True
17,4397,wtar,17,Amphitheater,True
18,4397,wtar,18,Lieu,True
19,4397,wtar,19,Grotesque,False
20,4397,wtar,20,Iridescent,True
21,4397,wtar,21,Ballet,True
22,4397,wtar,22,Equestrian,True
23,4397,wtar,23,Porpoise,True
24,4397,wtar,24,Aesthetic,False
25,4397,wtar,25,Conscientious,True
26,4397,wtar,26,Homily,True
27,4397,wtar,27,Malady,False
28,4397,wtar,28,Subtle,True
29,4397,wtar,29,Fecund,True
30,4397,wtar,30,Palatable,True
31,4397,wtar,31,Menagerie,False
32,4397,wtar,32,Obfuscate,True
33,4397,wtar,33,Liaison,True
34,4397,wtar,34,Exigency,True
35,4397,wtar,35,Xenophobia,True
36,4397,wtar,36,Ogre,False
37,4397,wtar,37,Scurrilous,True
38,4397,wtar,38,Ethereal,True
39,4397,wtar,39,Paradigm,True
40,4397,wtar,40,Perspicuity,True
41,4397,wtar,41,Plethora,True
42,4397,wtar,42,Lugubrious,True
43,4397,wtar,43,Treatise,True
44,4397,wtar,44,Dilettante,False
45,4397,wtar,45,Vertiginous,False
46,4397,wtar,46,Ubiquitous,False
47,4397,wtar,47,Hyperbole,False
48,4397,wtar,48,Insouciant,True
49,4397,wtar,49,Hegemony,True
0,4398,wtar,0,Again,True
1,4398,wtar,1,Address,True
2,4398,wtar,2,Cough,True
3,4398,wtar,3,Preview,True
4,4398,wtar,4,Although,True
5,4398,wtar,5,Most,True
6,4398,wtar,6,Excitement,True
7,4398,wtar,7,Know,True
8,4398,wtar,8,Plumb,True
9,4398,wtar,9,Decorate,True
10,4398,wtar,10,Fierce,True
11,4398,wtar,11,Knead,True
12,4398,wtar,12,Aisle,True
13,4398,wtar,13,Vengeance,True
14,4398,wtar,14,Prestigious,True
15,4398,wtar,15,Wreathe,True
16,4398,wtar,16,Gnat,True
17,4398,wtar,17,Amphitheater,True
18,4398,wtar,18,Lieu,True
19,4398,wtar,19,Grotesque,True
20,4398,wtar,20,Iridescent,True
21,4398,wtar,21,Ballet,True
22,4398,wtar,22,Equestrian,True
23,4398,wtar,23,Porpoise,False
24,4398,wtar,24,Aesthetic,True
25,4398,wtar,25,Conscientious,True
26,4398,wtar,26,Homily,True
27,4398,wtar,27,Malady,True
28,4398,wtar,28,Subtle,True
29,4398,wtar,29,Fecund,True
30,4398,wtar,30,Palatable,False
31,4398,wtar,31,Menagerie,False
32,4398,wtar,32,Obfuscate,True
33,4398,wtar,33,Liaison,True
34,4398,wtar,34,Exigency,False
35,4398,wtar,35,Xenophobia,True
36,4398,wtar,36,Ogre,True
37,4398,wtar,37,Scurrilous,True
38,4398,wtar,38,Ethereal,True
39,4398,wtar,39,Paradigm,True
40,4398,wtar,40,Perspicuity,True
41,4398,wtar,41,Plethora,True
42,4398,wtar,42,Lugubrious,True
43,4398,wtar,43,Treatise,False
44,4398,wtar,44,Dilettante,False
45,4398,wtar,45,Vertiginous,False
46,4398,wtar,46,Ubiquitous,False
47,4398,wtar,47,Hyperbole,False
48,4398,wtar,48,Insouciant,False
49,4398,wtar,49,Hegemony,True
0,4401,wtar,0,Again,True
1,4401,wtar,1,Address,True
2,4401,wtar,2,Cough,True
3,4401,wtar,3,Preview,True
4,4401,wtar,4,Although,True
5,4401,wtar,5,Most,True
6,4401,wtar,6,Excitement,True
7,4401,wtar,7,Know,True
8,4401,wtar,8,Plumb,True
9,4401,wtar,9,Decorate,True
10,4401,wtar,10,Fierce,True
11,4401,wtar,11,Knead,True
12,4401,wtar,12,Aisle,True
13,4401,wtar,13,Vengeance,True
14,4401,wtar,14,Prestigious,True
15,4401,wtar,15,Wreathe,True
16,4401,wtar,16,Gnat,True
17,4401,wtar,17,Amphitheater,True
18,4401,wtar,18,Lieu,True
19,4401,wtar,19,Grotesque,True
20,4401,wtar,20,Iridescent,True
21,4401,wtar,21,Ballet,True
22,4401,wtar,22,Equestrian,True
23,4401,wtar,23,Porpoise,True
24,4401,wtar,24,Aesthetic,True
25,4401,wtar,25,Conscientious,True
26,4401,wtar,26,Homily,True
27,4401,wtar,27,Malady,True
28,4401,wtar,28,Subtle,True
29,4401,wtar,29,Fecund,True
30,4401,wtar,30,Palatable,True
31,4401,wtar,31,Menagerie,False
32,4401,wtar,32,Obfuscate,False
33,4401,wtar,33,Liaison,False
34,4401,wtar,34,Exigency,True
