,proband_id,test_name,phase,trialn,cong,f,ans,rsp,rt
85,4396,stroop,test,81,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\21-Congruent.png,Right,Right,860
86,4396,stroop,test,82,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\7-Incongruent.png,Left,Right,1250
87,4396,stroop,test,83,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\20-Congruent.png,Right,Right,840
88,4396,stroop,test,84,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\15-Congruent.png,Right,Right,920
89,4396,stroop,test,85,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\26-Congruent.png,Right,Right,1430
90,4396,stroop,test,86,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\16-Incongruent.png,Left,Right,800
91,4396,stroop,test,87,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\50-Incongruent.png,Right,Left,670
92,4396,stroop,test,88,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\41-Congruent.png,Left,Left,1580
93,4396,stroop,test,89,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\25-Congruent.png,Right,Right,1390
94,4396,stroop,test,90,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\27-Congruent.png,Right,Left,1200
95,4396,stroop,test,91,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\18-Incongruent.png,Left,Right,2991
96,4396,stroop,test,92,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\30-Incongruent.png,Right,Left,1260
97,4396,stroop,test,93,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\44-Congruent.png,Left,Left,1740
98,4396,stroop,test,94,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\37-Congruent.png,Left,Left,720
99,4396,stroop,test,95,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\11-Incongruent.png,Left,Left,4020
100,4396,stroop,test,96,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\29-Incongruent.png,Right,Left,2030
101,4396,stroop,test,97,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\3-Incongruent.png,Left,Right,1310
102,4396,stroop,test,98,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\1-Congruent.png,Right,Right,800
103,4396,stroop,test,99,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\52-Incongruent.png,Right,Left,1140
104,4396,stroop,test,100,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\14-Incongruent.png,Left,Right,1911
105,4396,stroop,test,101,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\47-Congruent.png,Left,Left,1360
106,4396,stroop,test,102,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\19-Incongruent.png,Left,Right,1630
107,4396,stroop,test,103,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\11-Congruent.png,Right,Right,2980
108,4396,stroop,test,104,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\22-Incongruent.png,Left,Right,2290
109,4396,stroop,test,105,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\7-Congruent.png,Right,Right,1130
110,4396,stroop,test,106,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\53-Congruent.png,Left,Left,1180
111,4396,stroop,test,107,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\32-Congruent.png,Left,Left,960
112,4396,stroop,test,108,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\45-Incongruent.png,Right,Left,1060
113,4396,stroop,test,109,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\36-Congruent.png,Left,Left,1480
114,4396,stroop,test,110,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\51-Incongruent.png,Right,Left,1641
115,4396,stroop,test,111,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\18-Congruent.png,Right,Right,1020
0,4397,stroop,practice,0,n/a,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\prac_1.png,Right,Right,3620
1,4397,stroop,practice,1,n/a,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\prac_2.png,Left,Left,1280
2,4397,stroop,practice,2,n/a,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\prac_3.png,Right,Right,680
3,4397,stroop,practice,3,n/a,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\prac_4.png,Right,Right,910
4,4397,stroop,test,0,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\6-Incongruent.png,Left,Left,4090
5,4397,stroop,test,1,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\30-Congruent.png,Left,Left,1330
6,4397,stroop,test,2,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\3-Congruent.png,Right,Right,880
7,4397,stroop,test,3,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\23-Incongruent.png,Left,Left,1870
8,4397,stroop,test,4,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\39-Congruent.png,Left,Left,1290
9,4397,stroop,test,5,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\45-Congruent.png,Left,Left,1140
10,4397,stroop,test,6,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\31-Incongruent.png,Right,Right,2140
11,4397,stroop,test,7,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\28-Incongruent.png,Left,Left,1390
12,4397,stroop,test,8,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\31-Congruent.png,Left,Left,1730
13,4397,stroop,test,9,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\10-Congruent.png,Right,Right,1210
14,4397,stroop,test,10,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\10-Incongruent.png,Left,Left,840
15,4397,stroop,test,11,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\24-Incongruent.png,Left,Left,1210
16,4397,stroop,test,12,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\34-Congruent.png,Left,Left,1150
17,4397,stroop,test,13,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\38-Congruent.png,Left,Left,1030
18,4397,stroop,test,14,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\42-Congruent.png,Left,Left,2000
19,4397,stroop,test,15,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\17-Congruent.png,Right,Right,2671
20,4397,stroop,test,16,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\42-Incongruent.png,Right,Right,2030
21,4397,stroop,test,17,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\36-Incongruent.png,Right,Left,3310
22,4397,stroop,test,18,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\43-Incongruent.png,Right,Right,1580
23,4397,stroop,test,19,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\49-Congruent.png,Left,Left,1310
24,4397,stroop,test,20,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\43-Congruent.png,Left,Left,2520
25,4397,stroop,test,21,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\15-Incongruent.png,Left,Left,4271
26,4397,stroop,test,22,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\35-Incongruent.png,Right,Right,1950
27,4397,stroop,test,23,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\44-Incongruent.png,Right,Right,3130
28,4397,stroop,test,24,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\47-Incongruent.png,Right,Right,2270
29,4397,stroop,test,25,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\40-Incongruent.png,Right,Right,1950
30,4397,stroop,test,26,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\25-Incongruent.png,Left,Right,1350
31,4397,stroop,test,27,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\27-Incongruent.png,Left,Left,2440
32,4397,stroop,test,28,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\56-Incongruent.png,Right,Right,2991
33,4397,stroop,test,29,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\2-Congruent.png,Right,Right,1060
34,4397,stroop,test,30,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\17-Incongruent.png,Left,Left,1090
35,4397,stroop,test,31,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\12-Congruent.png,Right,Right,1620
36,4397,stroop,test,32,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\12-Incongruent.png,Left,Left,840
37,4397,stroop,test,33,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\26-Incongruent.png,Left,Left,1440
38,4397,stroop,test,34,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\19-Congruent.png,Right,Right,890
39,4397,stroop,test,35,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\23-Congruent.png,Right,Right,4790
40,4397,stroop,test,36,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\35-Congruent.png,Left,Left,1930
41,4397,stroop,test,37,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\46-Congruent.png,Left,Left,1380
42,4397,stroop,test,38,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\8-Incongruent.png,Left,Left,2591
43,4397,stroop,test,39,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\29-Congruent.png,Left,Left,2040
44,4397,stroop,test,40,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\14-Congruent.png,Right,Right,1730
45,4397,stroop,test,41,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\33-Congruent.png,Left,Left,2750
46,4397,stroop,test,42,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\13-Incongruent.png,Left,Left,1390
47,4397,stroop,test,43,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\55-Incongruent.png,Right,Right,1540
48,4397,stroop,test,44,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\54-Congruent.png,Left,Left,970
49,4397,stroop,test,45,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\8-Congruent.png,Right,Right,1570
50,4397,stroop,test,46,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\13-Congruent.png,Right,Left,1510
51,4397,stroop,test,47,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\40-Congruent.png,Left,Left,1341
52,4397,stroop,test,48,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\9-Incongruent.png,Left,Left,1550
53,4397,stroop,test,49,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\50-Congruent.png,Left,Left,970
54,4397,stroop,test,50,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\5-Congruent.png,Right,Left,1170
55,4397,stroop,test,51,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\5-Incongruent.png,Left,Left,970
56,4397,stroop,test,52,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\53-Incongruent.png,Right,Right,1380
57,4397,stroop,test,53,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\1-Incongruent.png,Left,Left,1190
58,4397,stroop,test,54,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\28-Congruent.png,Right,Right,3390
59,4397,stroop,test,55,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\34-Incongruent.png,Right,Right,2130
60,4397,stroop,test,56,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\20-Incongruent.png,Left,Left,970
61,4397,stroop,test,57,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\38-Incongruent.png,Right,Right,880
62,4397,stroop,test,58,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\32-Incongruent.png,Right,Right,1051
63,4397,stroop,test,59,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\9-Congruent.png,Right,Right,2650
64,4397,stroop,test,60,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\55-Congruent.png,Left,Left,3610
65,4397,stroop,test,61,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\33-Incongruent.png,Right,Right,2980
66,4397,stroop,test,62,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\49-Incongruent.png,Right,Right,1870
67,4397,stroop,test,63,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\4-Congruent.png,Right,Right,3530
68,4397,stroop,test,64,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\6-Congruent.png,Right,Right,3451
69,4397,stroop,test,65,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\48-Congruent.png,Left,Left,3410
70,4397,stroop,test,66,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\52-Congruent.png,Left,Left,920
71,4397,stroop,test,67,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\51-Congruent.png,Left,Left,930
72,4397,stroop,test,68,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\16-Congruent.png,Right,Left,3000
73,4397,stroop,test,69,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\24-Congruent.png,Right,Right,1710
74,4397,stroop,test,70,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\41-Incongruent.png,Right,Right,950
75,4397,stroop,test,71,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\48-Incongruent.png,Right,Right,1060
76,4397,stroop,test,72,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\4-Incongruent.png,Left,Left,930
77,4397,stroop,test,73,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\54-Incongruent.png,Right,Right,1540
78,4397,stroop,test,74,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\39-Incongruent.png,Right,Right,1560
79,4397,stroop,test,75,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\56-Congruent.png,Left,Left,4070
80,4397,stroop,test,76,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\46-Incongruent.png,Right,Right,2320
81,4397,stroop,test,77,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\22-Congruent.png,Right,Right,1340
82,4397,stroop,test,78,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\21-Incongruent.png,Left,Left,8511
83,4397,stroop,test,79,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\37-Incongruent.png,Right,Right,1250
84,4397,stroop,test,80,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\2-Incongruent.png,Left,Left,1580
85,4397,stroop,test,81,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\21-Congruent.png,Right,Right,1230
86,4397,stroop,test,82,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\7-Incongruent.png,Left,Left,1290
87,4397,stroop,test,83,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\20-Congruent.png,Right,Right,1200
88,4397,stroop,test,84,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\15-Congruent.png,Right,Right,1850
89,4397,stroop,test,85,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\26-Congruent.png,Right,Right,3090
90,4397,stroop,test,86,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\16-Incongruent.png,Left,Left,1560
91,4397,stroop,test,87,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\50-Incongruent.png,Right,Right,3851
92,4397,stroop,test,88,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\41-Congruent.png,Left,Left,2270
93,4397,stroop,test,89,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\25-Congruent.png,Right,Right,1130
94,4397,stroop,test,90,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\27-Congruent.png,Right,Right,920
95,4397,stroop,test,91,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\18-Incongruent.png,Left,Left,920
96,4397,stroop,test,92,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\30-Incongruent.png,Right,Right,980
97,4397,stroop,test,93,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\44-Congruent.png,Left,Left,1270
98,4397,stroop,test,94,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\37-Congruent.png,Left,Left,4480
99,4397,stroop,test,95,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\11-Incongruent.png,Left,Left,960
100,4397,stroop,test,96,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\29-Incongruent.png,Right,Right,1060
101,4397,stroop,test,97,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\3-Incongruent.png,Left,Left,1751
102,4397,stroop,test,98,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\1-Congruent.png,Right,Right,2380
103,4397,stroop,test,99,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\52-Incongruent.png,Right,Right,1420
104,4397,stroop,test,100,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\14-Incongruent.png,Left,Left,1130
105,4397,stroop,test,101,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\47-Congruent.png,Left,Left,2680
106,4397,stroop,test,102,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\19-Incongruent.png,Left,Left,1810
107,4397,stroop,test,103,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\11-Congruent.png,Right,Right,5861
108,4397,stroop,test,104,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\22-Incongruent.png,Left,Left,1080
109,4397,stroop,test,105,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\7-Congruent.png,Right,Right,6380
110,4397,stroop,test,106,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\53-Congruent.png,Left,Left,2250
111,4397,stroop,test,107,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\32-Congruent.png,Left,Left,830
112,4397,stroop,test,108,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\45-Incongruent.png,Right,Right,710
113,4397,stroop,test,109,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\36-Congruent.png,Left,Left,1550
114,4397,stroop,test,110,Incongruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\51-Incongruent.png,Right,Right,690
115,4397,stroop,test,111,Congruent,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\stroop\18-Congruent.png,Right,Right,1480
0,4398,stroop,practice,0,n/a,c:\Charlie\charlie\stimuli\visual\stroop\prac_1.png,Right,Right,1650
1,4398,stroop,practice,1,n/a,c:\Charlie\charlie\stimuli\visual\stroop\prac_2.png,Left,Left,950
2,4398,stroop,practice,2,n/a,c:\Charlie\charlie\stimuli\visual\stroop\prac_3.png,Right,Right,760
3,4398,stroop,practice,3,n/a,c:\Charlie\charlie\stimuli\visual\stroop\prac_4.png,Right,Right,690
4,4398,stroop,test,0,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\6-Incongruent.png,Left,Left,550
5,4398,stroop,test,1,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\30-Congruent.png,Left,Left,690
6,4398,stroop,test,2,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\3-Congruent.png,Right,Right,690
7,4398,stroop,test,3,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\23-Incongruent.png,Left,Left,750
8,4398,stroop,test,4,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\39-Congruent.png,Left,Left,720
9,4398,stroop,test,5,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\45-Congruent.png,Left,Left,770
10,4398,stroop,test,6,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\31-Incongruent.png,Right,Left,1070
11,4398,stroop,test,7,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\28-Incongruent.png,Left,Left,750
12,4398,stroop,test,8,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\31-Congruent.png,Left,Left,780
13,4398,stroop,test,9,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\10-Congruent.png,Right,Right,660
14,4398,stroop,test,10,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\10-Incongruent.png,Left,Left,740
15,4398,stroop,test,11,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\24-Incongruent.png,Left,Left,820
16,4398,stroop,test,12,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\34-Congruent.png,Left,Left,690
17,4398,stroop,test,13,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\38-Congruent.png,Left,Left,690
18,4398,stroop,test,14,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\42-Congruent.png,Left,Left,721
19,4398,stroop,test,15,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\17-Congruent.png,Right,Right,690
20,4398,stroop,test,16,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\42-Incongruent.png,Right,Right,790
21,4398,stroop,test,17,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\36-Incongruent.png,Right,Right,830
22,4398,stroop,test,18,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\43-Incongruent.png,Right,Right,1280
23,4398,stroop,test,19,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\49-Congruent.png,Left,Left,870
24,4398,stroop,test,20,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\43-Congruent.png,Left,Left,1340
25,4398,stroop,test,21,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\15-Incongruent.png,Left,Left,980
26,4398,stroop,test,22,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\35-Incongruent.png,Right,Right,1030
27,4398,stroop,test,23,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\44-Incongruent.png,Right,Right,850
28,4398,stroop,test,24,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\47-Incongruent.png,Right,Right,800
29,4398,stroop,test,25,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\40-Incongruent.png,Right,Right,800
30,4398,stroop,test,26,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\25-Incongruent.png,Left,Left,760
31,4398,stroop,test,27,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\27-Incongruent.png,Left,Left,710
32,4398,stroop,test,28,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\56-Incongruent.png,Right,Right,780
33,4398,stroop,test,29,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\2-Congruent.png,Right,Right,760
34,4398,stroop,test,30,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\17-Incongruent.png,Left,Left,700
35,4398,stroop,test,31,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\12-Congruent.png,Right,Right,1081
36,4398,stroop,test,32,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\12-Incongruent.png,Left,Left,850
37,4398,stroop,test,33,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\26-Incongruent.png,Left,Left,790
38,4398,stroop,test,34,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\19-Congruent.png,Right,Right,680
39,4398,stroop,test,35,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\23-Congruent.png,Right,Right,1200
40,4398,stroop,test,36,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\35-Congruent.png,Left,Left,980
41,4398,stroop,test,37,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\46-Congruent.png,Left,Left,730
42,4398,stroop,test,38,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\8-Incongruent.png,Left,Left,850
43,4398,stroop,test,39,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\29-Congruent.png,Left,Left,780
44,4398,stroop,test,40,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\14-Congruent.png,Right,Right,780
45,4398,stroop,test,41,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\33-Congruent.png,Left,Left,730
46,4398,stroop,test,42,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\13-Incongruent.png,Left,Left,800
47,4398,stroop,test,43,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\55-Incongruent.png,Right,Right,1480
48,4398,stroop,test,44,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\54-Congruent.png,Left,Left,740
49,4398,stroop,test,45,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\8-Congruent.png,Right,Right,850
50,4398,stroop,test,46,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\13-Congruent.png,Right,Right,840
51,4398,stroop,test,47,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\40-Congruent.png,Left,Left,1090
52,4398,stroop,test,48,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\9-Incongruent.png,Left,Left,921
53,4398,stroop,test,49,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\50-Congruent.png,Left,Left,880
54,4398,stroop,test,50,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\5-Congruent.png,Right,Right,1510
55,4398,stroop,test,51,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\5-Incongruent.png,Left,Left,830
56,4398,stroop,test,52,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\53-Incongruent.png,Right,Right,1160
57,4398,stroop,test,53,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\1-Incongruent.png,Left,Left,690
58,4398,stroop,test,54,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\28-Congruent.png,Right,Right,1210
59,4398,stroop,test,55,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\34-Incongruent.png,Right,Right,850
60,4398,stroop,test,56,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\20-Incongruent.png,Left,Left,810
61,4398,stroop,test,57,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\38-Incongruent.png,Right,Right,880
62,4398,stroop,test,58,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\32-Incongruent.png,Right,Right,780
63,4398,stroop,test,59,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\9-Congruent.png,Right,Right,770
