,proband_id,test_name,phase,trialn,sequence,rsp
23,4392,verbal_working_memory,digit letter,3,F7L,True
24,4392,verbal_working_memory,digit letter,4,R4D,True
25,4392,verbal_working_memory,digit letter,5,H18,True
26,4392,verbal_working_memory,digit letter,6,T9A3,True
27,4392,verbal_working_memory,digit letter,7,V1J5,False
28,4392,verbal_working_memory,digit letter,8,7N4L,True
29,4392,verbal_working_memory,digit letter,9,8D6G1,False
30,4392,verbal_working_memory,digit letter,10,K2C7S,False
31,4392,verbal_working_memory,digit letter,11,5P3Y9,False
0,4393,verbal_working_memory,forward,0,629,True
1,4393,verbal_working_memory,forward,1,375,True
2,4393,verbal_working_memory,forward,2,5417,True
3,4393,verbal_working_memory,forward,3,8396,True
4,4393,verbal_working_memory,forward,4,36925,True
5,4393,verbal_working_memory,forward,5,69471,True
6,4393,verbal_working_memory,forward,6,918427,False
7,4393,verbal_working_memory,forward,7,635482,True
8,4393,verbal_working_memory,forward,8,1285346,False
9,4393,verbal_working_memory,forward,9,2814975,False
10,4393,verbal_working_memory,backward,0,51,True
11,4393,verbal_working_memory,backward,1,38,True
12,4393,verbal_working_memory,backward,2,493,False
13,4393,verbal_working_memory,backward,3,526,False
14,4393,verbal_working_memory,practice,0,6F,True
15,4393,verbal_working_memory,practice,1,G4,True
16,4393,verbal_working_memory,practice,2,3W5,True
17,4393,verbal_working_memory,practice,3,T7L,True
18,4393,verbal_working_memory,practice,4,6GA2,True
19,4393,verbal_working_memory,practice,5,9PF4,True
20,4393,verbal_working_memory,digit letter,0,L2,True
21,4393,verbal_working_memory,digit letter,1,6P,True
22,4393,verbal_working_memory,digit letter,2,B5,True
23,4393,verbal_working_memory,digit letter,3,F7L,True
24,4393,verbal_working_memory,digit letter,4,R4D,True
25,4393,verbal_working_memory,digit letter,5,H18,True
26,4393,verbal_working_memory,digit letter,6,T9A3,True
27,4393,verbal_working_memory,digit letter,7,V1J5,True
28,4393,verbal_working_memory,digit letter,8,7N4L,True
29,4393,verbal_working_memory,digit letter,9,8D6G1,False
30,4393,verbal_working_memory,digit letter,10,K2C7S,False
31,4393,verbal_working_memory,digit letter,11,5P3Y9,True
32,4393,verbal_working_memory,digit letter,12,M4E7Q2,False
33,4393,verbal_working_memory,digit letter,13,W8H5F3,False
34,4393,verbal_working_memory,digit letter,14,6G9A2S,False
0,4394,verbal_working_memory,forward,0,629,True
1,4394,verbal_working_memory,forward,1,375,True
2,4394,verbal_working_memory,forward,2,5417,True
3,4394,verbal_working_memory,forward,3,8396,True
4,4394,verbal_working_memory,forward,4,36925,True
5,4394,verbal_working_memory,forward,5,69471,True
6,4394,verbal_working_memory,forward,6,918427,False
7,4394,verbal_working_memory,forward,7,635482,True
8,4394,verbal_working_memory,forward,8,1285346,True
9,4394,verbal_working_memory,forward,9,2814975,True
10,4394,verbal_working_memory,forward,10,38295174,False
11,4394,verbal_working_memory,forward,11,59182647,False
12,4394,verbal_working_memory,backward,0,51,True
13,4394,verbal_working_memory,backward,1,38,True
14,4394,verbal_working_memory,backward,2,493,True
15,4394,verbal_working_memory,backward,3,526,True
16,4394,verbal_working_memory,backward,4,3814,True
17,4394,verbal_working_memory,backward,5,1795,False
18,4394,verbal_working_memory,backward,6,62972,False
19,4394,verbal_working_memory,backward,7,48527,False
20,4394,verbal_working_memory,practice,0,6F,True
21,4394,verbal_working_memory,practice,1,G4,True
22,4394,verbal_working_memory,practice,2,3W5,True
23,4394,verbal_working_memory,practice,3,T7L,True
24,4394,verbal_working_memory,practice,4,6GA2,True
25,4394,verbal_working_memory,practice,5,9PF4,True
26,4394,verbal_working_memory,digit letter,0,L2,True
27,4394,verbal_working_memory,digit letter,1,6P,True
28,4394,verbal_working_memory,digit letter,2,B5,True
29,4394,verbal_working_memory,digit letter,3,F7L,True
30,4394,verbal_working_memory,digit letter,4,R4D,True
31,4394,verbal_working_memory,digit letter,5,H18,True
32,4394,verbal_working_memory,digit letter,6,T9A3,True
33,4394,verbal_working_memory,digit letter,7,V1J5,True
34,4394,verbal_working_memory,digit letter,8,7N4L,True
35,4394,verbal_working_memory,digit letter,9,8D6G1,False
36,4394,verbal_working_memory,digit letter,10,K2C7S,False
37,4394,verbal_working_memory,digit letter,11,5P3Y9,True
38,4394,verbal_working_memory,digit letter,12,M4E7Q2,False
39,4394,verbal_working_memory,digit letter,13,W8H5F3,False
40,4394,verbal_working_memory,digit letter,14,6G9A2S,False
0,4395,verbal_working_memory,forward,0,629,True
1,4395,verbal_working_memory,forward,1,375,True
2,4395,verbal_working_memory,forward,2,5417,True
3,4395,verbal_working_memory,forward,3,8396,True
4,4395,verbal_working_memory,forward,4,36925,False
5,4395,verbal_working_memory,forward,5,69471,False
6,4395,verbal_working_memory,backward,0,51,True
7,4395,verbal_working_memory,backward,1,38,True
8,4395,verbal_working_memory,backward,2,493,True
9,4395,verbal_working_memory,backward,3,526,False
10,4395,verbal_working_memory,backward,4,3814,False
11,4395,verbal_working_memory,backward,5,1795,True
12,4395,verbal_working_memory,backward,6,62972,False
13,4395,verbal_working_memory,backward,7,48527,False
14,4395,verbal_working_memory,practice,0,6F,True
15,4395,verbal_working_memory,practice,1,G4,True
16,4395,verbal_working_memory,practice,2,3W5,True
17,4395,verbal_working_memory,practice,3,T7L,True
18,4395,verbal_working_memory,practice,4,6GA2,True
19,4395,verbal_working_memory,practice,5,9PF4,True
20,4395,verbal_working_memory,digit letter,0,L2,True
21,4395,verbal_working_memory,digit letter,1,6P,True
22,4395,verbal_working_memory,digit letter,2,B5,True
23,4395,verbal_working_memory,digit letter,3,F7L,True
24,4395,verbal_working_memory,digit letter,4,R4D,True
25,4395,verbal_working_memory,digit letter,5,H18,True
26,4395,verbal_working_memory,digit letter,6,T9A3,True
27,4395,verbal_working_memory,digit letter,7,V1J5,True
28,4395,verbal_working_memory,digit letter,8,7N4L,False
29,4395,verbal_working_memory,digit letter,9,8D6G1,False
30,4395,verbal_working_memory,digit letter,10,K2C7S,False
31,4395,verbal_working_memory,digit letter,11,5P3Y9,True
32,4395,verbal_working_memory,digit letter,12,M4E7Q2,False
33,4395,verbal_working_memory,digit letter,13,W8H5F3,False
34,4395,verbal_working_memory,digit letter,14,6G9A2S,False
0,4396,verbal_working_memory,forward,0,629,True
1,4396,verbal_working_memory,forward,1,375,True
2,4396,verbal_working_memory,forward,2,5417,True
3,4396,verbal_working_memory,forward,3,8396,True
4,4396,verbal_working_memory,forward,4,36925,True
5,4396,verbal_working_memory,forward,5,69471,True
6,4396,verbal_working_memory,forward,6,918427,False
7,4396,verbal_working_memory,forward,7,635482,True
8,4396,verbal_working_memory,forward,8,1285346,True
9,4396,verbal_working_memory,forward,9,2814975,False
10,4396,verbal_working_memory,forward,10,38295174,False
11,4396,verbal_working_memory,forward,11,59182647,False
12,4396,verbal_working_memory,backward,0,51,True
13,4396,verbal_working_memory,backward,1,38,True
14,4396,verbal_working_memory,backward,2,493,True
15,4396,verbal_working_memory,backward,3,526,True
16,4396,verbal_working_memory,backward,4,3814,False
17,4396,verbal_working_memory,backward,5,1795,True
18,4396,verbal_working_memory,backward,6,62972,True
19,4396,verbal_working_memory,backward,7,48527,False
20,4396,verbal_working_memory,backward,8,715286,False
21,4396,verbal_working_memory,backward,9,831964,False
22,4396,verbal_working_memory,practice,0,6F,True
23,4396,verbal_working_memory,practice,1,G4,False
24,4396,verbal_working_memory,practice,2,3W5,False
25,4396,verbal_working_memory,practice,3,T7L,False
26,4396,verbal_working_memory,digit letter,0,L2,False
27,4396,verbal_working_memory,digit letter,1,6P,True
28,4396,verbal_working_memory,digit letter,2,B5,False
29,4396,verbal_working_memory,digit letter,3,F7L,True
30,4396,verbal_working_memory,digit letter,4,R4D,False
31,4396,verbal_working_memory,digit letter,5,H18,False
32,4396,verbal_working_memory,digit letter,6,T9A3,False
33,4396,verbal_working_memory,digit letter,7,V1J5,False
34,4396,verbal_working_memory,digit letter,8,7N4L,False
0,4397,verbal_working_memory,forward,0,629,True
1,4397,verbal_working_memory,forward,1,375,True
2,4397,verbal_working_memory,forward,2,5417,True
3,4397,verbal_working_memory,forward,3,8396,True
4,4397,verbal_working_memory,forward,4,36925,True
5,4397,verbal_working_memory,forward,5,69471,True
6,4397,verbal_working_memory,forward,6,918427,True
7,4397,verbal_working_memory,forward,7,635482,True
8,4397,verbal_working_memory,forward,8,1285346,True
9,4397,verbal_working_memory,forward,9,2814975,True
10,4397,verbal_working_memory,forward,10,38295174,True
11,4397,verbal_working_memory,forward,11,59182647,True
12,4397,verbal_working_memory,backward,0,51,True
13,4397,verbal_working_memory,backward,1,38,True
14,4397,verbal_working_memory,backward,2,493,True
15,4397,verbal_working_memory,backward,3,526,True
16,4397,verbal_working_memory,backward,4,3814,True
17,4397,verbal_working_memory,backward,5,1795,True
18,4397,verbal_working_memory,backward,6,62972,True
19,4397,verbal_working_memory,backward,7,48527,True
20,4397,verbal_working_memory,backward,8,715286,True
21,4397,verbal_working_memory,backward,9,831964,False
22,4397,verbal_working_memory,backward,10,4739128,True
23,4397,verbal_working_memory,backward,11,8129365,True
24,4397,verbal_working_memory,practice,0,6F,True
25,4397,verbal_working_memory,practice,1,G4,True
26,4397,verbal_working_memory,practice,2,3W5,True
27,4397,verbal_working_memory,practice,3,T7L,True
28,4397,verbal_working_memory,practice,4,6GA2,True
29,4397,verbal_working_memory,practice,5,9PF4,True
30,4397,verbal_working_memory,digit letter,0,L2,True
31,4397,verbal_working_memory,digit letter,1,6P,True
32,4397,verbal_working_memory,digit letter,2,B5,True
33,4397,verbal_working_memory,digit letter,3,F7L,True
34,4397,verbal_working_memory,digit letter,4,R4D,True
35,4397,verbal_working_memory,digit letter,5,H18,True
36,4397,verbal_working_memory,digit letter,6,T9A3,True
37,4397,verbal_working_memory,digit letter,7,V1J5,True
38,4397,verbal_working_memory,digit letter,8,7N4L,True
39,4397,verbal_working_memory,digit letter,9,8D6G1,True
40,4397,verbal_working_memory,digit letter,10,K2C7S,True
41,4397,verbal_working_memory,digit letter,11,5P3Y9,True
42,4397,verbal_working_memory,digit letter,12,M4E7Q2,False
43,4397,verbal_working_memory,digit letter,13,W8H5F3,True
44,4397,verbal_working_memory,digit letter,14,6G9A2S,True
45,4397,verbal_working_memory,digit letter,15,R3B4Z1C,False
46,4397,verbal_working_memory,digit letter,16,5T9J2X7,False
47,4397,verbal_working_memory,digit letter,17,E1H8R4D,False
0,4398,verbal_working_memory,forward,0,629,True
1,4398,verbal_working_memory,forward,1,375,True
2,4398,verbal_working_memory,forward,2,5417,True
3,4398,verbal_working_memory,forward,3,8396,True
4,4398,verbal_working_memory,forward,4,36925,True
5,4398,verbal_working_memory,forward,5,69471,False
6,4398,verbal_working_memory,forward,6,918427,True
7,4398,verbal_working_memory,forward,7,635482,False
8,4398,verbal_working_memory,forward,8,1285346,True
9,4398,verbal_working_memory,forward,9,2814975,False
10,4398,verbal_working_memory,forward,10,38295174,True
11,4398,verbal_working_memory,forward,11,59182647,False
12,4398,verbal_working_memory,backward,0,51,True
13,4398,verbal_working_memory,backward,1,38,True
14,4398,verbal_working_memory,backward,2,493,False
15,4398,verbal_working_memory,backward,3,526,True
16,4398,verbal_working_memory,backward,4,3814,False
17,4398,verbal_working_memory,backward,5,1795,True
18,4398,verbal_working_memory,backward,6,62972,False
19,4398,verbal_working_memory,backward,7,48527,False
20,4398,verbal_working_memory,practice,0,6F,False
21,4398,verbal_working_memory,practice,1,G4,True
22,4398,verbal_working_memory,practice,2,3W5,True
23,4398,verbal_working_memory,practice,3,T7L,True
24,4398,verbal_working_memory,practice,4,6GA2,True
25,4398,verbal_working_memory,practice,5,9PF4,True
26,4398,verbal_working_memory,digit letter,0,L2,True
27,4398,verbal_working_memory,digit letter,1,6P,True
28,4398,verbal_working_memory,digit letter,2,B5,True
29,4398,verbal_working_memory,digit letter,3,F7L,True
30,4398,verbal_working_memory,digit letter,4,R4D,True
31,4398,verbal_working_memory,digit letter,5,H18,True
32,4398,verbal_working_memory,digit letter,6,T9A3,True
33,4398,verbal_working_memory,digit letter,7,V1J5,True
34,4398,verbal_working_memory,digit letter,8,7N4L,True
35,4398,verbal_working_memory,digit letter,9,8D6G1,False
36,4398,verbal_working_memory,digit letter,10,K2C7S,False
37,4398,verbal_working_memory,digit letter,11,5P3Y9,True
38,4398,verbal_working_memory,digit letter,12,M4E7Q2,False
39,4398,verbal_working_memory,digit letter,13,W8H5F3,False
40,4398,verbal_working_memory,digit letter,14,6G9A2S,False
0,4401,verbal_working_memory,forward,0,629,True
1,4401,verbal_working_memory,forward,1,375,True
2,4401,verbal_working_memory,forward,2,5417,True
3,4401,verbal_working_memory,forward,3,8396,True
4,4401,verbal_working_memory,forward,4,36925,True
5,4401,verbal_working_memory,forward,5,69471,True
6,4401,verbal_working_memory,forward,6,918427,True
7,4401,verbal_working_memory,forward,7,635482,True
8,4401,verbal_working_memory,forward,8,1285346,True
9,4401,verbal_working_memory,forward,9,2814975,True
10,4401,verbal_working_memory,forward,10,38295174,True
11,4401,verbal_working_memory,forward,11,59182647,True
12,4401,verbal_working_memory,backward,0,51,True
13,4401,verbal_working_memory,backward,1,38,True
14,4401,verbal_working_memory,backward,2,493,True
15,4401,verbal_working_memory,backward,3,526,True
16,4401,verbal_working_memory,backward,4,3814,False
17,4401,verbal_working_memory,backward,5,1795,True
18,4401,verbal_working_memory,backward,6,62972,False
19,4401,verbal_working_memory,backward,7,48527,False
20,4401,verbal_working_memory,practice,0,6F,True
21,4401,verbal_working_memory,practice,1,G4,True
22,4401,verbal_working_memory,practice,2,3W5,True
23,4401,verbal_working_memory,practice,3,T7L,True
24,4401,verbal_working_memory,practice,4,6GA2,True
25,4401,verbal_working_memory,practice,5,9PF4,True
26,4401,verbal_working_memory,digit letter,0,L2,True
27,4401,verbal_working_memory,digit letter,1,6P,True
28,4401,verbal_working_memory,digit letter,2,B5,True
29,4401,verbal_working_memory,digit letter,3,F7L,True
30,4401,verbal_working_memory,digit letter,4,R4D,True
31,4401,verbal_working_memory,digit letter,5,H18,True
32,4401,verbal_working_memory,digit letter,6,T9A3,True
33,4401,verbal_working_memory,digit letter,7,V1J5,False
34,4401,verbal_working_memory,digit letter,8,7N4L,True
35,4401,verbal_working_memory,digit letter,9,8D6G1,False
36,4401,verbal_working_memory,digit letter,10,K2C7S,False
37,4401,verbal_working_memory,digit letter,11,5P3Y9,False
0,4402,verbal_working_memory,forward,0,629,True
1,4402,verbal_working_memory,forward,1,375,True
2,4402,verbal_working_memory,forward,2,5417,True
3,4402,verbal_working_memory,forward,3,8396,True
4,4402,verbal_working_memory,forward,4,36925,True
5,4402,verbal_working_memory,forward,5,69471,True
6,4402,verbal_working_memory,forward,6,918427,True
7,4402,verbal_working_memory,forward,7,635482,True
8,4402,verbal_working_memory,forward,8,1285346,True
9,4402,verbal_working_memory,forward,9,2814975,False
10,4402,verbal_working_memory,forward,10,38295174,False
11,4402,verbal_working_memory,forward,11,59182647,False
12,4402,verbal_working_memory,backward,0,51,True
13,4402,verbal_working_memory,backward,1,38,True
14,4402,verbal_working_memory,backward,2,493,True
15,4402,verbal_working_memory,backward,3,526,True
16,4402,verbal_working_memory,backward,4,3814,False
17,4402,verbal_working_memory,backward,5,1795,False
18,4402,verbal_working_memory,practice,0,6F,True
19,4402,verbal_working_memory,practice,1,G4,True
20,4402,verbal_working_memory,practice,2,3W5,True
21,4402,verbal_working_memory,practice,3,T7L,True
22,4402,verbal_working_memory,practice,4,6GA2,False
23,4402,verbal_working_memory,practice,5,9PF4,False
24,4402,verbal_working_memory,digit letter,0,L2,True
25,4402,verbal_working_memory,digit letter,1,6P,True
26,4402,verbal_working_memory,digit letter,2,B5,True
27,4402,verbal_working_memory,digit letter,3,F7L,True
28,4402,verbal_working_memory,digit letter,4,R4D,True
29,4402,verbal_working_memory,digit letter,5,H18,True
30,4402,verbal_working_memory,digit letter,6,T9A3,False
31,4402,verbal_working_memory,digit letter,7,V1J5,False
32,4402,verbal_working_memory,digit letter,8,7N4L,False
0,4403,verbal_working_memory,forward,0,629,True
1,4403,verbal_working_memory,forward,1,375,True
2,4403,verbal_working_memory,forward,2,5417,True
3,4403,verbal_working_memory,forward,3,8396,True
4,4403,verbal_working_memory,forward,4,36925,True
5,4403,verbal_working_memory,forward,5,69471,True
6,4403,verbal_working_memory,forward,6,918427,True
7,4403,verbal_working_memory,forward,7,635482,True
8,4403,verbal_working_memory,forward,8,1285346,False
9,4403,verbal_working_memory,forward,9,2814975,False
10,4403,verbal_working_memory,backward,0,51,True
11,4403,verbal_working_memory,backward,1,38,True
12,4403,verbal_working_memory,backward,2,493,True
13,4403,verbal_working_memory,backward,3,526,False
14,4403,verbal_working_memory,backward,4,3814,False
15,4403,verbal_working_memory,backward,5,1795,False
16,4403,verbal_working_memory,practice,0,6F,True
17,4403,verbal_working_memory,practice,1,G4,True
18,4403,verbal_working_memory,practice,2,3W5,False
19,4403,verbal_working_memory,practice,3,T7L,False
20,4403,verbal_working_memory,digit letter,0,L2,True
21,4403,verbal_working_memory,digit letter,1,6P,True
22,4403,verbal_working_memory,digit letter,2,B5,True
23,4403,verbal_working_memory,digit letter,3,F7L,False
24,4403,verbal_working_memory,digit letter,4,R4D,False
25,4403,verbal_working_memory,digit letter,5,H18,False
0,4404,verbal_working_memory,forward,0,629,True
1,4404,verbal_working_memory,forward,1,375,True
2,4404,verbal_working_memory,forward,2,5417,True
3,4404,verbal_working_memory,forward,3,8396,True
4,4404,verbal_working_memory,forward,4,36925,True
5,4404,verbal_working_memory,forward,5,69471,True
6,4404,verbal_working_memory,forward,6,918427,True
7,4404,verbal_working_memory,forward,7,635482,True
8,4404,verbal_working_memory,forward,8,1285346,False
9,4404,verbal_working_memory,forward,9,2814975,True
10,4404,verbal_working_memory,forward,10,38295174,True
11,4404,verbal_working_memory,forward,11,59182647,True
12,4404,verbal_working_memory,backward,0,51,True
13,4404,verbal_working_memory,backward,1,38,True
14,4404,verbal_working_memory,backward,2,493,True
15,4404,verbal_working_memory,backward,3,526,False
16,4404,verbal_working_memory,backward,4,3814,False
17,4404,verbal_working_memory,backward,5,1795,True
18,4404,verbal_working_memory,backward,6,62972,False
19,4404,verbal_working_memory,backward,7,48527,False
20,4404,verbal_working_memory,practice,0,6F,True
21,4404,verbal_working_memory,practice,1,G4,True
22,4404,verbal_working_memory,practice,2,3W5,True
23,4404,verbal_working_memory,practice,3,T7L,True
24,4404,verbal_working_memory,practice,4,6GA2,False
25,4404,verbal_working_memory,practice,5,9PF4,True
26,4404,verbal_working_memory,digit letter,0,L2,True
27,4404,verbal_working_memory,digit letter,1,6P,True
28,4404,verbal_working_memory,digit letter,2,B5,True
29,4404,verbal_working_memory,digit letter,3,F7L,True
30,4404,verbal_working_memory,digit letter,4,R4D,True
31,4404,verbal_working_memory,digit letter,5,H18,True
32,4404,verbal_working_memory,digit letter,6,T9A3,True
33,4404,verbal_working_memory,digit letter,7,V1J5,True
34,4404,verbal_working_memory,digit letter,8,7N4L,True
35,4404,verbal_working_memory,digit letter,9,8D6G1,True
36,4404,verbal_working_memory,digit letter,10,K2C7S,True
37,4404,verbal_working_memory,digit letter,11,5P3Y9,False
38,4404,verbal_working_memory,digit letter,12,M4E7Q2,True
39,4404,verbal_working_memory,digit letter,13,W8H5F3,False
40,4404,verbal_working_memory,digit letter,14,6G9A2S,True
41,4404,verbal_working_memory,digit letter,15,R3B4Z1C,False
42,4404,verbal_working_memory,digit letter,16,5T9J2X7,False
43,4404,verbal_working_memory,digit letter,17,E1H8R4D,True
44,4404,verbal_working_memory,digit letter,18,5H9S2N6A,False
45,4404,verbal_working_memory,digit letter,19,D1R9B4K3,False
46,4404,verbal_working_memory,digit letter,20,7M2T6F1Z,False
0,4409,verbal_working_memory,forward,0,629,True
1,4409,verbal_working_memory,forward,1,375,True
2,4409,verbal_working_memory,forward,2,5417,True
3,4409,verbal_working_memory,forward,3,8396,True
4,4409,verbal_working_memory,forward,4,36925,False
5,4409,verbal_working_memory,forward,5,69471,False
6,4409,verbal_working_memory,backward,0,51,True
7,4409,verbal_working_memory,backward,1,38,True
8,4409,verbal_working_memory,backward,2,493,True
9,4409,verbal_working_memory,backward,3,526,True
10,4409,verbal_working_memory,backward,4,3814,False
11,4409,verbal_working_memory,backward,5,1795,False
12,4409,verbal_working_memory,practice,0,6F,True
13,4409,verbal_working_memory,practice,1,G4,True
14,4409,verbal_working_memory,practice,2,3W5,True
15,4409,verbal_working_memory,practice,3,T7L,False
16,4409,verbal_working_memory,practice,4,6GA2,False
17,4409,verbal_working_memory,practice,5,9PF4,False
18,4409,verbal_working_memory,digit letter,0,L2,True
19,4409,verbal_working_memory,digit letter,1,6P,True
20,4409,verbal_working_memory,digit letter,2,B5,True
21,4409,verbal_working_memory,digit letter,3,F7L,True
22,4409,verbal_working_memory,digit letter,4,R4D,True
23,4409,verbal_working_memory,digit letter,5,H18,True
24,4409,verbal_working_memory,digit letter,6,T9A3,False
25,4409,verbal_working_memory,digit letter,7,V1J5,False
26,4409,verbal_working_memory,digit letter,8,7N4L,False
0,4410,verbal_working_memory,forward,0,629,True
1,4410,verbal_working_memory,forward,1,375,True
2,4410,verbal_working_memory,forward,2,5417,True
3,4410,verbal_working_memory,forward,3,8396,True
4,4410,verbal_working_memory,forward,4,36925,True
5,4410,verbal_working_memory,forward,5,69471,True
6,4410,verbal_working_memory,forward,6,918427,True
7,4410,verbal_working_memory,forward,7,635482,True
8,4410,verbal_working_memory,forward,8,1285346,False
9,4410,verbal_working_memory,forward,9,2814975,True
10,4410,verbal_working_memory,forward,10,38295174,True
11,4410,verbal_working_memory,forward,11,59182647,False
12,4410,verbal_working_memory,backward,0,51,True
13,4410,verbal_working_memory,backward,1,38,True
14,4410,verbal_working_memory,backward,2,493,True
15,4410,verbal_working_memory,backward,3,526,True
16,4410,verbal_working_memory,backward,4,3814,False
17,4410,verbal_working_memory,backward,5,1795,True
18,4410,verbal_working_memory,backward,6,62972,False
19,4410,verbal_working_memory,backward,7,48527,False
20,4410,verbal_working_memory,practice,0,6F,False
21,4410,verbal_working_memory,practice,1,G4,True
22,4410,verbal_working_memory,practice,2,3W5,True
23,4410,verbal_working_memory,practice,3,T7L,False
24,4410,verbal_working_memory,practice,4,6GA2,False
25,4410,verbal_working_memory,practice,5,9PF4,False
26,4410,verbal_working_memory,digit letter,0,L2,True
27,4410,verbal_working_memory,digit letter,1,6P,True
28,4410,verbal_working_memory,digit letter,2,B5,True
29,4410,verbal_working_memory,digit letter,3,F7L,True
30,4410,verbal_working_memory,digit letter,4,R4D,True
31,4410,verbal_working_memory,digit letter,5,H18,True
32,4410,verbal_working_memory,digit letter,6,T9A3,True
33,4410,verbal_working_memory,digit letter,7,V1J5,True
34,4410,verbal_working_memory,digit letter,8,7N4L,True
35,4410,verbal_working_memory,digit letter,9,8D6G1,False
36,4410,verbal_working_memory,digit letter,10,K2C7S,False
37,4410,verbal_working_memory,digit letter,11,5P3Y9,False
0,4411,verbal_working_memory,forward,0,629,True
1,4411,verbal_working_memory,forward,1,375,True
2,4411,verbal_working_memory,forward,2,5417,True
3,4411,verbal_working_memory,forward,3,8396,True
4,4411,verbal_working_memory,forward,4,36925,True
5,4411,verbal_working_memory,forward,5,69471,True
6,4411,verbal_working_memory,forward,6,918427,False
7,4411,verbal_working_memory,forward,7,635482,False
8,4411,verbal_working_memory,backward,0,51,True
9,4411,verbal_working_memory,backward,1,38,True
10,4411,verbal_working_memory,backward,2,493,True
11,4411,verbal_working_memory,backward,3,526,True
12,4411,verbal_working_memory,backward,4,3814,True
13,4411,verbal_working_memory,backward,5,1795,True
14,4411,verbal_working_memory,backward,6,62972,True
15,4411,verbal_working_memory,backward,7,48527,False
16,4411,verbal_working_memory,backward,8,715286,False
17,4411,verbal_working_memory,backward,9,831964,False
18,4411,verbal_working_memory,practice,0,6F,True
19,4411,verbal_working_memory,practice,1,G4,True
20,4411,verbal_working_memory,practice,2,3W5,True
21,4411,verbal_working_memory,practice,3,T7L,False
22,4411,verbal_working_memory,practice,4,6GA2,False
23,4411,verbal_working_memory,practice,5,9PF4,False
24,4411,verbal_working_memory,digit letter,0,L2,True
25,4411,verbal_working_memory,digit letter,1,6P,True
26,4411,verbal_working_memory,digit letter,2,B5,True
27,4411,verbal_working_memory,digit letter,3,F7L,True
28,4411,verbal_working_memory,digit letter,4,R4D,True
29,4411,verbal_working_memory,digit letter,5,H18,True
30,4411,verbal_working_memory,digit letter,6,T9A3,False
31,4411,verbal_working_memory,digit letter,7,V1J5,True
32,4411,verbal_working_memory,digit letter,8,7N4L,True
33,4411,verbal_working_memory,digit letter,9,8D6G1,False
34,4411,verbal_working_memory,digit letter,10,K2C7S,False
35,4411,verbal_working_memory,digit letter,11,5P3Y9,False
0,4412,verbal_working_memory,forward,0,629,True
1,4412,verbal_working_memory,forward,1,375,True
2,4412,verbal_working_memory,forward,2,5417,True
3,4412,verbal_working_memory,forward,3,8396,True
4,4412,verbal_working_memory,forward,4,36925,True
5,4412,verbal_working_memory,forward,5,69471,True
6,4412,verbal_working_memory,forward,6,918427,True
7,4412,verbal_working_memory,forward,7,635482,True
8,4412,verbal_working_memory,forward,8,1285346,True
9,4412,verbal_working_memory,forward,9,2814975,True
10,4412,verbal_working_memory,forward,10,38295174,False
11,4412,verbal_working_memory,forward,11,59182647,True
12,4412,verbal_working_memory,backward,0,51,True
13,4412,verbal_working_memory,backward,1,38,True
14,4412,verbal_working_memory,backward,2,493,True
15,4412,verbal_working_memory,backward,3,526,True
16,4412,verbal_working_memory,backward,4,3814,True
17,4412,verbal_working_memory,backward,5,1795,False
18,4412,verbal_working_memory,backward,6,62972,False
19,4412,verbal_working_memory,backward,7,48527,False
20,4412,verbal_working_memory,practice,0,6F,True
21,4412,verbal_working_memory,practice,1,G4,True
22,4412,verbal_working_memory,practice,2,3W5,True
23,4412,verbal_working_memory,practice,3,T7L,False
24,4412,verbal_working_memory,practice,4,6GA2,False
25,4412,verbal_working_memory,practice,5,9PF4,True
26,4412,verbal_working_memory,digit letter,0,L2,True
27,4412,verbal_working_memory,digit letter,1,6P,True
28,4412,verbal_working_memory,digit letter,2,B5,True
29,4412,verbal_working_memory,digit letter,3,F7L,True
30,4412,verbal_working_memory,digit letter,4,R4D,True
31,4412,verbal_working_memory,digit letter,5,H18,True
32,4412,verbal_working_memory,digit letter,6,T9A3,False
33,4412,verbal_working_memory,digit letter,7,V1J5,True
34,4412,verbal_working_memory,digit letter,8,7N4L,True
35,4412,verbal_working_memory,digit letter,9,8D6G1,False
36,4412,verbal_working_memory,digit letter,10,K2C7S,False
37,4412,verbal_working_memory,digit letter,11,5P3Y9,True
38,4412,verbal_working_memory,digit letter,12,M4E7Q2,False
39,4412,verbal_working_memory,digit letter,13,W8H5F3,False
40,4412,verbal_working_memory,digit letter,14,6G9A2S,False
0,4413,verbal_working_memory,forward,0,629,True
1,4413,verbal_working_memory,forward,1,375,True
2,4413,verbal_working_memory,forward,2,5417,True
3,4413,verbal_working_memory,forward,3,8396,True
4,4413,verbal_working_memory,forward,4,36925,True
5,4413,verbal_working_memory,forward,5,69471,True
6,4413,verbal_working_memory,forward,6,918427,True
7,4413,verbal_working_memory,forward,7,635482,False
8,4413,verbal_working_memory,forward,8,1285346,False
9,4413,verbal_working_memory,forward,9,2814975,True
10,4413,verbal_working_memory,forward,10,38295174,False
11,4413,verbal_working_memory,forward,11,59182647,True
12,4413,verbal_working_memory,backward,0,51,True
13,4413,verbal_working_memory,backward,1,38,True
14,4413,verbal_working_memory,backward,2,493,True
15,4413,verbal_working_memory,backward,3,526,True
16,4413,verbal_working_memory,backward,4,3814,True
17,4413,verbal_working_memory,backward,5,1795,True
18,4413,verbal_working_memory,backward,6,62972,False
