proband_id,test_name,condition,blockn,trialn,n,positions,symbols,correct,pcorrect,rt,responses
sam,corsi_ext,forward_b,0,4,7,"[(304, 100), (-208, 245), (-337, -314), (286, -260), (-273, 153), (-65, -350), (-106, 253), (-91, 82), (-347, -3), (319, 262), (116, 131), (-142, -73), (202, -303), (33, 186)]",ccccccc,0,0.0,1566,"[(0, 840, 'c'), (7, 595, 'c')]"
sam,corsi_ext,forward_b,0,5,7,"[(53, -314), (234, -135), (-223, -189), (-349, -101), (-61, 41), (-52, -338), (310, -258), (-89, 331), (322, 174), (-4, -29), (-217, -301), (69, 187), (87, -35), (258, 34)]",ccccccc,0,0.0,5054,"[(0, 1192, 'c'), (1, 450, 'c'), (2, 518, 'c'), (3, 441, 'c'), (4, 484, 'c'), (5, 586, 'c'), (12, 597, 'c')]"
sam,corsi_ext,forward_b,0,6,7,"[(-196, -219), (-106, 112), (-92, -69), (85, -326), (-85, 207), (-5, -51), (-244, -111), (134, -40), (-37, -192), (-289, 106), (-347, -200), (263, 6), (27, 168), (194, 153)]",ccccccc,0,0.0,4980,"[(0, 894, 'c'), (1, 590, 'c'), (2, 459, 'c'), (3, 798, 'c'), (5, 1715, 'c')]"
sam,corsi_ext,forward_b,0,7,7,"[(-200, 36), (-269, -63), (-65, -162), (-222, 111), (-96, 160), (29, 85), (-325, 238), (-135, 286), (-329, -268), (-187, -339), (107, 32), (-155, -61), (37, -347), (-304, 154)]",ccccccc,0,0.0,3973,"[(0, 1306, 'c'), (1, 355, 'c'), (2, 634, 'c'), (3, 534, 'c'), (5, 625, 'c')]"
sam,corsi_ext,forward_b,0,8,7,"[(-180, -344), (-135, -41), (-336, -207), (53, -42), (-65, -257), (282, 304), (314, 128), (-173, 226), (241, -196), (108, 264), (-241, -9), (201, 176), (293, 209), (7, -285)]",ccccccc,0,0.0,2569,"[(0, 881, 'c'), (1, 430, 'c'), (2, 493, 'c'), (4, 370, 'c')]"
sam,corsi_ext,forward_b,0,9,7,"[(26, -280), (-17, 50), (-232, 216), (-196, -263), (245, -167), (118, 90), (247, 147), (-268, -217), (-300, -82), (-140, -350), (337, -128), (64, 294), (155, -11), (28, 176)]",ccccccc,0,0.0,3596,"[(0, 748, 'c'), (1, 498, 'c'), (2, 631, 'c'), (3, 519, 'c'), (5, 679, 'c')]"
sam,corsi_ext,forward_b,0,0,8,"[(322, 251), (-211, 256), (135, -221), (41, 61), (319, -93), (-198, -303), (132, -25), (19, -298), (183, -148), (-313, -218), (204, -36), (-66, 97), (-290, -302), (212, 102), (-183, 34), (29, -19)]",cccccccc,0,0.0,1890,"[(0, 1071, 'c'), (3, 689, 'c')]"
sam,corsi_ext,forward_b,0,1,8,"[(-124, 278), (300, -259), (-227, -28), (-218, 53), (137, 322), (-201, 286), (-315, 78), (-57, 179), (-117, -220), (68, -216), (-6, -207), (46, 162), (-252, -243), (273, -137), (239, -348), (-19, 270)]",cccccccc,0,0.0,5016,"[(0, 645, 'c'), (1, 906, 'c'), (2, 753, 'c'), (4, 2321, 'c')]"
sam,corsi_ext,forward_b,0,2,8,"[(-215, -112), (8, 274), (271, -227), (-45, -115), (-140, -227), (-91, 197), (304, -53), (170, -86), (248, -302), (-265, 200), (339, 177), (-260, -13), (7, 137), (-122, -304), (90, 244), (-188, -8)]",cccccccc,0,0.0,4117,"[(0, 730, 'c'), (1, 729, 'c'), (2, 794, 'c'), (5, 752, 'c')]"
sam,corsi_ext,forward_b,0,3,8,"[(-185, -178), (-159, 298), (-151, 1), (337, 30), (-10, 72), (-64, 337), (310, -312), (-255, 19), (-335, 143), (131, -325), (-210, 210), (220, 27), (212, -289), (219, 100), (106, -62), (-298, -125)]",cccccccc,1,0.125,6321,"[(0, 897, 'c'), (1, 836, 'c'), (2, 680, 'c'), (3, 476, 'c'), (4, 589, 'c'), (5, 603, 'c'), (6, 584, 'c'), (7, 611, 'c')]"
sam,corsi_ext,forward_b,0,4,8,"[(204, -332), (279, -50), (-237, -251), (-129, -211), (-345, 217), (-175, -91), (310, -148), (326, -317), (119, -263), (318, -233), (299, 184), (167, 131), (-256, 123), (-342, -96), (140, 14), (-248, -129)]",cccccccc,0,0.0,4286,"[(0, 971, 'c'), (1, 452, 'c'), (2, 542, 'c'), (3, 218, 'c'), (4, 834, 'c'), (8, 615, 'c')]"
sam,corsi_ext,forward_b,0,5,8,"[(-87, -272), (-155, 302), (283, 268), (96, -54), (192, 21), (338, 70), (-6, 32), (-95, 108), (41, 264), (274, -322), (164, 173), (4, -115), (34, 348), (-340, -7), (-172, -112), (183, 301)]",cccccccc,0,0.0,5976,"[(0, 941, 'c'), (1, 903, 'c'), (2, 571, 'c'), (3, 358, 'c'), (4, 260, 'c'), (5, 794, 'c'), (7, 546, 'c')]"
sam,corsi_ext,forward_b,0,6,8,"[(58, 103), (-310, -177), (-130, -111), (-45, -49), (-317, 305), (-291, 75), (92, -36), (192, -95), (75, 316), (-62, 179), (17, -147), (319, 222), (194, 301), (308, -276), (104, -126), (-140, 301)]",cccccccc,0,0.0,3740,"[(0, 1372, 'c'), (1, 881, 'c'), (5, 572, 'c')]"
sam,corsi_ext,forward_b,0,7,8,"[(-277, 266), (-40, -92), (325, 12), (-181, -249), (125, -10), (309, -298), (69, 118), (-155, 30), (-2, 92), (-229, 62), (287, 180), (151, -175), (-336, 124), (192, 287), (-310, -238), (0, -255)]",cccccccc,0,0.0,4130,"[(0, 502, 'c'), (1, 825, 'c'), (3, 714, 'c')]"
sam,corsi_ext,forward_b,0,8,8,"[(215, -59), (-19, -71), (226, -202), (313, -160), (310, 293), (-334, 298), (-108, -349), (202, 65), (231, 236), (-24, 158), (79, -344), (86, -133), (338, 125), (7, 34), (-173, -158), (332, 24)]",cccccccc,0,0.0,4431,"[(0, 1483, 'c'), (1, 441, 'c'), (2, 434, 'c'), (3, 271, 'c'), (4, 443, 'c'), (6, 711, 'c')]"
sam,corsi_ext,forward_b,0,9,8,"[(-15, -4), (-21, 127), (-16, -150), (-103, 247), (99, 319), (105, -95), (327, 252), (312, -291), (128, -10), (-208, -181), (232, 91), (-135, -311), (277, -73), (-130, -3), (273, 166), (114, 84)]",cccccccc,0,0.0,894,"[(0, 485, 'c'), (2, 279, 'c')]"
sam,corsi_ext,forward_b,0,0,9,"[(320, -184), (-341, -220), (-279, -59), (-191, -134), (-148, 249), (-26, 160), (325, -340), (-129, 329), (-57, -119), (-342, 75), (62, 254), (-21, -252), (173, -73), (-188, -284), (-265, 151), (22, 75), (86, -91), (289, 113)]",ccccccccc,0,0.0,5790,"[(0, 1304, 'c'), (1, 894, 'c'), (2, 632, 'c'), (3, 503, 'c'), (15, 1938, 'c')]"
sam,corsi_ext,forward_b,0,1,9,"[(348, -73), (-88, -303), (262, -219), (309, 40), (84, 29), (-313, 238), (-177, -299), (171, -43), (-312, 335), (-183, -161), (-4, 110), (65, -284), (-28, 344), (-26, -227), (78, 253), (337, 278), (-226, -79), (-340, -302)]",ccccccccc,0,0.0,2033,"[(13, 2032, 'c')]"
sam,corsi_ext,forward_b,0,2,9,"[(209, 218), (3, -310), (-320, 340), (-276, -108), (-314, 70), (-348, 202), (252, 60), (248, -320), (215, 318), (-91, -77), (344, 113), (63, 144), (-21, -165), (173, 16), (-200, 96), (-96, -307), (-260, -26), (-278, 230)]",ccccccccc,0,0.0,4729,"[(0, 1833, 'c'), (1, 787, 'c'), (2, 1137, 'c'), (17, 582, 'c')]"
sam,corsi_ext,forward_b,0,3,9,"[(300, 163), (-42, 9), (-109, 180), (43, 256), (-176, -347), (206, 112), (314, -268), (324, -11), (155, 215), (-221, 253), (154, -96), (72, -30), (96, 71), (-194, 23), (-313, -51), (-235, -153), (-60, -110), (-49, -335)]",ccccccccc,0,0.0,4510,"[(0, 1167, 'c'), (1, 525, 'c'), (2, 986, 'c'), (3, 665, 'c'), (10, 646, 'c')]"
sam,corsi_ext,forward_b,0,4,9,"[(308, -160), (173, -44), (-60, -16), (181, 32), (-336, -18), (323, -323), (61, -239), (-10, 138), (324, -77), (-46, 229), (-334, -270), (-350, 101), (-78, -108), (-115, 80), (279, -5), (99, -49), (100, 201), (-28, 329)]",ccccccccc,0,0.0,1998,"[(8, 1998, 'c')]"
sam,corsi_ext,forward_b,0,5,9,"[(-4, -202), (-149, 262), (102, -234), (182, -42), (91, 196), (-187, 62), (-157, -37), (-127, -303), (296, -41), (-77, 103), (94, -142), (59, -337), (-248, -258), (200, -309), (310, -144), (272, 81), (288, 293), (-252, 186)]",ccccccccc,0,0.0,4660,"[(0, 1160, 'c'), (1, 607, 'c'), (2, 614, 'c'), (3, 509, 'c'), (4, 537, 'c'), (6, 580, 'c')]"
sam,corsi_ext,forward_b,0,6,9,"[(-69, -209), (155, 214), (106, 341), (-40, -329), (58, 58), (135, 72), (-322, -339), (324, 98), (-248, 245), (-335, -31), (235, -55), (-76, 233), (348, -58), (-20, 140), (209, -264), (-156, -11), (-274, 64), (-207, -271)]",ccccccccc,0,0.0,2293,"[(0, 1729, 'c'), (3, 432, 'c')]"
sam,corsi_ext,forward_b,0,7,9,"[(-9, 88), (-346, -324), (-147, -257), (-58, 258), (-236, 124), (210, 165), (-236, -230), (307, -15), (86, -321), (52, 305), (276, -136), (17, -126), (48, 220), (-340, -20), (286, 289), (246, 60), (333, -248), (-143, 217)]",ccccccccc,0,0.0,4428,"[(0, 1599, 'c'), (1, 878, 'c'), (2, 591, 'c'), (4, 970, 'c')]"
sam,corsi_ext,forward_b,0,8,9,"[(-117, -148), (-252, -337), (-348, -182), (-314, 294), (225, 251), (319, 347), (-152, -271), (26, 170), (152, -348), (345, 261), (73, 274), (-275, -40), (-55, 145), (77, -9), (-211, 89), (20, -249), (-191, -80), (135, -222)]",ccccccccc,0,0.0,4970,"[(0, 1574, 'c'), (1, 508, 'c'), (2, 341, 'c'), (3, 548, 'c'), (10, 1480, 'c')]"
sam,corsi_ext,forward_b,0,9,9,"[(-228, 98), (275, -88), (-105, 2), (24, 111), (348, 198), (-326, -132), (269, 207), (197, 198), (-180, -116), (19, -89), (-177, -284), (-32, 38), (-116, 112), (308, -212), (-108, 250), (-6, 233), (-209, 331), (314, 117)]",ccccccccc,0,0.0,2438,"[(0, 1796, 'c'), (11, 509, 'c')]"
sam,corsi_ext,reverse_b,0,0,2,"[(-275, 234), (295, -291), (-209, -75), (-311, 152)]",cc,1,0.5,2135,"[(1, 1263, 'c'), (0, 613, 'c')]"
sam,corsi_ext,reverse_b,0,1,2,"[(106, -333), (-152, 24), (-196, -243), (144, 256)]",cc,0,0.0,905,"[(0, 904, 'c')]"
sam,corsi_ext,reverse_b,0,2,2,"[(-335, -288), (49, 108), (153, 123), (-262, 95)]",cc,1,0.5,1715,"[(1, 745, 'c'), (0, 709, 'c')]"
sam,corsi_ext,reverse_b,0,3,2,"[(-275, -243), (192, -208), (-81, -350), (62, -181)]",cc,1,0.5,1636,"[(1, 750, 'c'), (0, 625, 'c')]"
sam,corsi_ext,reverse_b,0,4,2,"[(-348, -229), (-192, -222), (-308, 177), (-319, -343)]",cc,1,0.5,1340,"[(1, 833, 'c'), (0, 247, 'c')]"
sam,corsi_ext,reverse_b,0,5,2,"[(214, -278), (280, 320), (292, 30), (8, 61)]",cc,1,0.5,2564,"[(1, 1745, 'c'), (0, 559, 'c')]"
sam,corsi_ext,reverse_b,0,6,2,"[(126, -119), (349, -295), (-349, 52), (271, -238)]",cc,1,0.5,1514,"[(1, 992, 'c'), (0, 262, 'c')]"
sam,corsi_ext,reverse_b,0,7,2,"[(26, -311), (-102, -273), (321, 185), (300, -114)]",cc,1,0.5,2761,"[(1, 1882, 'c'), (0, 425, 'c')]"
sam,corsi_ext,reverse_b,0,8,2,"[(190, -61), (48, 67), (-137, 10), (-316, 23)]",cc,1,0.5,1315,"[(1, 804, 'c'), (0, 250, 'c')]"
sam,corsi_ext,reverse_b,0,9,2,"[(185, -191), (-334, 240), (-76, -85), (276, 67)]",cc,1,0.5,2557,"[(1, 1443, 'c'), (0, 855, 'c')]"
sam,corsi_ext,reverse_b,0,0,3,"[(-165, -62), (295, -3), (301, -207), (-340, -118), (-109, -312), (-259, 74)]",ccc,1,0.333333333333,3435,"[(2, 1981, 'c'), (1, 511, 'c'), (0, 553, 'c')]"
sam,corsi_ext,reverse_b,0,1,3,"[(-10, -91), (265, -236), (-188, -176), (-268, 47), (68, -46), (17, 244)]",ccc,1,0.333333333333,3468,"[(2, 2113, 'c'), (1, 422, 'c'), (0, 538, 'c')]"
sam,corsi_ext,reverse_b,0,2,3,"[(-62, 110), (163, -213), (-307, 206), (-72, 6), (348, 50), (-84, -149)]",ccc,1,0.333333333333,2839,"[(2, 926, 'c'), (1, 622, 'c'), (0, 896, 'c')]"
sam,corsi_ext,reverse_b,0,3,3,"[(-257, 148), (28, -140), (285, 59), (-350, 36), (247, -277), (144, 98)]",ccc,1,0.333333333333,3355,"[(2, 703, 'c'), (1, 478, 'c'), (0, 570, 'c')]"
sam,corsi_ext,reverse_b,0,4,3,"[(-331, 95), (-123, 90), (-35, -228), (69, 132), (302, -76), (-163, 265)]",ccc,1,0.333333333333,2847,"[(2, 603, 'c'), (1, 1064, 'c'), (0, 397, 'c')]"
sam,corsi_ext,reverse_b,0,5,3,"[(198, -25), (-188, 181), (-90, -57), (170, -243), (-221, -283), (298, -342)]",ccc,1,0.333333333333,2057,"[(2, 495, 'c'), (1, 669, 'c'), (0, 501, 'c')]"
sam,corsi_ext,reverse_b,0,6,3,"[(96, -257), (-38, 211), (273, -339), (-284, 316), (-120, -73), (336, 56)]",ccc,1,0.333333333333,2707,"[(2, 841, 'c'), (1, 793, 'c'), (0, 682, 'c')]"
sam,corsi_ext,reverse_b,0,7,3,"[(-135, -257), (121, 51), (-324, 95), (-314, -272), (16, 166), (309, 323)]",ccc,1,0.333333333333,2138,"[(2, 721, 'c'), (1, 492, 'c'), (0, 535, 'c')]"
sam,corsi_ext,reverse_b,0,8,3,"[(307, 145), (164, 193), (313, 65), (-45, 315), (135, 297), (141, 73)]",ccc,1,0.333333333333,2132,"[(2, 735, 'c'), (1, 469, 'c'), (0, 536, 'c')]"
sam,corsi_ext,reverse_b,0,9,3,"[(131, 124), (-66, 35), (326, -338), (31, -153), (-274, 207), (132, -281)]",ccc,1,0.333333333333,2837,"[(2, 940, 'c'), (1, 869, 'c'), (0, 636, 'c')]"
sam,corsi_ext,reverse_b,0,0,4,"[(-7, -123), (-164, -328), (-52, 154), (343, -105), (275, -284), (-296, -22), (103, -189), (-345, -308)]",cccc,1,0.25,4863,"[(3, 987, 'c'), (2, 551, 'c'), (1, 709, 'c'), (0, 612, 'c')]"
sam,corsi_ext,reverse_b,0,1,4,"[(-173, -53), (13, -153), (-10, -227), (-215, 138), (325, 327), (-142, 176), (-234, -171), (311, -291)]",cccc,1,0.25,3750,"[(3, 1040, 'c'), (2, 1076, 'c'), (1, 390, 'c'), (0, 726, 'c')]"
sam,corsi_ext,reverse_b,0,2,4,"[(202, 104), (-77, -269), (64, -63), (-293, -149), (-224, -303), (151, -202), (159, -51), (329, -87)]",cccc,1,0.25,2892,"[(3, 856, 'c'), (2, 377, 'c'), (1, 471, 'c'), (0, 667, 'c')]"
sam,corsi_ext,reverse_b,0,3,4,"[(3, -286), (213, -10), (261, -238), (-233, 297), (-256, -258), (21, -168), (211, 259), (119, 74)]",cccc,1,0.25,3098,"[(3, 835, 'c'), (2, 928, 'c'), (1, 377, 'c'), (0, 439, 'c')]"
sam,corsi_ext,reverse_b,0,4,4,"[(-116, -143), (193, 2), (-176, 32), (15, -288), (65, 214), (154, 239), (-287, 271), (84, 127)]",cccc,1,0.25,3019,"[(3, 675, 'c'), (2, 481, 'c'), (1, 757, 'c'), (0, 582, 'c')]"
sam,corsi_ext,reverse_b,0,5,4,"[(209, 160), (-84, -273), (-119, -85), (-124, 216), (155, -127), (322, 141), (7, -135), (-114, 21)]",cccc,1,0.25,4061,"[(3, 1949, 'c'), (2, 486, 'c'), (1, 547, 'c'), (0, 556, 'c')]"
sam,corsi_ext,reverse_b,0,6,4,"[(12, 98), (-148, 56), (208, -87), (-253, -196), (242, 73), (-76, -177), (211, 238), (11, -341)]",cccc,1,0.25,3522,"[(3, 1263, 'c'), (2, 509, 'c'), (1, 918, 'c'), (0, 312, 'c')]"
sam,corsi_ext,reverse_b,0,7,4,"[(329, -45), (-153, 320), (-105, -298), (-350, 150), (298, 162), (-42, -156), (-200, -38), (-83, 130)]",cccc,1,0.25,5494,"[(3, 2837, 'c'), (2, 552, 'c'), (1, 680, 'c'), (0, 903, 'c')]"
sam,corsi_ext,reverse_b,0,8,4,"[(-76, -284), (273, 305), (122, 16), (309, -106), (-221, 181), (-292, -24), (53, 241), (295, -226)]",cccc,1,0.25,3494,"[(3, 1011, 'c'), (2, 483, 'c'), (1, 776, 'c'), (0, 705, 'c')]"
sam,corsi_ext,reverse_b,0,9,4,"[(-49, 34), (-209, -96), (296, 125), (245, 204), (-121, 91), (-112, 184), (76, 94), (-74, 349)]",cccc,1,0.25,2720,"[(3, 1056, 'c'), (2, 206, 'c'), (1, 497, 'c'), (0, 441, 'c')]"
sam,corsi_ext,reverse_b,0,0,5,"[(-53, 113), (-157, 112), (-248, -20), (89, 345), (-173, -17), (339, 26), (327, 140), (-295, -314), (179, -36), (68, 246)]",ccccc,1,0.2,2978,"[(4, 627, 'c'), (3, 582, 'c'), (2, 582, 'c'), (1, 290, 'c'), (0, 246, 'c')]"
sam,corsi_ext,reverse_b,0,1,5,"[(-203, 276), (-261, 135), (-91, -24), (52, 73), (146, 31), (-330, -36), (-116, 89), (12, 179), (-225, -252), (32, -324)]",ccccc,1,0.2,2644,"[(4, 761, 'c'), (3, 216, 'c'), (2, 230, 'c'), (1, 362, 'c'), (0, 422, 'c')]"
sam,corsi_ext,reverse_b,0,2,5,"[(73, -277), (-349, -165), (-282, -350), (-82, 248), (-139, -320), (-46, 4), (-95, -123), (-62, 323), (-224, -75), (153, -99)]",ccccc,1,0.2,5110,"[(4, 1528, 'c'), (3, 664, 'c'), (2, 673, 'c'), (1, 631, 'c'), (0, 964, 'c')]"
sam,corsi_ext,reverse_b,0,3,5,"[(66, 182), (158, -86), (314, -63), (-39, 65), (311, 20), (-147, 140), (77, -272), (241, 85), (228, -285), (-226, 141)]",ccccc,0,0.0,2388,"[(4, 939, 'c'), (3, 651, 'c'), (1, 537, 'c')]"
sam,corsi_ext,reverse_b,0,4,5,"[(-315, 13), (-222, -62), (211, 148), (-149, -150), (232, -232), (-109, 16), (28, -299), (209, 69), (-254, 241), (-229, 83)]",ccccc,0,0.0,1647,"[(6, 1646, 'c')]"
sam,corsi_ext,reverse_b,0,5,5,"[(307, -154), (-30, -317), (-105, 126), (339, 89), (-75, -206), (41, 8), (174, 32), (-275, -179), (-274, 148), (-287, 65)]",ccccc,1,0.2,4555,"[(4, 919, 'c'), (3, 735, 'c'), (2, 695, 'c'), (1, 624, 'c'), (0, 927, 'c')]"
sam,corsi_ext,reverse_b,0,6,5,"[(96, -194), (201, -291), (53, 238), (-318, -344), (-161, 278), (-97, -55), (31, 339), (167, -3), (-229, -161), (-111, -212)]",ccccc,1,0.2,3751,"[(4, 965, 'c'), (3, 620, 'c'), (2, 598, 'c'), (1, 471, 'c'), (0, 450, 'c')]"
sam,corsi_ext,reverse_b,0,7,5,"[(224, 161), (118, -99), (99, 214), (-183, 225), (206, -170), (147, 295), (-276, -262), (20, 117), (-311, -10), (-219, 97)]",ccccc,0,0.0,3972,"[(4, 786, 'c'), (3, 711, 'c'), (2, 864, 'c'), (0, 1221, 'c')]"
sam,corsi_ext,reverse_b,0,8,5,"[(-236, -77), (267, -323), (344, -138), (-255, 275), (18, -327), (226, -8), (214, 105), (-277, -279), (-151, 158), (-130, 307)]",ccccc,0,0.0,2580,"[(4, 967, 'c'), (3, 662, 'c'), (1, 689, 'c')]"
sam,corsi_ext,reverse_b,0,9,5,"[(132, 278), (-1, -287), (186, 162), (-156, -95), (67, 105), (-189, 180), (-221, 37), (-167, 281), (-69, -70), (233, 318)]",ccccc,0,0.0,2582,"[(4, 1089, 'c'), (3, 568, 'c'), (1, 663, 'c')]"
sam,corsi_ext,reverse_b,0,0,6,"[(-337, 98), (50, -16), (-248, 343), (216, -236), (193, -88), (283, -86), (-182, -83), (-109, -116), (-102, -283), (60, 274), (-64, -42), (-232, 81)]",cccccc,1,0.166666666667,5673,"[(5, 861, 'c'), (4, 433, 'c'), (3, 530, 'c'), (2, 772, 'c'), (1, 1034, 'c'), (0, 1257, 'c')]"
sam,corsi_ext,reverse_b,0,1,6,"[(137, -249), (-122, -108), (-27, 49), (91, 53), (-236, 28), (287, 150), (-185, 346), (33, -191), (139, 344), (192, 116), (-274, -98), (123, 204)]",cccccc,0,0.0,1951,"[(4, 1951, 'c')]"
sam,corsi_ext,reverse_b,0,2,6,"[(-1, 168), (-187, -22), (-191, 204), (29, -252), (280, 154), (200, 199), (263, -230), (91, -123), (-37, 315), (-95, -67), (114, 55), (-350, 128)]",cccccc,0,0.0,2828,"[(5, 988, 'c'), (4, 294, 'c'), (3, 526, 'c'), (1, 626, 'c')]"
sam,corsi_ext,reverse_b,0,3,6,"[(-160, -103), (-155, 293), (253, 264), (-234, -266), (16, -17), (188, -336), (-334, -60), (225, 35), (-120, 19), (254, -253), (-19, -134), (99, -90)]",cccccc,1,0.166666666667,4753,"[(5, 1041, 'c'), (4, 568, 'c'), (3, 399, 'c'), (2, 621, 'c'), (1, 592, 'c'), (0, 752, 'c')]"
sam,corsi_ext,reverse_b,0,4,6,"[(-52, -28), (284, 187), (-124, -218), (-95, 145), (-47, -228), (-103, -323), (93, -37), (168, 116), (171, -228), (-258, -304), (241, -204), (-42, -117)]",cccccc,0,0.0,4160,"[(5, 2222, 'c'), (4, 305, 'c'), (3, 604, 'c'), (1, 644, 'c')]"
sam,corsi_ext,reverse_b,0,5,6,"[(-59, -267), (63, 320), (166, 166), (135, -89), (-321, 169), (265, 244), (-148, 79), (82, 67), (-184, -222), (238, -349), (-74, -41), (248, -137)]",cccccc,0,0.0,3798,"[(5, 1733, 'c'), (4, 1015, 'c'), (0, 787, 'c')]"
sam,corsi_ext,reverse_b,0,6,6,"[(152, -90), (-136, -239), (-206, -287), (161, 263), (130, -301), (217, 343), (-41, 151), (-120, 111), (31, -58), (-317, 349), (39, 52), (5, -133)]",cccccc,0,0.0,1123,"[(0, 1122, 'c')]"
sam,corsi_ext,reverse_b,0,7,6,"[(-21, 105), (260, 223), (-111, -68), (257, -94), (233, -175), (-211, -340), (97, -213), (-125, -254), (81, 189), (265, -289), (-267, 277), (2, -202)]",cccccc,1,0.166666666667,6347,"[(5, 1642, 'c'), (4, 669, 'c'), (3, 268, 'c'), (2, 1247, 'c'), (1, 944, 'c'), (0, 795, 'c')]"
sam,corsi_ext,reverse_b,0,8,6,"[(133, 249), (-197, 310), (-339, -50), (283, -79), (-40, 347), (4, -266), (-227, 126), (-24, 153), (-285, -192), (135, -197), (-188, -200), (321, 101)]",cccccc,0,0.0,5869,"[(5, 2069, 'c'), (4, 658, 'c'), (3, 948, 'c'), (2, 875, 'c'), (0, 800, 'c')]"
sam,corsi_ext,reverse_b,0,9,6,"[(-54, 163), (-337, -199), (203, 210), (-180, -337), (-129, 36), (-169, -161), (210, -121), (-262, -330), (258, -274), (-319, 297), (-5, -281), (147, 78)]",cccccc,0,0.0,5970,"[(5, 1713, 'c'), (4, 302, 'c'), (3, 935, 'c'), (2, 699, 'c'), (1, 573, 'c'), (10, 1095, 'c')]"
sam,corsi_ext,reverse_b,0,0,7,"[(66, -180), (108, 216), (-92, 348), (120, 337), (-219, 320), (-230, -182), (-333, 59), (188, 20), (290, -224), (-204, -34), (213, -198), (202, 102), (278, 257), (17, 307)]",ccccccc,0,0.0,1433,"[(0, 1432, 'c')]"
sam,corsi_ext,reverse_b,0,1,7,"[(-297, 217), (329, 152), (114, -278), (-343, 84), (35, -74), (-294, -114), (286, 74), (252, -160), (-218, 311), (-69, -220), (-224, -99), (280, -279), (189, 138), (-9, 275)]",ccccccc,0,0.0,5823,"[(6, 2289, 'c'), (5, 611, 'c'), (1, 2666, 'c')]"
sam,corsi_ext,reverse_b,0,2,7,"[(-231, -243), (-318, -136), (13, -94), (-90, 194), (99, -118), (301, -1), (-17, -168), (162, -212), (-79, -311), (16, 143), (-173, 266), (-93, 308), (174, -318), (-297, 257)]",ccccccc,0,0.0,3209,"[(6, 1210, 'c'), (5, 627, 'c'), (10, 1109, 'c')]"
sam,corsi_ext,reverse_b,0,3,7,"[(-292, -242), (1, 321), (-215, 266), (119, 344), (-42, 154), (-140, 18), (-37, -38), (111, -97), (277, -279), (212, -40), (185, -287), (336, 206), (-197, -192), (-65, -328)]",ccccccc,0,0.0,4134,"[(6, 508, 'c'), (5, 228, 'c'), (4, 249, 'c'), (3, 536, 'c'), (2, 821, 'c'), (0, 1138, 'c')]"
sam,corsi_ext,reverse_b,0,4,7,"[(-74, 342), (131, -128), (322, -144), (-271, 309), (305, 34), (-314, -40), (222, -340), (-151, 317), (-200, -209), (280, 268), (26, 289), (323, -334), (110, 82), (-57, 92)]",ccccccc,0,0.0,4430,"[(6, 1094, 'c'), (5, 576, 'c'), (4, 978, 'c'), (1, 1389, 'c')]"
sam,corsi_ext,reverse_b,0,5,7,"[(148, -276), (250, 42), (88, 42), (-163, 247), (149, 288), (234, 154), (-326, -3), (-310, 145), (335, -245), (221, -136), (-18, -77), (325, -89), (4, 38), (97, -163)]",ccccccc,0,0.0,3813,"[(6, 1610, 'c'), (5, 892, 'c'), (4, 378, 'c'), (2, 539, 'c')]"
sam,corsi_ext,reverse_b,0,6,7,"[(304, -194), (-147, -350), (-318, -152), (-279, 176), (108, 135), (133, -109), (-240, -179), (-89, -87), (326, 185), (-50, -316), (-285, -295), (-195, 191), (146, 54), (-308, 42)]",ccccccc,0,0.0,3359,"[(6, 1784, 'c'), (5, 513, 'c'), (3, 801, 'c')]"
sam,corsi_ext,reverse_b,0,7,7,"[(-346, 208), (111, -162), (-140, 68), (-270, -16), (-238, -209), (117, -326), (206, 113), (-349, 18), (-70, -273), (13, 107), (304, -136), (37, -41), (45, 178), (-32, -127)]",ccccccc,0,0.0,5896,"[(6, 1721, 'c'), (5, 568, 'c'), (4, 1241, 'c'), (11, 1977, 'c')]"
sam,corsi_ext,reverse_b,0,8,7,"[(-198, 220), (120, -153), (30, -173), (-138, -250), (6, 153), (-162, 339), (218, -87), (23, 66), (85, -291), (226, 316), (240, 243), (173, 118), (80, -56), (242, -288)]",ccccccc,0,0.0,3467,"[(6, 2148, 'c'), (5, 536, 'c'), (3, 522, 'c')]"
sam,corsi_ext,reverse_b,0,9,7,"[(154, -269), (-11, -301), (-119, -333), (233, -45), (67, 162), (-284, 115), (-187, 27), (344, -49), (-281, -201), (-171, 328), (51, 50), (179, -128), (-5, -98), (-201, -181)]",ccccccc,0,0.0,4763,"[(6, 1037, 'c'), (5, 398, 'c'), (4, 580, 'c'), (3, 1026, 'c'), (1, 1205, 'c')]"
sam,corsi_ext,reverse_b,0,0,8,"[(-299, -347), (-232, -224), (-310, 153), (-279, -24), (-40, 286), (26, -293), (213, 39), (62, -177), (272, -43), (267, -252), (297, 264), (-185, 229), (-65, -143), (317, -128), (-151, -231), (92, 308)]",cccccccc,0,0.0,687,"[(5, 686, 'c')]"
