proband_id,test_name,phase,trialn,posx,posy,dposx,dposy,rsp,rt,total_time
4416,orientation,first,7,-314,-191,209,-166,0,360,6587
4416,orientation,first,8,76,54,-282,128,0,330,7952
4416,orientation,first,9,-192,168,124,-343,0,820,8777
4416,orientation,last,0,-31,-224,233,131,0,950,958
4416,orientation,last,1,-273,-68,310,-249,0,280,1995
4416,orientation,last,2,178,207,-198,-147,0,890,2892
4416,orientation,last,3,40,-55,-163,283,0,740,3639
4416,orientation,last,4,-241,-116,260,315,0,730,4376
4416,orientation,last,5,-95,-43,-346,-300,0,660,5043
4416,orientation,last,6,287,199,174,-307,0,790,5840
4416,orientation,last,7,124,321,209,-166,0,760,6607
4416,orientation,last,8,-123,133,-282,128,0,820,7434
4416,orientation,last,9,138,284,124,-343,0,360,8612
4417,orientation,first,0,44,-336,233,131,0,3040,6239
4417,orientation,first,1,291,-190,310,-249,0,1400,7645
4417,orientation,first,2,174,158,-198,-147,0,6620,14271
4417,orientation,first,3,249,-155,-163,283,0,1240,15517
4417,orientation,first,4,144,171,260,315,0,2941,18464
4417,orientation,first,5,292,-24,-346,-300,0,2450,20920
4417,orientation,first,6,-136,-184,174,-307,0,1460,22385
4417,orientation,first,7,-314,-191,209,-166,0,5671,28061
4417,orientation,first,8,76,54,-282,128,0,8771,36837
4417,orientation,first,9,-192,168,124,-343,0,1540,38382
4417,orientation,last,0,-31,-224,233,131,0,5570,5579
4417,orientation,last,1,-273,-68,310,-249,0,1560,7147
4417,orientation,last,2,178,207,-198,-147,0,1460,8614
4417,orientation,last,3,40,-55,-163,283,0,2000,10621
4417,orientation,last,4,-241,-116,260,315,0,1520,12148
4417,orientation,last,5,-95,-43,-346,-300,0,1340,13495
4417,orientation,last,6,287,199,174,-307,0,1761,15263
4417,orientation,last,7,124,321,209,-166,0,1460,16730
4417,orientation,last,8,-123,133,-282,128,0,1530,18268
4417,orientation,last,9,138,284,124,-343,0,1460,19736
4420,orientation,first,0,44,-336,233,131,0,910,918
4420,orientation,first,1,291,-190,310,-249,0,850,2574
4420,orientation,first,2,174,158,-198,-147,0,840,3420
4420,orientation,first,3,249,-155,-163,283,0,800,4226
4420,orientation,first,4,144,171,260,315,0,810,5042
4420,orientation,first,5,292,-24,-346,-300,0,860,5908
4420,orientation,first,6,-136,-184,174,-307,0,820,6734
4420,orientation,first,7,-314,-191,209,-166,0,801,7541
4420,orientation,first,8,76,54,-282,128,0,940,8487
4420,orientation,first,9,-192,168,124,-343,0,940,9433
4420,orientation,last,0,-31,-224,233,131,0,650,656
4420,orientation,last,1,-273,-68,310,-249,0,360,1704
4420,orientation,last,2,178,207,-198,-147,0,890,2602
4420,orientation,last,3,40,-55,-163,283,0,1040,3650
4420,orientation,last,4,-241,-116,260,315,0,1040,4697
4420,orientation,last,5,-95,-43,-346,-300,0,850,5554
4420,orientation,last,6,287,199,174,-307,0,1290,6851
4420,orientation,last,7,124,321,209,-166,0,1300,8779
4420,orientation,last,8,-123,133,-282,128,0,970,9757
4420,orientation,last,9,138,284,124,-343,0,1020,10785
4421,orientation,first,0,44,-336,233,131,0,340,938
4421,orientation,first,1,291,-190,310,-249,0,680,1624
4421,orientation,first,2,174,158,-198,-147,0,650,2280
4421,orientation,first,3,249,-155,-163,283,0,710,2996
4421,orientation,first,4,144,171,260,315,0,740,3742
4421,orientation,first,5,292,-24,-346,-300,0,621,4368
4421,orientation,first,6,-136,-184,174,-307,0,761,5134
4421,orientation,first,7,-314,-191,209,-166,0,400,6119
4421,orientation,first,8,76,54,-282,128,0,900,7024
4421,orientation,first,9,-192,168,124,-343,0,920,7949
4421,orientation,last,0,-31,-224,233,131,0,610,618
4421,orientation,last,1,-273,-68,310,-249,0,680,1306
4421,orientation,last,2,178,207,-198,-147,0,700,2014
4421,orientation,last,3,40,-55,-163,283,0,590,2611
4421,orientation,last,4,-241,-116,260,315,0,730,3348
4421,orientation,last,5,-95,-43,-346,-300,0,620,3975
4421,orientation,last,6,287,199,174,-307,0,700,4682
4421,orientation,last,7,124,321,209,-166,0,360,5790
4421,orientation,last,8,-123,133,-282,128,0,850,6648
4421,orientation,last,9,138,284,124,-343,0,1190,7846
4422,orientation,first,0,44,-336,233,131,0,670,678
4422,orientation,first,1,291,-190,310,-249,0,880,1565
4422,orientation,first,2,174,158,-198,-147,0,710,2281
4422,orientation,first,3,249,-155,-163,283,0,780,3067
4422,orientation,first,4,144,171,260,315,0,1040,4113
4422,orientation,first,5,292,-24,-346,-300,0,640,4759
4422,orientation,first,6,-136,-184,174,-307,0,1130,5895
4422,orientation,first,7,-314,-191,209,-166,0,950,6851
4422,orientation,first,8,76,54,-282,128,0,840,7697
4422,orientation,first,9,-192,168,124,-343,0,1060,8763
4422,orientation,last,0,-31,-224,233,131,0,720,726
4422,orientation,last,1,-273,-68,310,-249,0,770,1504
4422,orientation,last,2,178,207,-198,-147,0,1211,2722
4422,orientation,last,3,40,-55,-163,283,0,830,3559
4422,orientation,last,4,-241,-116,260,315,0,880,4446
4422,orientation,last,5,-95,-43,-346,-300,0,700,5153
4422,orientation,last,6,287,199,174,-307,0,920,6080
4422,orientation,last,7,124,321,209,-166,0,960,7047
4422,orientation,last,8,-123,133,-282,128,0,530,8385
4422,orientation,last,9,138,284,124,-343,0,1230,9623
4423,orientation,first,0,44,-336,233,131,0,1790,1798
4423,orientation,first,1,291,-190,310,-249,0,700,2505
4423,orientation,first,2,174,158,-198,-147,0,840,3351
4423,orientation,first,3,249,-155,-163,283,0,880,4237
4423,orientation,first,4,144,171,260,315,0,780,5023
4423,orientation,first,5,292,-24,-346,-300,0,700,5729
4423,orientation,first,6,-136,-184,174,-307,0,800,6535
4423,orientation,first,7,-314,-191,209,-166,0,840,7381
4423,orientation,first,8,76,54,-282,128,0,910,8297
4423,orientation,first,9,-192,168,124,-343,0,550,9483
4423,orientation,last,0,-31,-224,233,131,0,850,856
4423,orientation,last,1,-273,-68,310,-249,0,820,1684
4423,orientation,last,2,178,207,-198,-147,0,791,2483
4423,orientation,last,3,40,-55,-163,283,0,640,3131
4423,orientation,last,4,-241,-116,260,315,0,850,3988
4423,orientation,last,5,-95,-43,-346,-300,0,720,4715
4423,orientation,last,6,287,199,174,-307,0,1180,5902
4423,orientation,last,7,124,321,209,-166,0,870,6780
4423,orientation,last,8,-123,133,-282,128,0,840,7628
4423,orientation,last,9,138,284,124,-343,0,1070,8706
4424,orientation,first,0,44,-336,233,131,0,2340,2348
4424,orientation,first,1,291,-190,310,-249,0,2190,4545
4424,orientation,first,2,174,158,-198,-147,0,1590,6141
4424,orientation,first,3,249,-155,-163,283,0,1570,7717
4424,orientation,first,4,144,171,260,315,0,1521,9244
4424,orientation,first,5,292,-24,-346,-300,0,1720,10970
4424,orientation,first,6,-136,-184,174,-307,0,1680,12656
4424,orientation,first,7,-314,-191,209,-166,0,1350,14012
4424,orientation,first,8,76,54,-282,128,0,2050,16068
4424,orientation,first,9,-192,168,124,-343,0,2040,18114
4424,orientation,last,0,-31,-224,233,131,0,2040,2047
4424,orientation,last,1,-273,-68,310,-249,0,1280,3335
4424,orientation,last,2,178,207,-198,-147,0,1570,4912
4424,orientation,last,3,40,-55,-163,283,0,2200,7119
4424,orientation,last,4,-241,-116,260,315,0,1561,8687
4424,orientation,last,5,-95,-43,-346,-300,0,1560,10254
4424,orientation,last,6,287,199,174,-307,0,1210,11471
4424,orientation,last,7,124,321,209,-166,0,1610,13089
4424,orientation,last,8,-123,133,-282,128,0,1890,14987
4424,orientation,last,9,138,284,124,-343,0,1280,16275
4425,orientation,first,0,44,-336,233,131,0,5071,5079
4425,orientation,first,1,291,-190,310,-249,0,3060,8146
4425,orientation,first,2,174,158,-198,-147,0,1790,9942
4425,orientation,first,3,249,-155,-163,283,0,1920,11868
4425,orientation,first,4,144,171,260,315,0,930,15184
4425,orientation,first,5,292,-24,-346,-300,0,1650,16840
4425,orientation,first,6,-136,-184,174,-307,0,2040,18886
4425,orientation,first,7,-314,-191,209,-166,0,1140,20032
4425,orientation,first,8,76,54,-282,128,0,1701,21739
4425,orientation,first,9,-192,168,124,-343,0,1160,24505
4425,orientation,last,0,-31,-224,233,131,0,1310,1319
4425,orientation,last,1,-273,-68,310,-249,0,1340,2667
4425,orientation,last,2,178,207,-198,-147,0,1570,4245
4425,orientation,last,3,40,-55,-163,283,0,2180,6433
4425,orientation,last,4,-241,-116,260,315,0,2190,8631
4425,orientation,last,5,-95,-43,-346,-300,0,1860,10499
4425,orientation,last,6,287,199,174,-307,0,831,13528
4425,orientation,last,7,124,321,209,-166,0,1300,14836
4425,orientation,last,8,-123,133,-282,128,0,1630,16474
4425,orientation,last,9,138,284,124,-343,0,2190,18672
4426,orientation,first,0,44,-336,233,131,0,1330,1336
4426,orientation,first,1,291,-190,310,-249,0,990,2332
4426,orientation,first,2,174,158,-198,-147,0,1290,3628
4426,orientation,first,3,249,-155,-163,283,0,1160,4794
4426,orientation,first,4,144,171,260,315,0,1140,5940
4426,orientation,first,5,292,-24,-346,-300,0,930,6875
4426,orientation,first,6,-136,-184,174,-307,0,1510,8390
4426,orientation,first,7,-314,-191,209,-166,0,1090,9485
4426,orientation,first,8,76,54,-282,128,0,1760,11250
4426,orientation,first,9,-192,168,124,-343,0,1210,12465
4426,orientation,last,0,-31,-224,233,131,0,1140,1147
4426,orientation,last,1,-273,-68,310,-249,0,970,2125
4426,orientation,last,2,178,207,-198,-147,0,1261,3393
4426,orientation,last,3,40,-55,-163,283,0,880,4280
4426,orientation,last,4,-241,-116,260,315,0,920,5207
4426,orientation,last,5,-95,-43,-346,-300,0,880,6094
4426,orientation,last,6,287,199,174,-307,0,1660,7761
4426,orientation,last,7,124,321,209,-166,0,1180,8948
4426,orientation,last,8,-123,133,-282,128,0,1250,10206
4426,orientation,last,9,138,284,124,-343,0,1410,11624
4427,orientation,first,0,44,-336,233,131,0,1360,1368
4427,orientation,first,1,291,-190,310,-249,0,1880,3255
4427,orientation,first,2,174,158,-198,-147,0,2110,5371
4427,orientation,first,3,249,-155,-163,283,0,1720,7097
4427,orientation,first,4,144,171,260,315,0,2700,9803
4427,orientation,first,5,292,-24,-346,-300,0,1220,11029
4427,orientation,first,6,-136,-184,174,-307,0,590,12685
4427,orientation,first,7,-314,-191,209,-166,0,1071,13759
4427,orientation,first,8,76,54,-282,128,0,1050,14815
4427,orientation,first,9,-192,168,124,-343,0,560,16271
4427,orientation,last,0,-31,-224,233,131,0,860,867
4427,orientation,last,1,-273,-68,310,-249,0,1480,2354
4427,orientation,last,2,178,207,-198,-147,0,1460,3822
4427,orientation,last,3,40,-55,-163,283,0,2150,5978
4427,orientation,last,4,-241,-116,260,315,0,460,7595
4427,orientation,last,5,-95,-43,-346,-300,0,600,9429
4427,orientation,last,6,287,199,174,-307,0,910,10346
4427,orientation,last,7,124,321,209,-166,0,840,11193
4427,orientation,last,8,-123,133,-282,128,0,810,12011
4427,orientation,last,9,138,284,124,-343,0,520,13739
4428,orientation,first,0,44,-336,233,131,0,4460,21619
4428,orientation,first,1,291,-190,310,-249,0,4241,25866
4428,orientation,first,2,174,158,-198,-147,0,2560,28432
4428,orientation,first,3,249,-155,-163,283,0,1980,30418
4428,orientation,first,4,144,171,260,315,0,3120,33544
4428,orientation,first,5,292,-24,-346,-300,0,2040,35590
4428,orientation,first,6,-136,-184,174,-307,0,1920,37516
4428,orientation,first,7,-314,-191,209,-166,0,540,41932
4428,orientation,first,8,76,54,-282,128,0,1950,43887
4428,orientation,first,9,-192,168,124,-343,0,2770,50292
4428,orientation,last,0,-31,-224,233,131,0,1830,1840
4428,orientation,last,1,-273,-68,310,-249,0,2080,3923
4428,orientation,last,2,178,207,-198,-147,0,710,6561
4428,orientation,last,3,40,-55,-163,283,0,1721,8289
4428,orientation,last,4,-241,-116,260,315,0,1780,10073
4428,orientation,last,5,-95,-43,-346,-300,0,1940,12020
4428,orientation,last,6,287,199,174,-307,0,3360,15387
4428,orientation,last,7,124,321,209,-166,0,1850,17245
4428,orientation,last,8,-123,133,-282,128,0,2240,19493
4428,orientation,last,9,138,284,124,-343,0,3420,22921
4429,orientation,first,0,44,-336,233,131,0,1890,1898
4429,orientation,first,1,291,-190,310,-249,0,1360,3264
4429,orientation,first,2,174,158,-198,-147,0,2411,5681
4429,orientation,first,3,249,-155,-163,283,0,2030,7717
4429,orientation,first,4,144,171,260,315,0,1790,9513
4429,orientation,first,5,292,-24,-346,-300,0,1580,11099
4429,orientation,first,6,-136,-184,174,-307,0,1670,12775
4429,orientation,first,7,-314,-191,209,-166,0,1200,13981
4429,orientation,first,8,76,54,-282,128,0,640,16727
4429,orientation,first,9,-192,168,124,-343,0,2260,18992
4429,orientation,last,0,-31,-224,233,131,0,2171,2177
4429,orientation,last,1,-273,-68,310,-249,0,1481,3666
4429,orientation,last,2,178,207,-198,-147,0,1360,5033
4429,orientation,last,3,40,-55,-163,283,0,1340,6380
4429,orientation,last,4,-241,-116,260,315,0,1130,7517
4429,orientation,last,5,-95,-43,-346,-300,0,1780,9304
4429,orientation,last,6,287,199,174,-307,0,1340,10651
4429,orientation,last,7,124,321,209,-166,0,1040,11697
4429,orientation,last,8,-123,133,-282,128,0,1390,13095
4429,orientation,last,9,138,284,124,-343,0,2670,15773
4430,orientation,first,0,44,-336,233,131,0,1630,1636
4430,orientation,first,1,291,-190,310,-249,0,940,2579
4430,orientation,first,2,174,158,-198,-147,0,1060,3643
4430,orientation,first,3,249,-155,-163,283,0,980,4629
4430,orientation,first,4,144,171,260,315,0,1051,5686
4430,orientation,first,5,292,-24,-346,-300,0,920,6612
4430,orientation,first,6,-136,-184,174,-307,0,1140,7756
4430,orientation,first,7,-314,-191,209,-166,0,840,8600
4430,orientation,first,8,76,54,-282,128,0,1100,9705
4430,orientation,first,9,-192,168,124,-343,0,1000,10710
4430,orientation,last,0,-31,-224,233,131,0,790,796
4430,orientation,last,1,-273,-68,310,-249,0,860,1661
4430,orientation,last,2,178,207,-198,-147,0,900,2569
4430,orientation,last,3,40,-55,-163,283,0,740,3316
4430,orientation,last,4,-241,-116,260,315,0,990,4310
4430,orientation,last,5,-95,-43,-346,-300,0,480,5967
4430,orientation,last,6,287,199,174,-307,0,1030,7004
4430,orientation,last,7,124,321,209,-166,0,720,7732
4430,orientation,last,8,-123,133,-282,128,0,1010,8750
4430,orientation,last,9,138,284,124,-343,0,970,9728
4432,orientation,first,0,44,-336,233,131,0,750,760
4432,orientation,first,1,291,-190,310,-249,0,1170,1938
4432,orientation,first,2,174,158,-198,-147,0,960,2906
4432,orientation,first,3,249,-155,-163,283,0,880,3794
4432,orientation,first,4,144,171,260,315,0,1380,5182
4432,orientation,first,5,292,-24,-346,-300,0,1000,6189
4432,orientation,first,6,-136,-184,174,-307,0,820,7016
4432,orientation,first,7,-314,-191,209,-166,0,850,7873
4432,orientation,first,8,76,54,-282,128,0,580,9460
4432,orientation,first,9,-192,168,124,-343,0,900,10365
4432,orientation,last,0,-31,-224,233,131,0,890,899
4432,orientation,last,1,-273,-68,310,-249,0,990,1899
4432,orientation,last,2,178,207,-198,-147,0,340,3059
4432,orientation,last,3,40,-55,-163,283,0,830,3898
4432,orientation,last,4,-241,-116,260,315,0,1000,4907
4432,orientation,last,5,-95,-43,-346,-300,0,680,5596
4432,orientation,last,6,287,199,174,-307,0,960,6565
4432,orientation,last,7,124,321,209,-166,0,1001,7575
4432,orientation,last,8,-123,133,-282,128,0,1090,8674
4432,orientation,last,9,138,284,124,-343,0,790,9474
4433,orientation,first,0,44,-336,233,131,0,3280,3286
4433,orientation,first,1,291,-190,310,-249,0,2790,6079
4433,orientation,first,2,174,158,-198,-147,0,3870,9951
4433,orientation,first,3,249,-155,-163,283,0,3810,13763
4433,orientation,first,4,144,171,260,315,0,4121,17886
4433,orientation,first,5,292,-24,-346,-300,0,2230,20118
4433,orientation,first,6,-136,-184,174,-307,0,3090,23210
4433,orientation,first,7,-314,-191,209,-166,0,2320,25532
4433,orientation,first,8,76,54,-282,128,0,2360,27894
4433,orientation,first,9,-192,168,124,-343,0,2100,29996
4433,orientation,last,0,-31,-224,233,131,0,2470,2476
4433,orientation,last,1,-273,-68,310,-249,0,2571,5050
4433,orientation,last,2,178,207,-198,-147,0,2730,7783
4433,orientation,last,3,40,-55,-163,283,0,2170,9956
4433,orientation,last,4,-241,-116,260,315,0,2150,12109
4433,orientation,last,5,-95,-43,-346,-300,0,1780,13892
4433,orientation,last,6,287,199,174,-307,0,2760,16655
4433,orientation,last,7,124,321,209,-166,0,3020,19678
4433,orientation,last,8,-123,133,-282,128,0,2111,21792
4433,orientation,last,9,138,284,124,-343,0,1630,23425
4434,orientation,first,0,44,-336,233,131,0,1070,1078
4434,orientation,first,1,291,-190,310,-249,0,850,1935
4434,orientation,first,2,174,158,-198,-147,0,650,2591
4434,orientation,first,3,249,-155,-163,283,0,800,3397
4434,orientation,first,4,144,171,260,315,0,680,4083
4434,orientation,first,5,292,-24,-346,-300,0,750,4839
4434,orientation,first,6,-136,-184,174,-307,0,891,5736
4434,orientation,first,7,-314,-191,209,-166,0,690,6432
4434,orientation,first,8,76,54,-282,128,0,850,7288
4434,orientation,first,9,-192,168,124,-343,0,370,8554
4434,orientation,last,0,-31,-224,233,131,0,740,749
4434,orientation,last,1,-273,-68,310,-249,0,670,1427
4434,orientation,last,2,178,207,-198,-147,0,730,2165
4434,orientation,last,3,40,-55,-163,283,0,690,2862
4434,orientation,last,4,-241,-116,260,315,0,800,3669
4434,orientation,last,5,-95,-43,-346,-300,0,740,4416
4434,orientation,last,6,287,199,174,-307,0,770,5194
4434,orientation,last,7,124,321,209,-166,0,1000,6202
4434,orientation,last,8,-123,133,-282,128,0,620,6830
4434,orientation,last,9,138,284,124,-343,0,780,7618
4435,orientation,first,0,44,-336,233,131,0,1310,1318
4435,orientation,first,1,291,-190,310,-249,0,890,2214
4435,orientation,first,2,174,158,-198,-147,0,860,3080
4435,orientation,first,3,249,-155,-163,283,0,880,3966
4435,orientation,first,4,144,171,260,315,0,840,4810
4435,orientation,first,5,292,-24,-346,-300,0,810,5626
4435,orientation,first,6,-136,-184,174,-307,0,1000,6632
4435,orientation,first,7,-314,-191,209,-166,0,940,7578
4435,orientation,first,8,76,54,-282,128,0,1051,8635
4435,orientation,first,9,-192,168,124,-343,0,780,9421
4435,orientation,last,0,-31,-224,233,131,0,1170,1179
4435,orientation,last,1,-273,-68,310,-249,0,700,1887
4435,orientation,last,2,178,207,-198,-147,0,980,2875
4435,orientation,last,3,40,-55,-163,283,0,880,3763
4435,orientation,last,4,-241,-116,260,315,0,780,4551
4435,orientation,last,5,-95,-43,-346,-300,0,360,5949
4435,orientation,last,6,287,199,174,-307,0,1080,7037
4435,orientation,last,7,124,321,209,-166,0,870,7915
4435,orientation,last,8,-123,133,-282,128,0,1110,9033
4435,orientation,last,9,138,284,124,-343,0,1400,10441
4436,orientation,first,0,44,-336,233,131,0,1300,1308
4436,orientation,first,1,291,-190,310,-249,0,1290,2604
4436,orientation,first,2,174,158,-198,-147,0,1170,3780
4436,orientation,first,3,249,-155,-163,283,0,1080,4866
4436,orientation,first,4,144,171,260,315,0,1240,6112
4436,orientation,first,5,292,-24,-346,-300,0,1070,7187
4436,orientation,first,6,-136,-184,174,-307,0,990,8182
4436,orientation,first,7,-314,-191,209,-166,0,891,9858
4436,orientation,first,8,76,54,-282,128,0,970,10833
4436,orientation,first,9,-192,168,124,-343,0,1150,11988
4436,orientation,last,0,-31,-224,233,131,0,920,927
4436,orientation,last,1,-273,-68,310,-249,0,680,1615
4436,orientation,last,2,178,207,-198,-147,0,920,2543
4436,orientation,last,3,40,-55,-163,283,0,890,3440
4436,orientation,last,4,-241,-116,260,315,0,1010,4457
4436,orientation,last,5,-95,-43,-346,-300,0,730,5194
4436,orientation,last,6,287,199,174,-307,0,980,6182
4436,orientation,last,7,124,321,209,-166,0,770,6960
4436,orientation,last,8,-123,133,-282,128,0,540,8458
4436,orientation,last,9,138,284,124,-343,0,950,9416
4439,orientation,first,0,44,-336,233,131,0,1350,1358
4439,orientation,first,1,291,-190,310,-249,0,1201,2566
4439,orientation,first,2,174,158,-198,-147,0,1000,3572
4439,orientation,first,3,249,-155,-163,283,0,890,4468
4439,orientation,first,4,144,171,260,315,0,990,5464
4439,orientation,first,5,292,-24,-346,-300,0,490,6640
4439,orientation,first,6,-136,-184,174,-307,0,1120,7766
4439,orientation,first,7,-314,-191,209,-166,0,870,8642
4439,orientation,first,8,76,54,-282,128,0,1370,10018
4439,orientation,first,9,-192,168,124,-343,0,1150,11174
4439,orientation,last,0,-31,-224,233,131,0,890,900
4439,orientation,last,1,-273,-68,310,-249,0,1000,1908
4439,orientation,last,2,178,207,-198,-147,0,920,2836
4439,orientation,last,3,40,-55,-163,283,0,910,3754
4439,orientation,last,4,-241,-116,260,315,0,900,4662
4439,orientation,last,5,-95,-43,-346,-300,0,750,5420
4439,orientation,last,6,287,199,174,-307,0,1170,6598
4439,orientation,last,7,124,321,209,-166,0,950,7556
4439,orientation,last,8,-123,133,-282,128,0,1071,8635
4439,orientation,last,9,138,284,124,-343,0,1360,10003
4440,orientation,first,0,44,-336,233,131,0,1810,1818
4440,orientation,first,1,291,-190,310,-249,0,1160,2984
4440,orientation,first,2,174,158,-198,-147,0,1260,4250
4440,orientation,first,3,249,-155,-163,283,0,1020,5276
4440,orientation,first,4,144,171,260,315,0,1020,6302
4440,orientation,first,5,292,-24,-346,-300,0,1150,7458
4440,orientation,first,6,-136,-184,174,-307,0,1110,8574
4440,orientation,first,7,-314,-191,209,-166,0,1070,9650
4440,orientation,first,8,76,54,-282,128,0,1820,11475
4440,orientation,first,9,-192,168,124,-343,0,1370,12850
4440,orientation,last,0,-31,-224,233,131,0,1080,1090
4440,orientation,last,1,-273,-68,310,-249,0,1001,2099
4440,orientation,last,2,178,207,-198,-147,0,1260,3362
4440,orientation,last,3,40,-55,-163,283,0,920,4289
4440,orientation,last,4,-241,-116,260,315,0,1020,5316
4440,orientation,last,5,-95,-43,-346,-300,0,970,6293
4440,orientation,last,6,287,199,174,-307,0,1060,7360
4440,orientation,last,7,124,321,209,-166,0,1010,8378
4440,orientation,last,8,-123,133,-282,128,0,960,9346
4440,orientation,last,9,138,284,124,-343,0,1050,10404
4441,orientation,first,0,44,-336,233,131,0,2000,2008
4441,orientation,first,1,291,-190,310,-249,0,2430,4445
4441,orientation,first,2,174,158,-198,-147,0,1260,5711
4441,orientation,first,3,249,-155,-163,283,0,1320,7037
4441,orientation,first,4,144,171,260,315,0,1400,9443
4441,orientation,first,5,292,-24,-346,-300,0,1330,10779
4441,orientation,first,6,-136,-184,174,-307,0,2120,12905
4441,orientation,first,7,-314,-191,209,-166,0,1490,14401
4441,orientation,first,8,76,54,-282,128,0,2091,16498
4441,orientation,first,9,-192,168,124,-343,0,1640,18141
4441,orientation,last,0,-31,-224,233,131,0,1570,1577
4441,orientation,last,1,-273,-68,310,-249,0,500,3555
4441,orientation,last,2,178,207,-198,-147,0,1620,5183
4441,orientation,last,3,40,-55,-163,283,0,1170,6361
4441,orientation,last,4,-241,-116,260,315,0,1340,7708
4441,orientation,last,5,-95,-43,-346,-300,0,870,9425
4441,orientation,last,6,287,199,174,-307,0,580,11563
4441,orientation,last,7,124,321,209,-166,0,340,13091
4441,orientation,last,8,-123,133,-282,128,0,1931,15030
4441,orientation,last,9,138,284,124,-343,0,2520,17558
4443,orientation,first,0,44,-336,233,131,0,2050,2058
4443,orientation,first,1,291,-190,310,-249,0,1301,3365
4443,orientation,first,2,174,158,-198,-147,0,850,4221
4443,orientation,first,3,249,-155,-163,283,0,900,5127
4443,orientation,first,4,144,171,260,315,0,730,5863
4443,orientation,first,5,292,-24,-346,-300,0,610,6479
4443,orientation,first,6,-136,-184,174,-307,0,1000,7484
4443,orientation,first,7,-314,-191,209,-166,0,620,8109
4443,orientation,first,8,76,54,-282,128,0,930,9044
4443,orientation,first,9,-192,168,124,-343,0,750,9799
4443,orientation,last,0,-31,-224,233,131,0,790,799
4443,orientation,last,1,-273,-68,310,-249,0,950,1757
4443,orientation,last,2,178,207,-198,-147,0,850,2614
4443,orientation,last,3,40,-55,-163,283,0,840,3461
4443,orientation,last,4,-241,-116,260,315,0,620,4088
4443,orientation,last,5,-95,-43,-346,-300,0,440,5295
4443,orientation,last,6,287,199,174,-307,0,1310,6612
4443,orientation,last,7,124,321,209,-166,0,1190,7810
4443,orientation,last,8,-123,133,-282,128,0,840,8655
4443,orientation,last,9,138,284,124,-343,0,891,9554
4444,orientation,first,0,44,-336,233,131,0,1480,7331
4444,orientation,first,1,291,-190,310,-249,0,2030,9369
4444,orientation,first,2,174,158,-198,-147,0,1740,11117
4444,orientation,first,3,249,-155,-163,283,0,1620,12744
4444,orientation,first,4,144,171,260,315,0,1730,14482
4444,orientation,first,5,292,-24,-346,-300,0,1570,16059
4444,orientation,first,6,-136,-184,174,-307,0,1490,17556
4444,orientation,first,7,-314,-191,209,-166,0,1311,18874
4444,orientation,first,8,76,54,-282,128,0,1490,20371
4444,orientation,first,9,-192,168,124,-343,0,1420,21798
4444,orientation,last,0,-31,-224,233,131,0,1160,1167
4444,orientation,last,1,-273,-68,310,-249,0,1390,2567
4444,orientation,last,2,178,207,-198,-147,0,1260,3836
4444,orientation,last,3,40,-55,-163,283,0,430,6285
4444,orientation,last,4,-241,-116,260,315,0,1480,7774
4444,orientation,last,5,-95,-43,-346,-300,0,680,9143
4444,orientation,last,6,287,199,174,-307,0,870,11292
4444,orientation,last,7,124,321,209,-166,0,720,13791
4444,orientation,last,8,-123,133,-282,128,0,1311,15111
4444,orientation,last,9,138,284,124,-343,0,1630,16751
4445,orientation,first,0,44,-336,233,131,0,1400,1406
4445,orientation,first,1,291,-190,310,-249,0,1090,2499
4445,orientation,first,2,174,158,-198,-147,0,1070,3571
4445,orientation,first,3,249,-155,-163,283,0,1140,4714
4445,orientation,first,4,144,171,260,315,0,950,5666
4445,orientation,first,5,292,-24,-346,-300,0,330,6788
4445,orientation,first,6,-136,-184,174,-307,0,1050,7840
4445,orientation,first,7,-314,-191,209,-166,0,840,8682
4445,orientation,first,8,76,54,-282,128,0,1090,9774
4445,orientation,first,9,-192,168,124,-343,0,1330,11106
4445,orientation,last,0,-31,-224,233,131,0,1300,1306
4445,orientation,last,1,-273,-68,310,-249,0,1030,2339
4445,orientation,last,2,178,207,-198,-147,0,1240,3582
4445,orientation,last,3,40,-55,-163,283,0,941,4526
4445,orientation,last,4,-241,-116,260,315,0,690,5219
4445,orientation,last,5,-95,-43,-346,-300,0,750,5972
4445,orientation,last,6,287,199,174,-307,0,970,6945
4445,orientation,last,7,124,321,209,-166,0,860,7808
4445,orientation,last,8,-123,133,-282,128,0,880,8691
4445,orientation,last,9,138,284,124,-343,0,1160,9854
4447,orientation,first,0,44,-336,233,131,0,1170,1176
4447,orientation,first,1,291,-190,310,-249,0,740,1923
4447,orientation,first,2,174,158,-198,-147,0,850,2780
4447,orientation,first,3,249,-155,-163,283,0,310,3846
4447,orientation,first,4,144,171,260,315,0,790,4642
4447,orientation,first,5,292,-24,-346,-300,0,790,5438
4447,orientation,first,6,-136,-184,174,-307,0,971,6415
4447,orientation,first,7,-314,-191,209,-166,0,1180,7601
4447,orientation,first,8,76,54,-282,128,0,870,8477
4447,orientation,first,9,-192,168,124,-343,0,910,9393
4447,orientation,last,0,-31,-224,233,131,0,840,846
4447,orientation,last,1,-273,-68,310,-249,0,420,2294
4447,orientation,last,2,178,207,-198,-147,0,1000,3302
4447,orientation,last,3,40,-55,-163,283,0,1000,4310
4447,orientation,last,4,-241,-116,260,315,0,800,5118
4447,orientation,last,5,-95,-43,-346,-300,0,700,5826
4447,orientation,last,6,287,199,174,-307,0,940,6774
