proband_id,test_name,phase,trialn,digit,symbol,ans,f,rsp,rt
4373,digit_symbol,practice,6,2,8,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,5321
4373,digit_symbol,practice,7,9,2,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,3560
4373,digit_symbol,practice,8,3,7,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,2680
4373,digit_symbol,practice,9,5,6,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2650
4373,digit_symbol,test,0,8,8,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,5006
4373,digit_symbol,test,1,1,4,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,3103
4373,digit_symbol,test,2,2,8,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2703
4373,digit_symbol,test,3,6,2,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2903
4373,digit_symbol,test,4,4,4,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2704
4373,digit_symbol,test,5,9,5,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,4503
4373,digit_symbol,test,6,5,6,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2403
4373,digit_symbol,test,7,3,3,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,4903
4373,digit_symbol,test,8,4,4,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2803
4373,digit_symbol,test,9,9,9,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,3203
4373,digit_symbol,test,10,6,6,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,2603
4373,digit_symbol,test,11,1,1,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,2303
4373,digit_symbol,test,12,2,2,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1803
4373,digit_symbol,test,13,7,7,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2803
4373,digit_symbol,test,14,3,3,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2903
4373,digit_symbol,test,15,8,8,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2704
4373,digit_symbol,test,16,7,7,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2503
4373,digit_symbol,test,17,5,3,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,2703
4373,digit_symbol,test,18,1,5,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,2203
4373,digit_symbol,test,19,4,4,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2603
4373,digit_symbol,test,20,7,8,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,4003
4373,digit_symbol,test,21,4,4,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2804
4373,digit_symbol,test,22,8,8,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,3003
4373,digit_symbol,test,23,3,3,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2103
4373,digit_symbol,test,24,5,5,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,2703
4373,digit_symbol,test,25,3,1,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,2403
4373,digit_symbol,test,26,6,9,No,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,2403
4373,digit_symbol,test,27,2,2,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,2403
4373,digit_symbol,test,28,8,8,Yes,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,4204
4374,digit_symbol,practice,0,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,17611
4374,digit_symbol,practice,1,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,4621
4374,digit_symbol,practice,2,8,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,5360
4374,digit_symbol,practice,3,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,4410
4374,digit_symbol,practice,4,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2551
4374,digit_symbol,practice,5,6,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,7900
4374,digit_symbol,practice,6,2,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3100
4374,digit_symbol,practice,7,9,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,4291
4374,digit_symbol,practice,8,3,7,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,4130
4374,digit_symbol,practice,9,5,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2330
4374,digit_symbol,test,0,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,3906
4374,digit_symbol,test,1,1,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,5004
4374,digit_symbol,test,2,2,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2703
4374,digit_symbol,test,3,6,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,3403
4374,digit_symbol,test,4,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3003
4374,digit_symbol,test,5,9,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,4904
4374,digit_symbol,test,6,5,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2903
4374,digit_symbol,test,7,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2803
4374,digit_symbol,test,8,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3203
4374,digit_symbol,test,9,9,9,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,3703
4374,digit_symbol,test,10,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,2403
4374,digit_symbol,test,11,1,1,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,3504
4374,digit_symbol,test,12,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,2703
4374,digit_symbol,test,13,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2903
4374,digit_symbol,test,14,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,3503
4374,digit_symbol,test,15,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2303
4374,digit_symbol,test,16,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2704
4374,digit_symbol,test,17,5,3,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,3203
4374,digit_symbol,test,18,1,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,2803
4374,digit_symbol,test,19,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2203
4374,digit_symbol,test,20,7,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,3103
4374,digit_symbol,test,21,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2903
4374,digit_symbol,test,22,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2303
4374,digit_symbol,test,23,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2404
4374,digit_symbol,test,24,5,5,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,2003
4374,digit_symbol,test,25,3,1,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,2703
4374,digit_symbol,test,26,6,9,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,2103
4374,digit_symbol,test,27,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1903
4374,digit_symbol,test,28,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2403
4375,digit_symbol,practice,0,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,5851
4375,digit_symbol,practice,1,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2330
4375,digit_symbol,practice,2,8,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,4070
4375,digit_symbol,practice,3,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2900
4375,digit_symbol,practice,4,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2360
4375,digit_symbol,practice,5,6,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1890
4375,digit_symbol,practice,6,2,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1560
4375,digit_symbol,practice,7,9,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2050
4375,digit_symbol,practice,8,3,7,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,2200
4375,digit_symbol,practice,9,5,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1450
4375,digit_symbol,test,0,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2706
4375,digit_symbol,test,1,1,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1903
4375,digit_symbol,test,2,2,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1403
4375,digit_symbol,test,3,6,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1803
4375,digit_symbol,test,4,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1403
4375,digit_symbol,test,5,9,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1503
4375,digit_symbol,test,6,5,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1603
4375,digit_symbol,test,7,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1504
4375,digit_symbol,test,8,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1503
4375,digit_symbol,test,9,9,9,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,1503
4375,digit_symbol,test,10,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1203
4375,digit_symbol,test,11,1,1,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,1603
4375,digit_symbol,test,12,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1303
4375,digit_symbol,test,13,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1603
4375,digit_symbol,test,14,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1703
4375,digit_symbol,test,15,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1603
4375,digit_symbol,test,16,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2503
4375,digit_symbol,test,17,5,3,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,1604
4375,digit_symbol,test,18,1,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1403
4375,digit_symbol,test,19,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1403
4375,digit_symbol,test,20,7,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1803
4375,digit_symbol,test,21,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1903
4375,digit_symbol,test,22,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2103
4375,digit_symbol,test,23,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,203
4375,digit_symbol,test,24,5,5,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,3003
4375,digit_symbol,test,25,3,1,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,5804
4375,digit_symbol,test,26,6,9,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,1503
4375,digit_symbol,test,27,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1203
4375,digit_symbol,test,28,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1903
4375,digit_symbol,test,29,9,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1603
4375,digit_symbol,test,30,1,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2003
4375,digit_symbol,test,31,5,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1803
4375,digit_symbol,test,32,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1303
4375,digit_symbol,test,33,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1403
4375,digit_symbol,test,34,9,9,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,1903
4375,digit_symbol,test,35,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1304
4375,digit_symbol,test,36,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1603
4375,digit_symbol,test,37,1,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1103
4375,digit_symbol,test,38,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1303
4375,digit_symbol,test,39,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1803
4375,digit_symbol,test,40,9,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,1603
4375,digit_symbol,test,41,7,9,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,2003
4375,digit_symbol,test,42,5,7,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,2803
4375,digit_symbol,test,43,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,1503
4375,digit_symbol,test,44,1,1,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,2003
4375,digit_symbol,test,45,6,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,2203
4375,digit_symbol,test,46,8,3,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,1803
4375,digit_symbol,test,47,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1403
4376,digit_symbol,practice,0,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,32162
4376,digit_symbol,practice,1,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,12031
4376,digit_symbol,practice,2,8,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,4370
4376,digit_symbol,practice,3,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,3620
4376,digit_symbol,practice,4,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2670
4376,digit_symbol,practice,5,6,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,3711
4376,digit_symbol,practice,6,2,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2750
4376,digit_symbol,practice,7,9,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2090
4376,digit_symbol,practice,8,3,7,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,1720
4376,digit_symbol,practice,9,5,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1800
4376,digit_symbol,test,0,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,5106
4376,digit_symbol,test,1,1,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,2004
4376,digit_symbol,test,2,2,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1903
4376,digit_symbol,test,3,6,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2003
4376,digit_symbol,test,4,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2103
4376,digit_symbol,test,5,9,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,3303
4376,digit_symbol,test,6,5,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2703
4376,digit_symbol,test,7,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2203
4376,digit_symbol,test,8,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2204
4376,digit_symbol,test,9,9,9,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,1903
4376,digit_symbol,test,10,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,4103
4376,digit_symbol,test,11,1,1,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,1703
4376,digit_symbol,test,12,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1604
4376,digit_symbol,test,13,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2003
4376,digit_symbol,test,14,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1903
4376,digit_symbol,test,15,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2503
4376,digit_symbol,test,16,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,3004
4376,digit_symbol,test,17,5,3,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,1903
4376,digit_symbol,test,18,1,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1903
4376,digit_symbol,test,19,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1903
4376,digit_symbol,test,20,7,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2103
4376,digit_symbol,test,21,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2103
4376,digit_symbol,test,22,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2203
4376,digit_symbol,test,23,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,2504
4376,digit_symbol,test,24,5,5,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,2003
4376,digit_symbol,test,25,3,1,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,2103
4376,digit_symbol,test,26,6,9,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,2303
4376,digit_symbol,test,27,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1703
4376,digit_symbol,test,28,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,3103
4376,digit_symbol,test,29,9,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2303
4376,digit_symbol,test,30,1,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,2003
4376,digit_symbol,test,31,5,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,2404
4376,digit_symbol,test,32,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,2103
4376,digit_symbol,test,33,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1203
4376,digit_symbol,test,34,9,9,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,3003
4376,digit_symbol,test,35,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2203
4376,digit_symbol,test,36,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1803
4377,digit_symbol,practice,0,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,3510
4377,digit_symbol,practice,1,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,2020
4377,digit_symbol,practice,2,8,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,1990
4377,digit_symbol,practice,3,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2320
4377,digit_symbol,practice,4,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,1430
4377,digit_symbol,practice,5,6,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,1700
4377,digit_symbol,practice,6,2,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,1530
4377,digit_symbol,practice,7,9,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2881
4377,digit_symbol,practice,8,3,7,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,No,1550
4377,digit_symbol,practice,9,5,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1350
4377,digit_symbol,test,0,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2206
4377,digit_symbol,test,1,1,4,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,No,3103
4377,digit_symbol,test,2,2,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,No,2003
4377,digit_symbol,test,3,6,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2103
4377,digit_symbol,test,4,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1603
4377,digit_symbol,test,5,9,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,2604
4377,digit_symbol,test,6,5,6,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,No,1903
4377,digit_symbol,test,7,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1803
4377,digit_symbol,test,8,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1903
4377,digit_symbol,test,9,9,9,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,Yes,1503
4377,digit_symbol,test,10,6,6,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym6.bmp,Yes,1603
4377,digit_symbol,test,11,1,1,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,Yes,2403
4377,digit_symbol,test,12,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2703
4377,digit_symbol,test,13,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2204
4377,digit_symbol,test,14,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1903
4377,digit_symbol,test,15,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2203
4377,digit_symbol,test,16,7,7,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym7.bmp,Yes,2603
4377,digit_symbol,test,17,5,3,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,No,2303
4377,digit_symbol,test,18,1,5,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,No,5303
4377,digit_symbol,test,19,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,2504
4377,digit_symbol,test,20,7,8,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,2203
4377,digit_symbol,test,21,4,4,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym4.bmp,Yes,1303
4377,digit_symbol,test,22,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1803
4377,digit_symbol,test,23,3,3,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym3.bmp,Yes,1603
4377,digit_symbol,test,24,5,5,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym5.bmp,Yes,1503
4377,digit_symbol,test,25,3,1,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym1.bmp,No,1503
4377,digit_symbol,test,26,6,9,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym9.bmp,No,2303
4377,digit_symbol,test,27,2,2,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,Yes,1603
4377,digit_symbol,test,28,8,8,Yes,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym8.bmp,Yes,1604
4377,digit_symbol,test,29,9,2,No,c:\Charlie\charlie\stimuli\visual\digit_symbol\sym2.bmp,No,2503
