proband_id,test_name,trialn,sex,emotion,salience,f,rsp,rt
4449,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,3101
4449,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,2860
4449,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1620
4449,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,4980
4449,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,6730
4449,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1110
4449,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,2490
4449,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1720
4449,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,2270
4449,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Neutral,5570
4449,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,2961
4449,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,1140
4449,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,1010
4449,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,2020
4449,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,5410
4449,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,2110
4449,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,2540
4449,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,5451
4449,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Angry,2410
4449,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,840
4449,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Sad,3310
4449,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,2651
4449,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Sad,5750
4449,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,11001
4449,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,2300
4449,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1470
4449,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1360
4449,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,2690
4449,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,1610
4449,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1530
4449,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,1511
4449,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,4330
4449,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Neutral,7000
4449,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,2390
4449,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,6491
4451,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,4080
4451,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,2670
4451,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1330
4451,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Angry,3721
4451,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1080
4451,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,3070
4451,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,1410
4451,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1560
4451,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1210
4451,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,2110
4451,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,960
4451,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,1321
4451,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1640
4451,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,1580
4451,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,3600
4451,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,1200
4451,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,2340
4451,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Angry,3250
4451,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,2571
4451,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1900
4451,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1330
4451,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1250
4451,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,1700
4451,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Sad,610
4451,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,810
4451,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1420
4451,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,1850
4451,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,560
4451,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,3231
4451,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1510
4451,emotion_recognition,30,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1500
4451,emotion_recognition,31,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1290
4451,emotion_recognition,32,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,1310
4451,emotion_recognition,33,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,1750
4451,emotion_recognition,34,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1410
4451,emotion_recognition,35,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Sad,1490
4451,emotion_recognition,36,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1220
4451,emotion_recognition,37,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,2130
4451,emotion_recognition,38,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1180
4451,emotion_recognition,39,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,7300
4453,emotion_recognition,0,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,1960
4453,emotion_recognition,1,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,6891
4453,emotion_recognition,2,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1240
4453,emotion_recognition,3,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,4330
4453,emotion_recognition,4,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1270
4453,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,1740
4453,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,8851
4453,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Afraid,4350
4453,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1770
4453,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,2920
4453,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1290
4453,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Happy,1120
4453,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,3191
4453,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,1000
4453,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,2380
4453,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,1250
4453,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,1300
4453,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,2050
4453,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1400
4453,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1500
4453,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1331
4453,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,2390
4453,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2670
4453,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Angry,2190
4453,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,2360
4453,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1650
4453,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,4821
4453,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1050
4453,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,1610
4453,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1350
4453,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,2850
4453,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1080
4453,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,2250
4453,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Neutral,2801
4453,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,2020
4453,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,2480
4453,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,2340
4453,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,1620
4453,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1750
4453,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,1900
4456,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,6471
4456,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,2111
4456,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1290
4456,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,3410
4456,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1140
4456,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,4091
4456,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Angry,1860
4456,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,2110
4456,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1330
4456,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,3630
4456,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1040
4456,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,1230
4456,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1730
4456,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,1561
4456,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,4200
4456,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Neutral,1420
4456,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Angry,2140
4456,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Neutral,2700
4456,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Happy,1340
4456,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1070
4456,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1951
4456,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,700
4456,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2460
4456,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Angry,1210
4456,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Afraid,1190
4456,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1060
4456,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,3141
4456,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,900
4456,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Neutral,1030
4456,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1361
4456,emotion_recognition,30,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1130
4456,emotion_recognition,31,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1870
4456,emotion_recognition,32,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,1710
4456,emotion_recognition,33,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,3380
4456,emotion_recognition,34,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1300
4456,emotion_recognition,35,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,1360
4456,emotion_recognition,36,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Angry,2071
4456,emotion_recognition,37,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,1320
4456,emotion_recognition,38,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,860
4456,emotion_recognition,39,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,1610
4460,emotion_recognition,0,Female,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,2150
4460,emotion_recognition,1,Female,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,3470
4460,emotion_recognition,2,Male,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1911
4460,emotion_recognition,3,Male,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Afraid,4530
4460,emotion_recognition,4,Male,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1370
4460,emotion_recognition,5,Female,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,1340
4460,emotion_recognition,6,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,2270
4460,emotion_recognition,7,Female,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,3851
4460,emotion_recognition,8,Male,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1850
4460,emotion_recognition,9,Female,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,1740
4460,emotion_recognition,10,Female,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1690
4460,emotion_recognition,11,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,2520
4460,emotion_recognition,12,Female,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,2120
4460,emotion_recognition,13,Female,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,1820
4460,emotion_recognition,14,Female,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,2930
4460,emotion_recognition,15,Female,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Afraid,2881
4460,emotion_recognition,16,Male,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Angry,3350
4460,emotion_recognition,17,Male,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,1430
4460,emotion_recognition,18,Female,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1450
4460,emotion_recognition,19,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Sad,1690
4460,emotion_recognition,20,Male,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,2630
4460,emotion_recognition,21,Male,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1310
4460,emotion_recognition,22,Male,Afraid,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,1581
4460,emotion_recognition,23,Female,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Neutral,2910
4460,emotion_recognition,24,Male,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Neutral,1710
4460,emotion_recognition,25,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Sad,2150
4460,emotion_recognition,26,Male,Angry,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Sad,1990
4460,emotion_recognition,27,Male,Happy,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1330
4460,emotion_recognition,28,Male,Afraid,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,2680
4460,emotion_recognition,29,Male,Angry,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1941
4460,emotion_recognition,30,Female,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1920
4460,emotion_recognition,31,Female,Happy,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1630
4460,emotion_recognition,32,Female,Sad,Strong,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Angry,1520
4460,emotion_recognition,33,Female,Sad,Weak,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,1710
4460,emotion_recognition,34,Male,Neutral,N/A,C:\Users\oleach\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1980
