proband_id,test_name,phase,load,trialn,ans,array_f,probe_f,rsp,rt
4414,scap,test,3,7,No,c:\Charlie\charlie\stimuli\visual\scap\load3-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-16.BMP,No,1170
4414,scap,test,3,8,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-18.BMP,Yes,1641
4414,scap,test,3,9,No,c:\Charlie\charlie\stimuli\visual\scap\load3-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-20.BMP,No,1200
4414,scap,test,3,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-22.BMP,No,1510
4414,scap,test,3,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-24.BMP,Yes,1500
4414,scap,test,3,12,No,c:\Charlie\charlie\stimuli\visual\scap\load3-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-26.BMP,No,1550
4414,scap,test,3,13,No,c:\Charlie\charlie\stimuli\visual\scap\load3-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-28.BMP,No,1030
4414,scap,test,4,0,No,c:\Charlie\charlie\stimuli\visual\scap\load4-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-2.BMP,No,2070
4414,scap,test,4,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-4.BMP,Yes,2150
4414,scap,test,4,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-6.BMP,No,1410
4414,scap,test,4,3,No,c:\Charlie\charlie\stimuli\visual\scap\load4-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-8.BMP,No,1371
4414,scap,test,4,4,No,c:\Charlie\charlie\stimuli\visual\scap\load4-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-10.BMP,No,910
4414,scap,test,4,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-12.BMP,Yes,1200
4414,scap,test,4,6,No,c:\Charlie\charlie\stimuli\visual\scap\load4-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-14.BMP,No,1670
4414,scap,test,4,7,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-16.BMP,Yes,1490
4414,scap,test,4,8,No,c:\Charlie\charlie\stimuli\visual\scap\load4-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-18.BMP,Yes,2630
4414,scap,test,4,9,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-20.BMP,Yes,1690
4414,scap,test,4,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-22.BMP,Yes,1470
4414,scap,test,4,11,No,c:\Charlie\charlie\stimuli\visual\scap\load4-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-24.BMP,No,1140
4414,scap,test,4,12,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-26.BMP,Yes,1771
4414,scap,test,4,13,No,c:\Charlie\charlie\stimuli\visual\scap\load4-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-28.BMP,No,1390
4414,scap,test,5,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-2.BMP,Yes,1450
4414,scap,test,5,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-4.BMP,Yes,1430
4414,scap,test,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-6.BMP,Yes,1420
4414,scap,test,5,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-8.BMP,Yes,1600
4414,scap,test,5,4,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,Yes,1330
4414,scap,test,5,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,Yes,1410
4414,scap,test,5,6,No,c:\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,1680
4414,scap,test,5,7,No,c:\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,Yes,1271
4414,scap,test,5,8,No,c:\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,No,1310
4414,scap,test,5,9,No,c:\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,No,1030
4414,scap,test,5,10,No,c:\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,No,1800
4414,scap,test,5,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,Yes,1120
4414,scap,test,5,12,No,c:\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,Yes,1790
4414,scap,test,5,13,No,c:\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,No,1030
4415,scap,practice,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-2.BMP,Yes,9080
4415,scap,practice,4,1,No,c:\Charlie\charlie\stimuli\visual\scap\practice-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-4.BMP,No,1920
4415,scap,practice,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-6.BMP,Yes,1280
4415,scap,test,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-2.BMP,Yes,1240
4415,scap,test,3,1,No,c:\Charlie\charlie\stimuli\visual\scap\load3-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-4.BMP,Yes,990
4415,scap,test,3,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-6.BMP,Yes,930
4415,scap,test,3,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-8.BMP,Yes,1481
4415,scap,test,3,4,No,c:\Charlie\charlie\stimuli\visual\scap\load3-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-10.BMP,No,1010
4415,scap,test,3,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-12.BMP,Yes,1140
4415,scap,test,3,6,No,c:\Charlie\charlie\stimuli\visual\scap\load3-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-14.BMP,No,1090
4415,scap,test,3,7,No,c:\Charlie\charlie\stimuli\visual\scap\load3-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-16.BMP,No,1090
4415,scap,test,3,8,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-18.BMP,Yes,1080
4415,scap,test,3,9,No,c:\Charlie\charlie\stimuli\visual\scap\load3-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-20.BMP,No,3090
4415,scap,test,3,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-22.BMP,Yes,981
4415,scap,test,3,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-24.BMP,Yes,950
4415,scap,test,3,12,No,c:\Charlie\charlie\stimuli\visual\scap\load3-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-26.BMP,No,1030
4415,scap,test,3,13,No,c:\Charlie\charlie\stimuli\visual\scap\load3-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-28.BMP,No,1150
4415,scap,test,4,0,No,c:\Charlie\charlie\stimuli\visual\scap\load4-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-2.BMP,No,890
4415,scap,test,4,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-4.BMP,Yes,970
4415,scap,test,4,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-6.BMP,Yes,880
4415,scap,test,4,3,No,c:\Charlie\charlie\stimuli\visual\scap\load4-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-8.BMP,No,860
4415,scap,test,4,4,No,c:\Charlie\charlie\stimuli\visual\scap\load4-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-10.BMP,No,1760
4415,scap,test,4,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-12.BMP,Yes,2620
4415,scap,test,4,6,No,c:\Charlie\charlie\stimuli\visual\scap\load4-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-14.BMP,No,1040
4415,scap,test,4,7,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-16.BMP,Yes,1570
4415,scap,test,4,8,No,c:\Charlie\charlie\stimuli\visual\scap\load4-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-18.BMP,Yes,1110
4415,scap,test,4,9,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-20.BMP,Yes,1160
4415,scap,test,4,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-22.BMP,Yes,1180
4415,scap,test,4,11,No,c:\Charlie\charlie\stimuli\visual\scap\load4-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-24.BMP,No,1930
4415,scap,test,4,12,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-26.BMP,Yes,1020
4415,scap,test,4,13,No,c:\Charlie\charlie\stimuli\visual\scap\load4-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-28.BMP,Yes,2380
4415,scap,test,5,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-2.BMP,Yes,1730
4415,scap,test,5,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-4.BMP,Yes,2510
4415,scap,test,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-6.BMP,No,1080
4415,scap,test,5,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-8.BMP,Yes,920
4415,scap,test,5,4,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,Yes,960
4415,scap,test,5,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,Yes,1110
4415,scap,test,5,6,No,c:\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,760
4415,scap,test,5,7,No,c:\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,No,1050
4415,scap,test,5,8,No,c:\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,No,1420
4415,scap,test,5,9,No,c:\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,No,750
4415,scap,test,5,10,No,c:\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,Yes,1820
4415,scap,test,5,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,Yes,1120
4415,scap,test,5,12,No,c:\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,No,970
4415,scap,test,5,13,No,c:\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,No,2530
4416,scap,practice,3,0,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-1.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-2.BMP,Yes,980
4416,scap,practice,4,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-3.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-4.BMP,No,1010
4416,scap,practice,5,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-5.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\practice-6.BMP,Yes,1020
4416,scap,test,3,0,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-1.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-2.BMP,Yes,520
4416,scap,test,3,1,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-3.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-4.BMP,No,910
4416,scap,test,3,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-5.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-6.BMP,Yes,820
4416,scap,test,3,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-7.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-8.BMP,Yes,1690
4416,scap,test,3,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-9.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-10.BMP,No,950
4416,scap,test,3,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-11.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-12.BMP,No,2350
4416,scap,test,3,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-13.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-14.BMP,Yes,1740
4416,scap,test,3,7,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-15.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-16.BMP,No,940
4416,scap,test,3,8,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-17.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-18.BMP,No,860
4416,scap,test,3,9,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-19.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-20.BMP,Yes,320
4416,scap,test,3,10,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-21.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-22.BMP,No,1470
4416,scap,test,3,11,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-23.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-24.BMP,Yes,750
4416,scap,test,3,12,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-25.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-26.BMP,Yes,1750
4416,scap,test,3,13,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-27.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load3-28.BMP,Yes,1280
4416,scap,test,4,0,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-1.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-2.BMP,No,890
4416,scap,test,4,1,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-3.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-4.BMP,Yes,680
4416,scap,test,4,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-5.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-6.BMP,Yes,1100
4416,scap,test,4,3,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-7.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-8.BMP,Yes,920
4416,scap,test,4,4,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-9.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-10.BMP,Yes,1670
4416,scap,test,4,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-11.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-12.BMP,Yes,980
4416,scap,test,4,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-13.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-14.BMP,No,791
4416,scap,test,4,7,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-15.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-16.BMP,Yes,1030
4416,scap,test,4,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-17.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-18.BMP,No,1810
4416,scap,test,4,9,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-19.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-20.BMP,Yes,820
4416,scap,test,4,10,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-21.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-22.BMP,Yes,1140
4416,scap,test,4,11,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-23.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-24.BMP,Yes,570
4416,scap,test,4,12,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-25.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-26.BMP,Yes,1130
4416,scap,test,4,13,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-27.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load4-28.BMP,Yes,1670
4416,scap,test,5,0,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-1.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-2.BMP,Yes,1600
4416,scap,test,5,1,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-3.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-4.BMP,No,1500
4416,scap,test,5,2,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-5.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-6.BMP,Yes,880
4416,scap,test,5,3,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-7.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-8.BMP,Yes,980
4416,scap,test,5,4,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-9.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-10.BMP,No,3141
4416,scap,test,5,5,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-11.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-12.BMP,Yes,830
4416,scap,test,5,6,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-13.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-14.BMP,No,1711
4416,scap,test,5,7,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-15.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-16.BMP,Yes,100
4416,scap,test,5,8,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-17.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-18.BMP,Yes,2540
4416,scap,test,5,9,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-19.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-20.BMP,Yes,1800
4416,scap,test,5,10,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-21.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-22.BMP,No,4260
4416,scap,test,5,11,Yes,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-23.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-24.BMP,Yes,5170
4416,scap,test,5,12,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-25.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-26.BMP,Yes,1030
4416,scap,test,5,13,No,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-27.BMP,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\scap\load5-28.BMP,Yes,1130
4417,scap,practice,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-2.BMP,Yes,1331
4417,scap,practice,4,1,No,c:\Charlie\charlie\stimuli\visual\scap\practice-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-4.BMP,No,1080
4417,scap,practice,5,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\practice-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\practice-6.BMP,Yes,1410
4417,scap,test,3,0,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-2.BMP,Yes,1180
4417,scap,test,3,1,No,c:\Charlie\charlie\stimuli\visual\scap\load3-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-4.BMP,Yes,720
4417,scap,test,3,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-6.BMP,Yes,690
4417,scap,test,3,3,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-8.BMP,Yes,780
4417,scap,test,3,4,No,c:\Charlie\charlie\stimuli\visual\scap\load3-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-10.BMP,No,880
4417,scap,test,3,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-12.BMP,Yes,820
4417,scap,test,3,6,No,c:\Charlie\charlie\stimuli\visual\scap\load3-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-14.BMP,No,930
4417,scap,test,3,7,No,c:\Charlie\charlie\stimuli\visual\scap\load3-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-16.BMP,No,750
4417,scap,test,3,8,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-18.BMP,Yes,1800
4417,scap,test,3,9,No,c:\Charlie\charlie\stimuli\visual\scap\load3-19.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-20.BMP,No,840
4417,scap,test,3,10,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-21.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-22.BMP,No,1320
4417,scap,test,3,11,Yes,c:\Charlie\charlie\stimuli\visual\scap\load3-23.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-24.BMP,Yes,560
4417,scap,test,3,12,No,c:\Charlie\charlie\stimuli\visual\scap\load3-25.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-26.BMP,No,830
4417,scap,test,3,13,No,c:\Charlie\charlie\stimuli\visual\scap\load3-27.BMP,c:\Charlie\charlie\stimuli\visual\scap\load3-28.BMP,No,780
4417,scap,test,4,0,No,c:\Charlie\charlie\stimuli\visual\scap\load4-1.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-2.BMP,No,840
4417,scap,test,4,1,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-3.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-4.BMP,Yes,740
4417,scap,test,4,2,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-5.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-6.BMP,Yes,560
4417,scap,test,4,3,No,c:\Charlie\charlie\stimuli\visual\scap\load4-7.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-8.BMP,No,790
4417,scap,test,4,4,No,c:\Charlie\charlie\stimuli\visual\scap\load4-9.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-10.BMP,No,980
4417,scap,test,4,5,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-11.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-12.BMP,Yes,940
4417,scap,test,4,6,No,c:\Charlie\charlie\stimuli\visual\scap\load4-13.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-14.BMP,No,790
4417,scap,test,4,7,Yes,c:\Charlie\charlie\stimuli\visual\scap\load4-15.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-16.BMP,Yes,1250
4417,scap,test,4,8,No,c:\Charlie\charlie\stimuli\visual\scap\load4-17.BMP,c:\Charlie\charlie\stimuli\visual\scap\load4-18.BMP,Yes,1891
