proband_id,test_name,condition,phase,trialn,n,positions,symbols,correct,rt,responses,rt_first
4451,corsi,forward,test,17,7,"[(215, -35), (-177, -108), (-72, -76), (225, 256), (-84, -187), (116, -273), (73, 61), (-281, 252), (-277, -164), (-300, 103), (-266, -2), (-150, 200), (247, -152), (-182, 99)]",ccccccc,0,8369,"[(0, 1311), (1, 650), (2, 570), (6, 5430)]",1311
4451,corsi,sequence,practice,0,2,"[(109, -63), (-79, 30), (61, 222), (294, 67)]",cx,1,6615,"[(0, 4090), (1, 520)]",4090
4451,corsi,sequence,practice,1,2,"[(-299, 147), (263, 110), (149, -280), (69, -274)]",xc,0,3754,"[(0, 2740)]",2740
4451,corsi,sequence,practice,2,3,"[(-243, -75), (249, 194), (-245, 237), (-153, 99), (206, 105), (231, -184)]",xcc,1,5007,"[(1, 1840), (2, 140), (0, 20)]",1840
4451,corsi,sequence,practice,3,3,"[(-87, 85), (-101, -204), (52, -69), (-177, -2), (3, -150), (-71, 177)]",cxc,1,5217,"[(0, 1330), (2, 250), (1, 630)]",1330
4451,corsi,sequence,test,0,2,"[(20, 205), (-110, -74), (-260, -54), (-297, 83)]",cx,1,2014,"[(0, 1220), (1, 590)]",1220
4451,corsi,sequence,test,1,2,"[(-151, -103), (-216, 77), (85, -284), (264, 73)]",cx,1,1374,"[(0, 680), (1, 490)]",680
4451,corsi,sequence,test,2,2,"[(-132, 279), (232, 79), (272, -77), (-295, -138)]",cx,1,1784,"[(0, 790), (1, 790)]",790
4451,corsi,sequence,test,3,3,"[(296, 140), (158, 54), (178, 127), (53, 156), (-79, -19), (218, -148)]",xcx,1,3196,"[(1, 1110), (0, 1120), (2, 660)]",1110
4451,corsi,sequence,test,4,3,"[(-247, -229), (-222, -54), (-123, -98), (58, 248), (203, -6), (60, -51)]",cxx,1,3316,"[(0, 1890), (1, 690), (2, 430)]",1890
4451,corsi,sequence,test,5,3,"[(250, -55), (228, -137), (-8, -166), (75, 208), (-20, 117), (-208, -43)]",cxx,1,4026,"[(0, 2430), (1, 490), (2, 800)]",2430
4451,corsi,sequence,test,6,4,"[(103, 51), (22, -61), (141, 170), (-69, -63), (110, -274), (87, 275), (-89, 202), (-158, 72)]",cxxc,1,3479,"[(0, 1091), (3, 810), (1, 570), (2, 600)]",1091
4451,corsi,sequence,test,7,4,"[(19, -100), (78, 196), (257, -203), (-289, -160), (231, -105), (100, -75), (-160, -155), (-142, 139)]",cxcx,0,4974,"[(0, 1360), (4, 3410)]",1360
4451,corsi,sequence,test,8,4,"[(-61, -184), (-78, 24), (286, 182), (81, -121), (-252, -11), (-293, 262), (-57, 251), (255, 262)]",cxcx,1,4538,"[(0, 1580), (2, 1300), (1, 800), (3, 450)]",1580
4451,corsi,sequence,test,9,5,"[(62, -65), (-119, -104), (-212, 105), (-103, 123), (140, -11), (61, 208), (96, -144), (276, 185), (185, -257), (21, -160)]",cxxcc,1,3460,"[(0, 800), (3, 520), (4, 530), (1, 560), (2, 540)]",800
4451,corsi,sequence,test,10,5,"[(239, 79), (140, -16), (-254, -54), (253, -36), (-140, -83), (-113, -245), (-291, 101), (204, -290), (-206, 157), (48, 7)]",cxcxx,0,9307,"[(0, 1701), (2, 610), (3, 6690)]",1701
4451,corsi,sequence,test,11,5,"[(34, 233), (-51, -259), (-268, 137), (-189, -237), (168, -102), (-65, 225), (-226, -94), (-158, 103), (170, 5), (296, -263)]",xxccx,1,6280,"[(2, 1140), (3, 950), (0, 790), (1, 710), (4, 780)]",1140
4451,corsi,sequence,test,12,6,"[(-214, -130), (214, 122), (110, -96), (-255, -7), (49, 99), (72, -199), (-74, 114), (200, -290), (-285, 124), (-226, 246), (102, 222), (-6, -13)]",xccxcx,0,3192,"[(11, 3090)]",3090
4451,corsi,sequence,test,13,6,"[(-142, -158), (249, -52), (-57, 248), (-87, 4), (37, 237), (114, 170), (115, -80), (-84, 162), (-235, 238), (216, 56), (223, 239), (13, 33)]",cxcxxc,0,3817,"[(0, 390), (2, 830), (11, 911)]",390
4451,corsi,sequence,test,14,6,"[(-6, 86), (241, -210), (57, -104), (-193, 265), (125, 47), (41, 199), (-284, 236), (175, 227), (146, 133), (216, 118), (48, 290), (-183, -208)]",ccxxxc,0,5400,"[(0, 620), (1, 600), (5, 660), (2, 1730), (11, 1280)]",620
4453,corsi,simultaneous,practice,0,2,"[(-194, -114), (255, -160), (-285, 153), (-269, -186)]",cc,1,2815,"[(0, 660), (1, 140)]",660
4453,corsi,simultaneous,test,0,2,"[(153, -282), (-201, 292), (141, -30), (-130, -168)]",cc,1,1701,"[(1, 850), (0, 640)]",850
4453,corsi,simultaneous,test,1,2,"[(-134, 7), (74, -23), (117, 278), (-212, -166)]",cc,1,1381,"[(0, 470), (1, 340)]",470
4453,corsi,simultaneous,test,2,2,"[(212, -254), (-274, 53), (59, 269), (-167, -191)]",cc,1,1650,"[(1, 840), (0, 600)]",840
4453,corsi,simultaneous,test,3,3,"[(-140, 292), (-122, -187), (17, -288), (-81, -60), (244, -219), (298, 270)]",ccc,1,2057,"[(1, 580), (2, 380), (0, 570)]",580
4453,corsi,simultaneous,test,4,3,"[(19, 212), (48, -166), (-262, -116), (208, -16), (260, -189), (-244, 30)]",ccc,1,1658,"[(0, 590), (1, 390), (2, 360)]",590
4453,corsi,simultaneous,test,5,3,"[(-185, 20), (219, 240), (20, 215), (25, -167), (-250, 187), (190, 141)]",ccc,1,2067,"[(0, 560), (2, 520), (1, 320)]",560
4453,corsi,simultaneous,test,6,4,"[(-154, -51), (145, 144), (293, -244), (-6, 248), (-264, 153), (-255, -295), (-51, 122), (22, -77)]",cccc,1,2481,"[(0, 790), (3, 490), (1, 320), (2, 460)]",790
4453,corsi,simultaneous,test,7,4,"[(-139, -26), (63, 131), (-163, -273), (152, 165), (-278, 37), (-22, 30), (299, -15), (114, 22)]",cccc,1,2943,"[(2, 350), (0, 600), (1, 540), (3, 300)]",350
4453,corsi,simultaneous,test,8,4,"[(-221, -190), (-228, -260), (71, -233), (-193, -95), (-60, -228), (234, -97), (287, -4), (191, 204)]",cccc,1,2211,"[(1, 720), (0, 260), (3, 370), (2, 440)]",720
4453,corsi,simultaneous,test,9,5,"[(-87, -8), (137, 236), (41, 279), (177, 47), (-274, 74), (193, -221), (-165, -51), (115, 141), (-2, -104), (-274, -174)]",ccccc,1,2959,"[(0, 580), (3, 410), (1, 410), (2, 260), (4, 540)]",580
4453,corsi,simultaneous,test,10,5,"[(-106, 180), (83, -239), (124, -167), (248, 97), (152, 229), (-190, -248), (2, -37), (-50, -190), (-184, 13), (216, -139)]",ccccc,1,3820,"[(1, 890), (2, 200), (3, 620), (4, 320), (0, 260)]",890
4453,corsi,simultaneous,test,11,5,"[(-175, 173), (-285, -16), (-63, 233), (22, -298), (57, -156), (92, 107), (202, -232), (-252, 118), (-153, -182), (214, 123)]",ccccc,1,3419,"[(3, 450), (4, 270), (1, 460), (0, 470), (2, 250)]",450
4453,corsi,simultaneous,test,12,6,"[(-159, 105), (238, 16), (-231, 219), (39, -80), (-56, -125), (-14, -298), (73, 31), (-136, 180), (243, -71), (-46, 225), (-251, -200), (98, 240)]",cccccc,1,4095,"[(0, 790), (2, 390), (3, 700), (1, 310), (4, 460), (5, 480)]",790
4453,corsi,simultaneous,test,13,6,"[(-161, -218), (22, 270), (-152, 132), (-64, -96), (124, -224), (-255, 231), (131, -126), (275, 250), (-18, -167), (-250, 161), (-9, 41), (131, 273)]",cccccc,1,4286,"[(2, 590), (5, 720), (1, 460), (3, 460), (0, 521), (4, 380)]",590
4453,corsi,simultaneous,test,14,6,"[(172, 284), (-139, 77), (-89, -61), (-36, -191), (297, 53), (174, -254), (-37, -271), (50, -134), (298, 279), (63, 224), (-276, -128), (168, -6)]",cccccc,0,12246,"[(5, 1450), (2, 601), (1, 430), (4, 630), (0, 400), (11, 8101)]",1450
4453,corsi,simultaneous,test,15,7,"[(-231, 39), (218, -88), (-293, -156), (-224, -255), (110, 37), (-96, 182), (-99, -237), (154, -211), (169, 194), (74, 256), (14, -236), (-134, 270), (184, 55), (-92, 106)]",ccccccc,1,4210,"[(5, 940), (4, 420), (1, 400), (6, 430), (3, 270), (2, 241), (0, 500)]",940
4453,corsi,simultaneous,test,16,7,"[(-242, -57), (199, 214), (18, 34), (243, -82), (-100, 230), (-247, 69), (127, -4), (-98, -65), (143, -253), (-44, -232), (-226, -146), (46, -64), (-19, 214), (-206, -222)]",ccccccc,1,3722,"[(0, 890), (5, 240), (4, 551), (2, 470), (6, 180), (3, 260), (1, 390)]",890
4453,corsi,simultaneous,test,17,7,"[(-6, 15), (148, -42), (23, 175), (-78, -150), (217, -204), (193, 73), (-299, 173), (288, -80), (23, 285), (-139, -266), (-232, -148), (-270, -34), (-161, 235), (5, -153)]",ccccccc,1,4630,"[(6, 1020), (3, 830), (0, 470), (2, 470), (4, 480), (1, 310), (5, 310)]",1020
4453,corsi,simultaneous,test,18,8,"[(276, 207), (-59, 54), (-147, -109), (-144, 182), (75, -261), (269, -198), (78, -70), (188, 117), (-90, 274), (-281, 130), (243, 287), (218, -126), (-166, -28), (4, 215), (-144, 53), (-231, -216)]",cccccccc,0,5232,"[(2, 2201), (1, 420), (3, 500), (7, 550), (0, 270), (6, 340), (11, 210)]",2201
4453,corsi,simultaneous,test,19,8,"[(-183, 250), (-96, -290), (-239, -63), (250, -171), (70, -98), (-245, 158), (-195, 75), (168, 159), (167, -215), (-53, 19), (-151, 166), (53, 244), (-40, 119), (142, -130), (-152, -218), (-254, -159)]",cccccccc,0,10366,"[(7, 860), (4, 410), (3, 370), (1, 380), (6, 440), (5, 270), (0, 250), (13, 5551)]",860
4453,corsi,simultaneous,test,20,8,"[(-87, 168), (194, 266), (-18, -46), (-209, -258), (-31, -126), (91, -166), (212, -188), (-265, 250), (-138, -43), (-276, -41), (175, -42), (56, -29), (-236, 112), (210, -112), (130, -300), (-156, 282)]",cccccccc,0,4458,"[(7, 440), (0, 320), (1, 470), (2, 630), (4, 210), (5, 280), (13, 200)]",440
4453,corsi,forward,practice,0,2,"[(22, -157), (223, -87), (-19, 229), (-248, 280)]",cc,1,2994,"[(0, 720), (1, 260)]",720
4453,corsi,forward,test,0,2,"[(-217, -104), (-214, 227), (-54, 123), (-52, 204)]",cc,1,1251,"[(0, 570), (1, 470)]",570
4453,corsi,forward,test,1,2,"[(-243, 262), (102, 18), (-179, -182), (252, -188)]",cc,1,1532,"[(0, 750), (1, 570)]",750
4453,corsi,forward,test,2,2,"[(-130, -36), (202, -240), (247, 121), (-185, 238)]",cc,1,1191,"[(0, 470), (1, 510)]",470
4453,corsi,forward,test,3,3,"[(-203, 180), (24, -213), (199, -196), (247, 253), (-104, 87), (-182, -96)]",ccc,1,1859,"[(0, 690), (1, 480), (2, 370)]",690
4453,corsi,forward,test,4,3,"[(-259, 243), (136, 116), (-77, -137), (-45, 183), (-213, -271), (-109, -238)]",ccc,1,1977,"[(0, 720), (1, 510), (2, 430)]",720
4453,corsi,forward,test,5,3,"[(29, -275), (-243, -2), (254, 275), (-100, 168), (3, -33), (-243, -191)]",ccc,1,2047,"[(0, 740), (1, 420), (2, 570)]",740
4453,corsi,forward,test,6,4,"[(-36, -257), (-129, -94), (-128, 254), (-79, -17), (141, 297), (-131, -253), (-210, 37), (-235, -55)]",cccc,1,2513,"[(0, 740), (1, 320), (2, 540), (3, 490)]",740
4453,corsi,forward,test,7,4,"[(-218, -129), (-72, -41), (276, 285), (102, -163), (-186, 26), (-260, 138), (106, -34), (-181, 147)]",cccc,1,2603,"[(0, 640), (1, 460), (2, 680), (3, 400)]",640
4453,corsi,forward,test,8,4,"[(-83, 98), (-175, 105), (158, -199), (14, -32), (263, -80), (265, 227), (-15, -235), (261, 93)]",cccc,1,2003,"[(0, 670), (1, 230), (2, 450), (3, 230)]",670
4453,corsi,forward,test,9,5,"[(211, -69), (-16, 194), (290, -229), (-237, -80), (-168, 30), (128, -253), (-159, -226), (-28, -24), (84, -88), (208, 156)]",ccccc,1,2929,"[(0, 900), (1, 460), (2, 380), (3, 450), (4, 210)]",900
4453,corsi,forward,test,10,5,"[(43, -237), (-207, -84), (14, 201), (-56, -26), (264, -291), (235, 150), (-107, -246), (44, 120), (94, -136), (-287, 211)]",ccccc,1,3629,"[(0, 730), (1, 410), (2, 490), (3, 290), (4, 300)]",730
4453,corsi,forward,test,11,5,"[(212, -65), (-272, 196), (-190, 278), (70, -86), (60, -247), (134, -240), (-198, -287), (-159, 113), (-6, -49), (-15, -254)]",ccccc,1,2938,"[(0, 650), (1, 690), (2, 290), (3, 510), (4, 270)]",650
4453,corsi,forward,test,12,6,"[(-12, -88), (-121, -220), (246, -157), (164, -286), (-108, 79), (256, 112), (139, 142), (-296, -22), (-4, 15), (189, -79), (-179, -137), (160, 213)]",cccccc,0,2332,"[(0, 440), (1, 290), (2, 600), (4, 580)]",440
4453,corsi,forward,test,13,6,"[(298, 270), (148, 116), (186, -52), (-19, 265), (-215, 5), (254, 145), (56, 17), (-40, -213), (-169, 283), (-76, 45), (-270, -276), (-50, -57)]",cccccc,1,3666,"[(0, 900), (1, 400), (2, 230), (3, 471), (4, 620), (5, 410)]",900
4453,corsi,forward,test,14,6,"[(-69, -90), (198, 198), (-281, -94), (33, 6), (121, 202), (-167, -84), (299, 157), (-92, -210), (129, -175), (248, 28), (-146, 162), (-11, 212)]",cccccc,0,3063,"[(0, 550), (1, 450), (2, 1060), (4, 580)]",550
4453,corsi,forward,test,15,7,"[(-48, -80), (70, 194), (153, -263), (228, 58), (-265, -269), (-11, 28), (-284, -75), (-262, 17), (-180, -128), (-154, 4), (14, -213), (145, 85), (281, 194), (238, -51)]",ccccccc,1,4401,"[(0, 860), (1, 430), (2, 490), (3, 390), (4, 490), (5, 650), (6, 350)]",860
4453,corsi,forward,test,16,7,"[(-153, -173), (148, -65), (-267, -185), (-127, 166), (219, 105), (-99, -11), (-272, 2), (-183, 242), (-160, 71), (224, 227), (178, 22), (130, 137), (-61, 95), (-43, -135)]",ccccccc,0,1293,"[(0, 690), (3, 390)]",690
4453,corsi,forward,test,17,7,"[(215, -35), (-177, -108), (-72, -76), (225, 256), (-84, -187), (116, -273), (73, 61), (-281, 252), (-277, -164), (-300, 103), (-266, -2), (-150, 200), (247, -152), (-182, 99)]",ccccccc,0,2236,"[(0, 720), (1, 320), (3, 450)]",720
4453,corsi,forward,test,18,8,"[(-224, -118), (-94, -103), (-197, 233), (200, 170), (281, 266), (-229, -193), (205, -242), (187, -71), (-124, 255), (-118, 33), (253, 33), (-183, -46), (139, 252), (279, -66), (57, -225), (-56, -249)]",cccccccc,0,3304,"[(0, 691), (1, 240), (2, 810), (12, 1140)]",691
4453,corsi,forward,test,19,8,"[(274, 133), (265, -80), (-60, 99), (-213, -127), (-86, -177), (84, -201), (-200, 73), (111, 225), (11, -140), (128, 45), (-175, -265), (-165, -56), (179, -56), (218, 207), (37, 291), (290, -191)]",cccccccc,0,1086,"[(1, 980)]",980
4453,corsi,forward,test,20,8,"[(-46, 111), (-183, -98), (89, 27), (281, 273), (284, 68), (181, 136), (203, 10), (-93, -92), (-248, 241), (-253, 116), (55, -223), (28, -127), (-116, 181), (168, -300), (-105, -245), (-234, -298)]",cccccccc,0,2377,"[(0, 860), (1, 540), (3, 660)]",860
4453,corsi,sequence,practice,0,2,"[(109, -63), (-79, 30), (61, 222), (294, 67)]",cx,1,2945,"[(0, 810), (1, 120)]",810
4453,corsi,sequence,practice,1,2,"[(-299, 147), (263, 110), (149, -280), (69, -274)]",xc,1,3054,"[(1, 710), (0, 330)]",710
4453,corsi,sequence,practice,2,3,"[(-243, -75), (249, 194), (-245, 237), (-153, 99), (206, 105), (231, -184)]",xcc,1,4041,"[(1, 700), (2, 10), (0, 310)]",700
4453,corsi,sequence,practice,3,3,"[(-87, 85), (-101, -204), (52, -69), (-177, -2), (3, -150), (-71, 177)]",cxc,1,3812,"[(0, 750), (2, 20), (1, 20)]",750
4453,corsi,sequence,test,0,2,"[(20, 205), (-110, -74), (-260, -54), (-297, 83)]",cx,1,1371,"[(0, 610), (1, 300)]",610
4453,corsi,sequence,test,1,2,"[(-151, -103), (-216, 77), (85, -284), (264, 73)]",cx,1,1242,"[(0, 671), (1, 360)]",671
4453,corsi,sequence,test,2,2,"[(-132, 279), (232, 79), (272, -77), (-295, -138)]",cx,1,1561,"[(0, 740), (1, 230)]",740
4453,corsi,sequence,test,3,3,"[(296, 140), (158, 54), (178, 127), (53, 156), (-79, -19), (218, -148)]",xcx,1,1846,"[(1, 750), (0, 410), (2, 370)]",750
4453,corsi,sequence,test,4,3,"[(-247, -229), (-222, -54), (-123, -98), (58, 248), (203, -6), (60, -51)]",cxx,1,1788,"[(0, 870), (1, 320), (2, 280)]",870
4453,corsi,sequence,test,5,3,"[(250, -55), (228, -137), (-8, -166), (75, 208), (-20, 117), (-208, -43)]",cxx,1,1736,"[(0, 660), (1, 200), (2, 240)]",660
4453,corsi,sequence,test,6,4,"[(103, 51), (22, -61), (141, 170), (-69, -63), (110, -274), (87, 275), (-89, 202), (-158, 72)]",cxxc,1,2812,"[(0, 780), (3, 300), (1, 890), (2, 420)]",780
4453,corsi,sequence,test,7,4,"[(19, -100), (78, 196), (257, -203), (-289, -160), (231, -105), (100, -75), (-160, -155), (-142, 139)]",cxcx,1,2573,"[(0, 710), (2, 400), (1, 560), (3, 480)]",710
4453,corsi,sequence,test,8,4,"[(-61, -184), (-78, 24), (286, 182), (81, -121), (-252, -11), (-293, 262), (-57, 251), (255, 262)]",cxcx,1,3305,"[(0, 820), (2, 540), (1, 260), (3, 280)]",820
4453,corsi,sequence,test,9,5,"[(62, -65), (-119, -104), (-212, 105), (-103, 123), (140, -11), (61, 208), (96, -144), (276, 185), (185, -257), (21, -160)]",cxxcc,1,3149,"[(0, 740), (3, 500), (4, 360), (1, 330), (2, 390)]",740
4453,corsi,sequence,test,10,5,"[(239, 79), (140, -16), (-254, -54), (253, -36), (-140, -83), (-113, -245), (-291, 101), (204, -290), (-206, 157), (48, 7)]",cxcxx,1,2749,"[(0, 780), (2, 510), (1, 390), (3, 230), (4, 310)]",780
4453,corsi,sequence,test,11,5,"[(34, 233), (-51, -259), (-268, 137), (-189, -237), (168, -102), (-65, 225), (-226, -94), (-158, 103), (170, 5), (296, -263)]",xxccx,0,2633,"[(2, 480), (3, 590), (0, 580), (4, 560)]",480
4453,corsi,sequence,test,12,6,"[(-214, -130), (214, 122), (110, -96), (-255, -7), (49, 99), (72, -199), (-74, 114), (200, -290), (-285, 124), (-226, 246), (102, 222), (-6, -13)]",xccxcx,1,3356,"[(1, 710), (2, 310), (4, 430), (0, 520), (3, 280), (5, 470)]",710
4453,corsi,sequence,test,13,6,"[(-142, -158), (249, -52), (-57, 248), (-87, 4), (37, 237), (114, 170), (115, -80), (-84, 162), (-235, 238), (216, 56), (223, 239), (13, 33)]",cxcxxc,0,3860,"[(0, 510), (2, 500), (5, 400), (1, 380), (11, 420)]",510
4453,corsi,sequence,test,14,6,"[(-6, 86), (241, -210), (57, -104), (-193, 265), (125, 47), (41, 199), (-284, 236), (175, 227), (146, 133), (216, 118), (48, 290), (-183, -208)]",ccxxxc,1,3981,"[(0, 710), (1, 390), (5, 460), (2, 690), (3, 490), (4, 230)]",710
4453,corsi,sequence,test,15,7,"[(-20, -28), (148, -22), (94, 238), (270, -148), (201, 280), (-180, 54), (207, 148), (128, -212), (-237, 269), (134, -138), (-229, -48), (-10, -113), (-273, -129), (83, 68)]",xxcxccx,0,836,"[(0, 730)]",730
4453,corsi,sequence,test,16,7,"[(-135, 63), (293, 153), (31, -216), (127, -81), (146, 188), (-103, 194), (56, 0), (255, -160), (-241, 182), (-102, -67), (-113, 275), (164, 103), (-291, 74), (173, -173)]",xxcxccc,0,1401,"[(2, 600), (5, 590)]",600
4453,corsi,sequence,test,17,7,"[(-196, -141), (-288, 72), (-93, -82), (259, 181), (211, -296), (-106, 222), (-184, 238), (204, -109), (107, 174), (185, 247), (125, -179), (-31, -222), (190, 8), (54, -263)]",cxcxxcx,0,1667,"[(0, 660), (2, 150), (4, 540)]",660
4456,corsi,simultaneous,practice,0,2,"[(-194, -114), (255, -160), (-285, 153), (-269, -186)]",cc,0,5056,"[(0, 1030), (0, 1890)]",1030
4456,corsi,simultaneous,test,0,2,"[(153, -282), (-201, 292), (141, -30), (-130, -168)]",cc,1,3091,"[(0, 1030), (1, 1850)]",1030
4456,corsi,simultaneous,test,1,2,"[(-134, 7), (74, -23), (117, 278), (-212, -166)]",cc,1,1502,"[(0, 730), (1, 560)]",730
4456,corsi,simultaneous,test,2,2,"[(212, -254), (-274, 53), (59, 269), (-167, -191)]",cc,1,1861,"[(1, 910), (0, 740)]",910
4456,corsi,simultaneous,test,3,3,"[(-140, 292), (-122, -187), (17, -288), (-81, -60), (244, -219), (298, 270)]",ccc,1,3554,"[(2, 540), (1, 900), (0, 1020)]",540
4456,corsi,simultaneous,test,4,3,"[(19, 212), (48, -166), (-262, -116), (208, -16), (260, -189), (-244, 30)]",ccc,1,2639,"[(2, 881), (1, 550), (0, 890)]",881
4456,corsi,simultaneous,test,5,3,"[(-185, 20), (219, 240), (20, 215), (25, -167), (-250, 187), (190, 141)]",ccc,1,2548,"[(0, 690), (2, 790), (1, 750)]",690
4456,corsi,simultaneous,test,6,4,"[(-154, -51), (145, 144), (293, -244), (-6, 248), (-264, 153), (-255, -295), (-51, 122), (22, -77)]",cccc,1,3194,"[(2, 960), (1, 750), (3, 500), (0, 560)]",960
4456,corsi,simultaneous,test,7,4,"[(-139, -26), (63, 131), (-163, -273), (152, 165), (-278, 37), (-22, 30), (299, -15), (114, 22)]",cccc,1,3204,"[(2, 930), (0, 640), (1, 720), (3, 490)]",930
4456,corsi,simultaneous,test,8,4,"[(-221, -190), (-228, -260), (71, -233), (-193, -95), (-60, -228), (234, -97), (287, -4), (191, 204)]",cccc,1,2704,"[(1, 970), (0, 390), (3, 470), (2, 450)]",970
4456,corsi,simultaneous,test,9,5,"[(-87, -8), (137, 236), (41, 279), (177, 47), (-274, 74), (193, -221), (-165, -51), (115, 141), (-2, -104), (-274, -174)]",ccccc,1,3872,"[(0, 901), (4, 330), (2, 901), (1, 390), (3, 520)]",901
4456,corsi,simultaneous,test,10,5,"[(-106, 180), (83, -239), (124, -167), (248, 97), (152, 229), (-190, -248), (2, -37), (-50, -190), (-184, 13), (216, -139)]",ccccc,1,3798,"[(1, 631), (2, 290), (0, 520), (4, 640), (3, 550)]",631
4456,corsi,simultaneous,test,11,5,"[(-175, 173), (-285, -16), (-63, 233), (22, -298), (57, -156), (92, 107), (202, -232), (-252, 118), (-153, -182), (214, 123)]",ccccc,1,4071,"[(3, 950), (4, 330), (1, 850), (0, 730), (2, 680)]",950
4456,corsi,simultaneous,test,12,6,"[(-159, 105), (238, 16), (-231, 219), (39, -80), (-56, -125), (-14, -298), (73, 31), (-136, 180), (243, -71), (-46, 225), (-251, -200), (98, 240)]",cccccc,0,4439,"[(0, 950), (2, 710), (5, 850), (4, 530), (6, 870)]",950
4456,corsi,simultaneous,test,13,6,"[(-161, -218), (22, 270), (-152, 132), (-64, -96), (124, -224), (-255, 231), (131, -126), (275, 250), (-18, -167), (-250, 161), (-9, 41), (131, 273)]",cccccc,1,4168,"[(0, 800), (3, 430), (4, 630), (2, 590), (5, 450), (1, 630)]",800
4456,corsi,simultaneous,test,14,6,"[(172, 284), (-139, 77), (-89, -61), (-36, -191), (297, 53), (174, -254), (-37, -271), (50, -134), (298, 279), (63, 224), (-276, -128), (168, -6)]",cccccc,1,4127,"[(3, 760), (2, 410), (1, 460), (5, 700), (4, 570), (0, 590)]",760
4456,corsi,simultaneous,test,15,7,"[(-231, 39), (218, -88), (-293, -156), (-224, -255), (110, 37), (-96, 182), (-99, -237), (154, -211), (169, 194), (74, 256), (14, -236), (-134, 270), (184, 55), (-92, 106)]",ccccccc,1,4274,"[(1, 820), (4, 400), (5, 600), (0, 460), (2, 530), (3, 371), (6, 350)]",820
4456,corsi,simultaneous,test,16,7,"[(-242, -57), (199, 214), (18, 34), (243, -82), (-100, 230), (-247, 69), (127, -4), (-98, -65), (143, -253), (-44, -232), (-226, -146), (46, -64), (-19, 214), (-206, -222)]",ccccccc,1,4583,"[(0, 590), (5, 380), (4, 550), (2, 630), (6, 380), (3, 680), (1, 630)]",590
4456,corsi,simultaneous,test,17,7,"[(-6, 15), (148, -42), (23, 175), (-78, -150), (217, -204), (193, 73), (-299, 173), (288, -80), (23, 285), (-139, -266), (-232, -148), (-270, -34), (-161, 235), (5, -153)]",ccccccc,1,4983,"[(6, 1370), (3, 700), (0, 370), (2, 401), (5, 460), (1, 360), (4, 580)]",1370
4456,corsi,simultaneous,test,18,8,"[(276, 207), (-59, 54), (-147, -109), (-144, 182), (75, -261), (269, -198), (78, -70), (188, 117), (-90, 274), (-281, 130), (243, 287), (218, -126), (-166, -28), (4, 215), (-144, 53), (-231, -216)]",cccccccc,0,4375,"[(2, 810), (1, 620), (3, 1500), (13, 680)]",810
4456,corsi,simultaneous,test,19,8,"[(-183, 250), (-96, -290), (-239, -63), (250, -171), (70, -98), (-245, 158), (-195, 75), (168, 159), (167, -215), (-53, 19), (-151, 166), (53, 244), (-40, 119), (142, -130), (-152, -218), (-254, -159)]",cccccccc,0,4602,"[(3, 1080), (4, 360), (1, 560), (7, 850), (0, 460), (5, 240), (10, 310)]",1080
4456,corsi,simultaneous,test,20,8,"[(-87, 168), (194, 266), (-18, -46), (-209, -258), (-31, -126), (91, -166), (212, -188), (-265, 250), (-138, -43), (-276, -41), (175, -42), (56, -29), (-236, 112), (210, -112), (130, -300), (-156, 282)]",cccccccc,1,5659,"[(3, 1100), (6, 550), (5, 350), (4, 430), (2, 380), (0, 620), (7, 720), (1, 660)]",1100
4456,corsi,simultaneous,test,21,9,"[(23, -5), (265, 88), (-201, -150), (-66, 19), (-199, -225), (210, -74), (-258, 293), (52, 111), (-289, -263), (241, 234), (215, -207), (-265, 103), (20, 272), (-189, -13), (159, 72), (-114, -159), (104, 198), (-177, 61)]",ccccccccc,0,4598,"[(8, 1010), (4, 410), (2, 190), (3, 510), (0, 260), (7, 350), (5, 590), (14, 430)]",1010
4456,corsi,simultaneous,test,22,9,"[(-14, 262), (61, -121), (-220, 65), (132, 156), (184, 292), (258, 114), (33, -50), (247, 221), (261, -217), (115, 3), (-229, -103), (44, 177), (43, -256), (-197, -14), (184, -215), (-132, -145), (-291, 134), (-99, 265)]",ccccccccc,0,6743,"[(6, 650), (1, 300), (8, 440), (2, 620), (4, 740), (7, 290), (5, 300), (3, 900), (9, 1550)]",650
4456,corsi,simultaneous,test,23,9,"[(-69, -172), (-116, 277), (-210, 136), (163, -293), (-205, 59), (298, 150), (259, -106), (-106, -269), (46, 121), (34, 42), (-35, 293), (139, 264), (-287, 243), (97, -167), (-63, 159), (-96, -89), (279, 283), (206, -222)]",ccccccccc,0,3025,"[(4, 880), (2, 250), (1, 410), (9, 380)]",880
4456,corsi,forward,practice,0,2,"[(22, -157), (223, -87), (-19, 229), (-248, 280)]",cc,1,3296,"[(0, 861), (1, 420)]",861
4456,corsi,forward,test,0,2,"[(-217, -104), (-214, 227), (-54, 123), (-52, 204)]",cc,1,1662,"[(0, 630), (1, 820)]",630
4456,corsi,forward,test,1,2,"[(-243, 262), (102, 18), (-179, -182), (252, -188)]",cc,1,2161,"[(0, 1000), (1, 950)]",1000
4456,corsi,forward,test,2,2,"[(-130, -36), (202, -240), (247, 121), (-185, 238)]",cc,1,2002,"[(0, 950), (1, 840)]",950
4456,corsi,forward,test,3,3,"[(-203, 180), (24, -213), (199, -196), (247, 253), (-104, 87), (-182, -96)]",ccc,1,2698,"[(0, 1110), (1, 670), (2, 600)]",1110
