proband_id,test_name,phase,trialn,cong,f,ans,rsp,rt
4397,stroop,test,7,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\28-Incongruent.png,Left,Left,750
4397,stroop,test,8,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\31-Congruent.png,Left,Left,780
4397,stroop,test,9,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\10-Congruent.png,Right,Right,660
4397,stroop,test,10,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\10-Incongruent.png,Left,Left,740
4397,stroop,test,11,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\24-Incongruent.png,Left,Left,820
4397,stroop,test,12,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\34-Congruent.png,Left,Left,690
4397,stroop,test,13,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\38-Congruent.png,Left,Left,690
4397,stroop,test,14,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\42-Congruent.png,Left,Left,721
4397,stroop,test,15,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\17-Congruent.png,Right,Right,690
4397,stroop,test,16,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\42-Incongruent.png,Right,Right,790
4397,stroop,test,17,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\36-Incongruent.png,Right,Right,830
4397,stroop,test,18,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\43-Incongruent.png,Right,Right,1280
4397,stroop,test,19,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\49-Congruent.png,Left,Left,870
4397,stroop,test,20,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\43-Congruent.png,Left,Left,1340
4397,stroop,test,21,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\15-Incongruent.png,Left,Left,980
4397,stroop,test,22,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\35-Incongruent.png,Right,Right,1030
4397,stroop,test,23,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\44-Incongruent.png,Right,Right,850
4397,stroop,test,24,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\47-Incongruent.png,Right,Right,800
4397,stroop,test,25,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\40-Incongruent.png,Right,Right,800
4397,stroop,test,26,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\25-Incongruent.png,Left,Left,760
4397,stroop,test,27,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\27-Incongruent.png,Left,Left,710
4397,stroop,test,28,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\56-Incongruent.png,Right,Right,780
4397,stroop,test,29,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\2-Congruent.png,Right,Right,760
4397,stroop,test,30,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\17-Incongruent.png,Left,Left,700
4397,stroop,test,31,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\12-Congruent.png,Right,Right,1081
4397,stroop,test,32,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\12-Incongruent.png,Left,Left,850
4397,stroop,test,33,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\26-Incongruent.png,Left,Left,790
4397,stroop,test,34,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\19-Congruent.png,Right,Right,680
4397,stroop,test,35,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\23-Congruent.png,Right,Right,1200
4397,stroop,test,36,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\35-Congruent.png,Left,Left,980
4397,stroop,test,37,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\46-Congruent.png,Left,Left,730
4397,stroop,test,38,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\8-Incongruent.png,Left,Left,850
4397,stroop,test,39,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\29-Congruent.png,Left,Left,780
4397,stroop,test,40,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\14-Congruent.png,Right,Right,780
4397,stroop,test,41,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\33-Congruent.png,Left,Left,730
4397,stroop,test,42,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\13-Incongruent.png,Left,Left,800
4397,stroop,test,43,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\55-Incongruent.png,Right,Right,1480
4397,stroop,test,44,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\54-Congruent.png,Left,Left,740
4397,stroop,test,45,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\8-Congruent.png,Right,Right,850
4397,stroop,test,46,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\13-Congruent.png,Right,Right,840
4397,stroop,test,47,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\40-Congruent.png,Left,Left,1090
4397,stroop,test,48,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\9-Incongruent.png,Left,Left,921
4397,stroop,test,49,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\50-Congruent.png,Left,Left,880
4397,stroop,test,50,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\5-Congruent.png,Right,Right,1510
4397,stroop,test,51,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\5-Incongruent.png,Left,Left,830
4397,stroop,test,52,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\53-Incongruent.png,Right,Right,1160
4397,stroop,test,53,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\1-Incongruent.png,Left,Left,690
4397,stroop,test,54,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\28-Congruent.png,Right,Right,1210
4397,stroop,test,55,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\34-Incongruent.png,Right,Right,850
4397,stroop,test,56,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\20-Incongruent.png,Left,Left,810
4397,stroop,test,57,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\38-Incongruent.png,Right,Right,880
4397,stroop,test,58,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\32-Incongruent.png,Right,Right,780
4397,stroop,test,59,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\9-Congruent.png,Right,Right,770
4397,stroop,test,60,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\55-Congruent.png,Left,Left,1610
4397,stroop,test,61,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\33-Incongruent.png,Right,Right,1150
4397,stroop,test,62,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\49-Incongruent.png,Right,Right,1100
4397,stroop,test,63,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\4-Congruent.png,Right,Right,951
4397,stroop,test,64,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\6-Congruent.png,Right,Right,700
4397,stroop,test,65,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\48-Congruent.png,Left,Left,670
4397,stroop,test,66,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\52-Congruent.png,Left,Left,850
4397,stroop,test,67,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\51-Congruent.png,Left,Left,770
4397,stroop,test,68,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\16-Congruent.png,Right,Right,810
4397,stroop,test,69,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\24-Congruent.png,Right,Right,700
4397,stroop,test,70,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\41-Incongruent.png,Right,Right,740
4397,stroop,test,71,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\48-Incongruent.png,Right,Right,810
4397,stroop,test,72,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\4-Incongruent.png,Left,Left,700
4397,stroop,test,73,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\54-Incongruent.png,Right,Left,740
4397,stroop,test,74,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\39-Incongruent.png,Right,Right,650
4397,stroop,test,75,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\56-Congruent.png,Left,Left,700
4397,stroop,test,76,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\46-Incongruent.png,Right,Right,720
4397,stroop,test,77,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\22-Congruent.png,Right,Right,1000
4397,stroop,test,78,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\21-Incongruent.png,Left,Left,1270
4397,stroop,test,79,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\37-Incongruent.png,Right,Right,750
4397,stroop,test,80,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\2-Incongruent.png,Left,Left,730
4397,stroop,test,81,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\21-Congruent.png,Right,Right,860
4397,stroop,test,82,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\7-Incongruent.png,Left,Left,801
4397,stroop,test,83,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\20-Congruent.png,Right,Right,790
4397,stroop,test,84,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\15-Congruent.png,Right,Right,750
4397,stroop,test,85,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\26-Congruent.png,Right,Right,730
4397,stroop,test,86,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\16-Incongruent.png,Left,Left,790
4397,stroop,test,87,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\50-Incongruent.png,Right,Right,790
4397,stroop,test,88,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\41-Congruent.png,Left,Left,850
4397,stroop,test,89,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\25-Congruent.png,Right,Right,930
4397,stroop,test,90,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\27-Congruent.png,Right,Right,750
4397,stroop,test,91,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\18-Incongruent.png,Left,Left,680
4397,stroop,test,92,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\30-Incongruent.png,Right,Right,770
4397,stroop,test,93,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\44-Congruent.png,Left,Left,780
4397,stroop,test,94,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\37-Congruent.png,Left,Left,890
4397,stroop,test,95,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\11-Incongruent.png,Left,Left,790
4397,stroop,test,96,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\29-Incongruent.png,Right,Left,780
4397,stroop,test,97,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\3-Incongruent.png,Left,Left,700
4397,stroop,test,98,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\1-Congruent.png,Right,Right,610
4397,stroop,test,99,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\52-Incongruent.png,Right,Right,640
4397,stroop,test,100,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\14-Incongruent.png,Left,Left,540
4397,stroop,test,101,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\47-Congruent.png,Left,Left,771
4397,stroop,test,102,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\19-Incongruent.png,Left,Left,840
4397,stroop,test,103,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\11-Congruent.png,Right,Right,570
4397,stroop,test,104,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\22-Incongruent.png,Left,Right,830
4397,stroop,test,105,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\7-Congruent.png,Right,Right,780
4397,stroop,test,106,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\53-Congruent.png,Left,Left,720
4397,stroop,test,107,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\32-Congruent.png,Left,Left,681
4397,stroop,test,108,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\45-Incongruent.png,Right,Left,1030
4397,stroop,test,109,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\36-Congruent.png,Left,Left,870
4397,stroop,test,110,Incongruent,c:\Charlie\charlie\stimuli\visual\stroop\51-Incongruent.png,Right,Right,850
4397,stroop,test,111,Congruent,c:\Charlie\charlie\stimuli\visual\stroop\18-Congruent.png,Right,Right,960
4399,stroop,practice,0,n/a,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\prac_1.png,Right,Right,1500
4399,stroop,practice,1,n/a,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\prac_2.png,Left,Left,1900
4399,stroop,practice,2,n/a,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\prac_3.png,Right,Right,1340
4399,stroop,practice,3,n/a,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\prac_4.png,Right,Right,1110
4399,stroop,test,0,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\6-Incongruent.png,Left,Left,1340
4399,stroop,test,1,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\30-Congruent.png,Left,Left,930
4399,stroop,test,2,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\3-Congruent.png,Right,Right,1600
4399,stroop,test,3,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\23-Incongruent.png,Left,Left,1020
4399,stroop,test,4,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\39-Congruent.png,Left,Left,1340
4399,stroop,test,5,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\45-Congruent.png,Left,Left,1130
4399,stroop,test,6,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\31-Incongruent.png,Right,Right,890
4399,stroop,test,7,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\28-Incongruent.png,Left,Left,990
4399,stroop,test,8,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\31-Congruent.png,Left,Left,901
4399,stroop,test,9,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\10-Congruent.png,Right,Right,630
4399,stroop,test,10,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\10-Incongruent.png,Left,Left,730
4399,stroop,test,11,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\24-Incongruent.png,Left,Left,790
4399,stroop,test,12,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\34-Congruent.png,Left,Left,810
4399,stroop,test,13,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\38-Congruent.png,Left,Left,1020
4399,stroop,test,14,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\42-Congruent.png,Left,Left,1550
4399,stroop,test,15,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\17-Congruent.png,Right,Right,700
4399,stroop,test,16,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\42-Incongruent.png,Right,Right,1010
4399,stroop,test,17,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\36-Incongruent.png,Right,Right,1010
4399,stroop,test,18,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\43-Incongruent.png,Right,Right,1040
4399,stroop,test,19,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\49-Congruent.png,Left,Left,880
4399,stroop,test,20,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\43-Congruent.png,Left,Left,770
4399,stroop,test,21,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\15-Incongruent.png,Left,Left,720
4399,stroop,test,22,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\35-Incongruent.png,Right,Right,640
4399,stroop,test,23,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\44-Incongruent.png,Right,Right,1080
4399,stroop,test,24,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\47-Incongruent.png,Right,Right,770
4399,stroop,test,25,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\40-Incongruent.png,Right,Right,931
4399,stroop,test,26,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\25-Incongruent.png,Left,Left,701
4399,stroop,test,27,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\27-Incongruent.png,Left,Left,760
4399,stroop,test,28,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\56-Incongruent.png,Right,Right,710
4399,stroop,test,29,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\2-Congruent.png,Right,Right,700
4399,stroop,test,30,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\17-Incongruent.png,Left,Left,610
4399,stroop,test,31,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\12-Congruent.png,Right,Right,600
4399,stroop,test,32,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\12-Incongruent.png,Left,Left,630
4399,stroop,test,33,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\26-Incongruent.png,Left,Left,750
4399,stroop,test,34,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\19-Congruent.png,Right,Right,580
4399,stroop,test,35,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\23-Congruent.png,Right,Right,860
4399,stroop,test,36,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\35-Congruent.png,Left,Left,680
4399,stroop,test,37,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\46-Congruent.png,Left,Left,870
4399,stroop,test,38,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\8-Incongruent.png,Left,Left,1270
4399,stroop,test,39,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\29-Congruent.png,Left,Left,800
4399,stroop,test,40,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\14-Congruent.png,Right,Right,570
4399,stroop,test,41,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\33-Congruent.png,Left,Left,670
4399,stroop,test,42,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\13-Incongruent.png,Left,Left,880
4399,stroop,test,43,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\55-Incongruent.png,Right,Right,840
4399,stroop,test,44,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\54-Congruent.png,Left,Left,701
4399,stroop,test,45,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\8-Congruent.png,Right,Right,800
4399,stroop,test,46,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\13-Congruent.png,Right,Right,860
4399,stroop,test,47,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\40-Congruent.png,Left,Left,680
4399,stroop,test,48,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\9-Incongruent.png,Left,Left,840
4399,stroop,test,49,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\50-Congruent.png,Left,Left,800
4399,stroop,test,50,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\5-Congruent.png,Right,Right,960
4399,stroop,test,51,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\5-Incongruent.png,Left,Left,860
4399,stroop,test,52,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\53-Incongruent.png,Right,Right,710
4399,stroop,test,53,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\1-Incongruent.png,Left,Left,550
4399,stroop,test,54,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\28-Congruent.png,Right,Right,600
4399,stroop,test,55,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\34-Incongruent.png,Right,Right,940
4399,stroop,test,56,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\20-Incongruent.png,Left,Left,740
4399,stroop,test,57,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\38-Incongruent.png,Right,Right,820
4399,stroop,test,58,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\32-Incongruent.png,Right,Right,860
4399,stroop,test,59,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\9-Congruent.png,Right,Right,650
4399,stroop,test,60,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\55-Congruent.png,Left,Left,950
4399,stroop,test,61,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\33-Incongruent.png,Right,Right,750
4399,stroop,test,62,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\49-Incongruent.png,Right,Right,790
4399,stroop,test,63,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\4-Congruent.png,Right,Right,1111
4399,stroop,test,64,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\6-Congruent.png,Right,Right,2440
4399,stroop,test,65,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\48-Congruent.png,Left,Left,4090
4399,stroop,test,66,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\52-Congruent.png,Left,Left,700
4399,stroop,test,67,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\51-Congruent.png,Left,Left,900
4399,stroop,test,68,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\16-Congruent.png,Right,Right,840
4399,stroop,test,69,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\24-Congruent.png,Right,Right,680
4399,stroop,test,70,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\41-Incongruent.png,Right,Right,750
4399,stroop,test,71,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\48-Incongruent.png,Right,Right,720
4399,stroop,test,72,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\4-Incongruent.png,Left,Left,1070
4399,stroop,test,73,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\54-Incongruent.png,Right,Right,940
4399,stroop,test,74,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\39-Incongruent.png,Right,Right,1010
4399,stroop,test,75,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\56-Congruent.png,Left,Left,3171
4399,stroop,test,76,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\46-Incongruent.png,Right,Right,1000
4399,stroop,test,77,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\22-Congruent.png,Right,Right,3390
4399,stroop,test,78,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\21-Incongruent.png,Left,Left,1250
4399,stroop,test,79,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\37-Incongruent.png,Right,Right,890
4399,stroop,test,80,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\2-Incongruent.png,Left,Left,1190
4399,stroop,test,81,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\21-Congruent.png,Right,Right,630
4399,stroop,test,82,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\7-Incongruent.png,Left,Left,760
4399,stroop,test,83,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\20-Congruent.png,Right,Right,770
4399,stroop,test,84,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\15-Congruent.png,Right,Right,680
4399,stroop,test,85,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\26-Congruent.png,Right,Right,580
4399,stroop,test,86,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\16-Incongruent.png,Left,Left,720
4399,stroop,test,87,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\50-Incongruent.png,Right,Right,720
4399,stroop,test,88,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\41-Congruent.png,Left,Left,550
4399,stroop,test,89,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\25-Congruent.png,Right,Right,600
4399,stroop,test,90,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\27-Congruent.png,Right,Right,590
4399,stroop,test,91,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\18-Incongruent.png,Left,Left,650
4399,stroop,test,92,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\30-Incongruent.png,Right,Right,650
4399,stroop,test,93,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\44-Congruent.png,Left,Left,570
4399,stroop,test,94,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\37-Congruent.png,Left,Left,980
4399,stroop,test,95,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\11-Incongruent.png,Left,Left,1120
4399,stroop,test,96,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\29-Incongruent.png,Right,Right,670
4399,stroop,test,97,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\3-Incongruent.png,Left,Left,820
4399,stroop,test,98,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\1-Congruent.png,Right,Right,1110
4399,stroop,test,99,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\52-Incongruent.png,Right,Right,1400
4399,stroop,test,100,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\14-Incongruent.png,Left,Left,700
4399,stroop,test,101,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\47-Congruent.png,Left,Left,650
4399,stroop,test,102,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\19-Incongruent.png,Left,Left,640
4399,stroop,test,103,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\11-Congruent.png,Right,Right,540
4399,stroop,test,104,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\22-Incongruent.png,Left,Left,600
4399,stroop,test,105,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\7-Congruent.png,Right,Right,3371
4399,stroop,test,106,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\53-Congruent.png,Left,Left,910
4399,stroop,test,107,Congruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\32-Congruent.png,Left,Left,700
4399,stroop,test,108,Incongruent,C:\Users\jbarrett\Charlie-master\charlie\stimuli\visual\stroop\45-Incongruent.png,Right,Right,870
