proband_id,test_name,phase,trialn,matrix,array,ans,rsp,rt
4403,matrix_reasoning,test,4,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,2,3860
4403,matrix_reasoning,test,5,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,0,4332
4403,matrix_reasoning,test,6,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,4081
4403,matrix_reasoning,test,7,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,4556
4403,matrix_reasoning,test,8,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,4470
4403,matrix_reasoning,test,9,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,2,5084
4403,matrix_reasoning,test,10,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,1,2988
4403,matrix_reasoning,test,11,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,4890
4403,matrix_reasoning,test,12,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,4,4088
4403,matrix_reasoning,test,13,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M014.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M014a.png,0,2,4413
4404,matrix_reasoning,practice,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,3462
4404,matrix_reasoning,test,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,1287
4404,matrix_reasoning,test,1,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,2992
4404,matrix_reasoning,test,2,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,2562
4404,matrix_reasoning,test,3,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,3,2428
4404,matrix_reasoning,test,4,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,2,2212
4404,matrix_reasoning,test,5,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,0,2801
4404,matrix_reasoning,test,6,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,3352
4404,matrix_reasoning,test,7,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,2440
4404,matrix_reasoning,test,8,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,4349
4404,matrix_reasoning,test,9,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,4,4606
4404,matrix_reasoning,test,10,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,4,3704
4404,matrix_reasoning,test,11,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,2800
4404,matrix_reasoning,test,12,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,2,5604
4404,matrix_reasoning,test,13,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014a.png,0,0,2488
4404,matrix_reasoning,test,14,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015a.png,1,1,3825
4404,matrix_reasoning,test,15,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016a.png,3,3,12471
4404,matrix_reasoning,test,16,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017a.png,2,4,4535
4404,matrix_reasoning,test,17,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018a.png,0,0,5336
4404,matrix_reasoning,test,18,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019a.png,0,0,10519
4404,matrix_reasoning,test,19,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020a.png,3,3,9046
4404,matrix_reasoning,test,20,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021a.png,4,0,4015
4404,matrix_reasoning,test,21,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M022.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M022a.png,4,4,10080
4404,matrix_reasoning,test,22,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M023.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M023a.png,1,1,12811
4404,matrix_reasoning,test,23,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M024.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M024a.png,1,3,13013
4404,matrix_reasoning,test,24,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M025.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M025a.png,0,0,12304
4404,matrix_reasoning,test,25,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M026.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M026a.png,4,0,10541
4404,matrix_reasoning,test,26,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M027.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M027a.png,3,3,15869
4404,matrix_reasoning,test,27,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M028.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M028a.png,2,0,8784
4404,matrix_reasoning,test,28,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M029.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M029a.png,2,2,26809
4404,matrix_reasoning,test,29,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M030.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M030a.png,3,2,21815
4404,matrix_reasoning,test,30,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M031.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M031a.png,0,3,24880
4404,matrix_reasoning,test,31,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M032.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M032a.png,3,2,10764
4409,matrix_reasoning,practice,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,5598
4409,matrix_reasoning,test,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,3273
4409,matrix_reasoning,test,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,6804
4409,matrix_reasoning,test,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,4442
4409,matrix_reasoning,test,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,3,5377
4409,matrix_reasoning,test,4,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,2,5805
4409,matrix_reasoning,test,5,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,0,8705
4409,matrix_reasoning,test,6,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,12537
4409,matrix_reasoning,test,7,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,5731
4409,matrix_reasoning,test,8,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,9509
4409,matrix_reasoning,test,9,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,4,33801
4409,matrix_reasoning,test,10,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,4,9911
4409,matrix_reasoning,test,11,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,8618
4409,matrix_reasoning,test,12,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,2,23502
4409,matrix_reasoning,test,13,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M014.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M014a.png,0,0,15214
4409,matrix_reasoning,test,14,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M015.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M015a.png,1,1,16363
4409,matrix_reasoning,test,15,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M016.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M016a.png,3,3,20236
4409,matrix_reasoning,test,16,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M017.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M017a.png,2,4,24394
4409,matrix_reasoning,test,17,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M018.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M018a.png,0,0,15858
4409,matrix_reasoning,test,18,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M019.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M019a.png,0,4,28984
4409,matrix_reasoning,test,19,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M020.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M020a.png,3,3,24493
4409,matrix_reasoning,test,20,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M021.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M021a.png,4,4,29415
4409,matrix_reasoning,test,21,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M022.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M022a.png,4,4,21030
4409,matrix_reasoning,test,22,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M023.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M023a.png,1,2,17233
4409,matrix_reasoning,test,23,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M024.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M024a.png,1,1,45468
4409,matrix_reasoning,test,24,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M025.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M025a.png,0,4,28108
4409,matrix_reasoning,test,25,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M026.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M026a.png,4,3,22974
4409,matrix_reasoning,test,26,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M027.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M027a.png,3,4,34819
4410,matrix_reasoning,practice,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,3067
4410,matrix_reasoning,test,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,1585
4410,matrix_reasoning,test,1,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,3068
4410,matrix_reasoning,test,2,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,2578
4410,matrix_reasoning,test,3,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,3,2427
4410,matrix_reasoning,test,4,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,2,3957
4410,matrix_reasoning,test,5,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,0,3421
4410,matrix_reasoning,test,6,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,4890
4410,matrix_reasoning,test,7,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,3984
4410,matrix_reasoning,test,8,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,6678
4410,matrix_reasoning,test,9,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,4,13740
4410,matrix_reasoning,test,10,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,4,4792
4410,matrix_reasoning,test,11,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,3914
4410,matrix_reasoning,test,12,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,2,4930
4410,matrix_reasoning,test,13,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014a.png,0,0,4807
4410,matrix_reasoning,test,14,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015a.png,1,1,7487
4410,matrix_reasoning,test,15,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016a.png,3,3,8178
4410,matrix_reasoning,test,16,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017a.png,2,2,8082
4410,matrix_reasoning,test,17,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018a.png,0,0,8329
4410,matrix_reasoning,test,18,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019a.png,0,2,9383
4410,matrix_reasoning,test,19,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020a.png,3,4,13511
4410,matrix_reasoning,test,20,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021a.png,4,0,7847
4410,matrix_reasoning,test,21,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M022.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M022a.png,4,2,2875
4411,matrix_reasoning,practice,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,4131
4411,matrix_reasoning,test,0,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,2214
4411,matrix_reasoning,test,1,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,3942
4411,matrix_reasoning,test,2,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,5669
4411,matrix_reasoning,test,3,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,3,3146
4411,matrix_reasoning,test,4,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,2,5788
4411,matrix_reasoning,test,5,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,0,3427
4411,matrix_reasoning,test,6,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,3784
4411,matrix_reasoning,test,7,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,3177
4411,matrix_reasoning,test,8,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,8404
4411,matrix_reasoning,test,9,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,4,9633
4411,matrix_reasoning,test,10,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,4,5041
4411,matrix_reasoning,test,11,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,5455
4411,matrix_reasoning,test,12,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M013a.png,2,2,5794
4411,matrix_reasoning,test,13,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M014a.png,0,0,6287
4411,matrix_reasoning,test,14,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M015a.png,1,1,5112
4411,matrix_reasoning,test,15,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M016a.png,3,3,5218
4411,matrix_reasoning,test,16,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M017a.png,2,2,12167
4411,matrix_reasoning,test,17,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M018a.png,0,0,6495
4411,matrix_reasoning,test,18,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M019a.png,0,0,11319
4411,matrix_reasoning,test,19,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M020a.png,3,3,27687
4411,matrix_reasoning,test,20,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M021a.png,4,4,6872
4411,matrix_reasoning,test,21,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M022.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M022a.png,4,4,6645
4411,matrix_reasoning,test,22,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M023.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M023a.png,1,1,32240
4411,matrix_reasoning,test,23,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M024.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M024a.png,1,1,8845
4411,matrix_reasoning,test,24,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M025.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M025a.png,0,0,17662
4411,matrix_reasoning,test,25,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M026.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M026a.png,4,4,25873
4411,matrix_reasoning,test,26,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M027.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M027a.png,3,3,38423
4411,matrix_reasoning,test,27,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M028.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M028a.png,2,2,37796
4411,matrix_reasoning,test,28,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M029.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M029a.png,2,4,27689
4411,matrix_reasoning,test,29,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M030.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M030a.png,3,0,24138
4411,matrix_reasoning,test,30,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M031.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M031a.png,0,4,35087
4411,matrix_reasoning,test,31,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M032.png,c:\Charlie\charlie\stimuli\visual\matrix_reasoning\M032a.png,3,2,19827
4412,matrix_reasoning,practice,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MA.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\prac_MAa.png,1,1,5097
4412,matrix_reasoning,test,0,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M001.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M001a.png,1,1,1695
4412,matrix_reasoning,test,1,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M002.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M002a.png,3,3,2416
4412,matrix_reasoning,test,2,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M003.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M003a.png,1,1,3153
4412,matrix_reasoning,test,3,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M004.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M004a.png,3,1,1305
4412,matrix_reasoning,test,4,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M005.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M005a.png,2,0,3672
4412,matrix_reasoning,test,5,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M006.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M006a.png,0,3,2285
4412,matrix_reasoning,test,6,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M007.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M007a.png,0,0,3625
4412,matrix_reasoning,test,7,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M008.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M008a.png,2,2,2313
4412,matrix_reasoning,test,8,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M009.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M009a.png,4,4,4591
4412,matrix_reasoning,test,9,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M010.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M010a.png,4,4,4102
4412,matrix_reasoning,test,10,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M011.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M011a.png,4,0,2544
4412,matrix_reasoning,test,11,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M012.png,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\matrix_reasoning\M012a.png,1,1,2779
