,proband_id,test_name,trialn,sex,emotion,salience,f,rsp,rt
35,4375,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,1351
36,4375,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1800
37,4375,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,2420
38,4375,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1410
39,4375,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,2490
0,4376,emotion_recognition,0,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,2280
1,4376,emotion_recognition,1,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Afraid,3311
2,4376,emotion_recognition,2,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,2580
3,4376,emotion_recognition,3,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,2760
4,4376,emotion_recognition,4,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,2930
5,4376,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,2080
6,4376,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,3430
7,4376,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1791
8,4376,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,2330
9,4376,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Afraid,3090
10,4376,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1860
11,4376,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,1490
12,4376,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1480
13,4376,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,1850
14,4376,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,5111
15,4376,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,2710
16,4376,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,2170
17,4376,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,2170
18,4376,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1780
19,4376,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1530
20,4376,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1830
21,4376,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1130
22,4376,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Neutral,3291
23,4376,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Neutral,2570
24,4376,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,1950
25,4376,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,870
26,4376,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,4220
27,4376,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1930
28,4376,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,2291
29,4376,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,2080
30,4376,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,2080
31,4376,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,2060
32,4376,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,2170
33,4376,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,1960
34,4376,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,2210
35,4376,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,2250
36,4376,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1650
37,4376,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,2230
38,4376,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1850
39,4376,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,3860
0,4377,emotion_recognition,0,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,2120
1,4377,emotion_recognition,1,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Afraid,3700
2,4377,emotion_recognition,2,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1580
3,4377,emotion_recognition,3,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,3990
4,4377,emotion_recognition,4,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1210
5,4377,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,1730
6,4377,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,1591
7,4377,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,1630
8,4377,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1900
9,4377,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,3860
10,4377,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,2050
11,4377,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,2440
12,4377,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1660
13,4377,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,2530
14,4377,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,1621
15,4377,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,1290
16,4377,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,1610
17,4377,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Sad,1610
18,4377,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,2620
19,4377,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Angry,2820
20,4377,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1470
21,4377,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1910
22,4377,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,1460
23,4377,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Angry,2221
24,4377,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,2990
25,4377,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Angry,4930
26,4377,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,3210
27,4377,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1850
28,4377,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Afraid,4791
29,4377,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1140
30,4377,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1800
31,4377,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1470
32,4377,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,2350
33,4377,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,2180
34,4377,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1840
35,4377,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,2491
36,4377,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Angry,1821
37,4377,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,2320
38,4377,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Angry,2900
39,4377,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,5150
0,4378,emotion_recognition,0,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,1800
1,4378,emotion_recognition,1,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Neutral,3581
2,4378,emotion_recognition,2,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1600
3,4378,emotion_recognition,3,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Angry,2710
4,4378,emotion_recognition,4,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1540
5,4378,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Afraid,2940
6,4378,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,1670
7,4378,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,4550
8,4378,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1781
9,4378,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,3110
10,4378,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1340
11,4378,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,2910
12,4378,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,2900
13,4378,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,1670
14,4378,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Neutral,6701
15,4378,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,2260
16,4378,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,1660
17,4378,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Neutral,3450
18,4378,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,2070
19,4378,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,2070
20,4378,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,2051
21,4378,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,2170
22,4378,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Neutral,3030
23,4378,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Angry,2520
24,4378,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,3020
25,4378,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1830
26,4378,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,3761
27,4378,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1650
28,4378,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Neutral,3280
29,4378,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,2520
30,4378,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,2370
31,4378,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1640
32,4378,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,3040
33,4378,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,1020
34,4378,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1831
35,4378,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,2520
36,4378,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1440
37,4378,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Neutral,4010
38,4378,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,3050
39,4378,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Sad,2880
0,4379,emotion_recognition,0,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,2070
1,4379,emotion_recognition,1,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Afraid,3710
2,4379,emotion_recognition,2,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,1460
3,4379,emotion_recognition,3,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Neutral,2180
4,4379,emotion_recognition,4,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,1291
5,4379,emotion_recognition,5,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,3250
6,4379,emotion_recognition,6,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Neutral,1460
7,4379,emotion_recognition,7,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Sad,2200
8,4379,emotion_recognition,8,Male,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Happy,1080
9,4379,emotion_recognition,9,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Angry,1200
10,4379,emotion_recognition,10,Female,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,1160
11,4379,emotion_recognition,11,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,1680
12,4379,emotion_recognition,12,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,2050
13,4379,emotion_recognition,13,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,1711
14,4379,emotion_recognition,14,Female,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,1930
15,4379,emotion_recognition,15,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,1540
16,4379,emotion_recognition,16,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,1350
17,4379,emotion_recognition,17,Male,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Neutral,3080
18,4379,emotion_recognition,18,Female,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,5680
19,4379,emotion_recognition,19,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Neutral,1680
20,4379,emotion_recognition,20,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1551
21,4379,emotion_recognition,21,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1240
22,4379,emotion_recognition,22,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,2820
23,4379,emotion_recognition,23,Female,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Neutral,3490
24,4379,emotion_recognition,24,Male,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,1420
25,4379,emotion_recognition,25,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Neutral,1210
26,4379,emotion_recognition,26,Male,Angry,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Neutral,4170
27,4379,emotion_recognition,27,Male,Happy,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,1290
28,4379,emotion_recognition,28,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Neutral,2221
29,4379,emotion_recognition,29,Male,Angry,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,1440
30,4379,emotion_recognition,30,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_13.png,Neutral,1860
31,4379,emotion_recognition,31,Female,Happy,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_127.png,Happy,1270
32,4379,emotion_recognition,32,Female,Sad,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_210.png,Sad,1160
33,4379,emotion_recognition,33,Female,Sad,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_47.png,Sad,3590
34,4379,emotion_recognition,34,Male,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MN_21.png,Neutral,1490
35,4379,emotion_recognition,35,Female,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_29.png,Afraid,3000
36,4379,emotion_recognition,36,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_228.png,Neutral,1461
37,4379,emotion_recognition,37,Male,Afraid,Strong,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_132.png,Afraid,4200
38,4379,emotion_recognition,38,Female,Neutral,N/A,c:\Charlie\charlie\stimuli\visual\emotion_recognition\FN_204.png,Neutral,1360
39,4379,emotion_recognition,39,Male,Afraid,Weak,c:\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_137.png,Afraid,4580
0,4380,emotion_recognition,0,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_152.png,Happy,8711
1,4380,emotion_recognition,1,Female,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFZ_236.png,Afraid,5520
2,4380,emotion_recognition,2,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_216.png,Happy,3490
3,4380,emotion_recognition,3,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_39.png,Angry,3500
4,4380,emotion_recognition,4,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_140.png,Happy,2221
5,4380,emotion_recognition,5,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_54.png,Sad,5760
6,4380,emotion_recognition,6,Female,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FN_30.png,Angry,2700
7,4380,emotion_recognition,7,Female,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSZ_219.png,Afraid,3550
8,4380,emotion_recognition,8,Male,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHX_104.png,Angry,3751
9,4380,emotion_recognition,9,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_45.png,Afraid,3080
10,4380,emotion_recognition,10,Female,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHZ_131.png,Happy,3360
11,4380,emotion_recognition,11,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_111.png,Neutral,2960
12,4380,emotion_recognition,12,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_32.png,Angry,1790
13,4380,emotion_recognition,13,Female,Happy,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FHX_220.png,Happy,2900
14,4380,emotion_recognition,14,Female,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FFX_130.png,Afraid,3211
15,4380,emotion_recognition,15,Female,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FSX_20.png,Sad,6530
16,4380,emotion_recognition,16,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_108.png,Sad,2950
17,4380,emotion_recognition,17,Male,Sad,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSX_147.png,Angry,2440
18,4380,emotion_recognition,18,Female,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAZ_129.png,Angry,1400
19,4380,emotion_recognition,19,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_123.png,Angry,2030
20,4380,emotion_recognition,20,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_126.png,Sad,1821
21,4380,emotion_recognition,21,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_128.png,Angry,1310
22,4380,emotion_recognition,22,Male,Afraid,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFZ_7.png,Afraid,4150
23,4380,emotion_recognition,23,Female,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\FAX_25.png,Angry,1890
24,4380,emotion_recognition,24,Male,Sad,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MSZ_112.png,Sad,2060
25,4380,emotion_recognition,25,Male,Neutral,N/A,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MN_223.png,Angry,2510
26,4380,emotion_recognition,26,Male,Angry,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAX_201.png,Angry,4921
27,4380,emotion_recognition,27,Male,Happy,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MHZ_227.png,Happy,6090
28,4380,emotion_recognition,28,Male,Afraid,Weak,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MFX_153.png,Neutral,2320
29,4380,emotion_recognition,29,Male,Angry,Strong,C:\Users\Jbarrett\Charlie\charlie\stimuli\visual\emotion_recognition\MAZ_146.png,Angry,2390
